Date_time,CPU,Memory_Bytes,Disk_Usage
1628710647,3421960217754,995012608,36304
1628710652,3427684872920,1039257600,36308
1628710657,3432332573022,1122902016,36308
1628710663,3436650390775,1051140096,36312
1628710668,3442640033382,1215361024,36316
1628710673,3446963555035,1122975744,36316
1628710678,3451647685824,1065140224,36320
1628710683,3457466596437,1226780672,36320
1628710689,3461367152546,1116520448,36324
1628710694,3466278304352,1084473344,36328
1628710699,3471710376644,1230929920,36328
1628710704,3475465867216,1112432640,36332
1628710709,3480897028098,1093230592,36336
1628710714,3486057105035,1205235712,36336
1628710720,3490037968965,1097740288,36340
1628710725,3495690167929,1097515008,36348
1628710730,3500242528878,1178427392,36348
1628710735,3504300248841,1100439552,36352
1628710740,3510094446908,1256882176,36360
1628710745,3514308584878,1174016000,36360
1628710751,3518902277698,1114435584,36368
1628710756,3524675447260,1268187136,36372
1628710761,3528525435724,1164247040,36376
1628710766,3533590395683,1123176448,36380
1628710771,3539019701244,1270910976,36384
1628710776,3542760939192,1125253120,36388
1628710782,3548670023301,1123176448,36396
1628710787,3553030809766,1178243072,36400
1628710792,3557680182251,1123561472,36408
1628710797,3563347752195,1274626048,36408
1628710802,3567181692402,1158754304,36416
1628710807,3572286809937,1123868672,36424
1628710813,3577919589957,1270931456,36428
1628710818,3581585655743,1142534144,36436
1628710823,3586929905068,1124122624,36444
1628710828,3591908691620,1236418560,36448
1628710833,3595849549874,1127059456,36456
1628710838,3601429503068,1124294656,36464
1628710844,3606169462627,1227501568,36468
1628710849,3610028420746,1127591936,36476
1628710854,3615685890086,1124798464,36488
1628710859,3620280097568,1201819648,36492
1628710864,3624534288379,1124433920,36500
1628710869,3630297740435,1278005248,36512
1628710874,3634536421968,1183510528,36516
1628710880,3639109518294,1125416960,36524
1628710885,3644967237027,1280733184,36532
1628710890,3648730780963,1166811136,36540
1628710895,3653689997275,1127129088,36552
1628710900,3659043321774,1277485056,36556
1628710906,3662730633453,1148186624,36568
1628710911,3667984996066,1127178240,36580
1628710916,3672975657799,1239760896,36584
1628710921,3676781797043,1129111552,36596
1628710926,3682311966756,1127321600,36608
1628710931,3687176447083,1223897088,36616
1628710936,3691074149996,1127309312,36628
1628710942,3696924285693,1126682624,36640
1628710947,3701304888152,1198067712,36644
1628710952,3705592281371,1126850560,36656
1628710957,3711360387468,1279885312,36668
1628710962,3715498492699,1178947584,36676
1628710967,3720150615649,1127350272,36688
1628710973,3725787887255,1281392640,36704
1628710978,3729504718749,1165979648,36708
1628710983,3734495120441,1127411712,36724
1628710988,3739920760046,1277517824,36732
1628710993,3743628123894,1154383872,36744
1628710998,3748893630448,1127919616,36760
1628711004,3754019359152,1245437952,36764
1628711009,3757887031975,1133481984,36780
1628711014,3763833776920,1140244480,36796
1628711019,3768721386749,1242865664,36804
1628711024,3772652514029,1142059008,36816
1628711029,3778503938446,1139736576,36832
1628711035,3783081065166,1216339968,36840
1628711040,3787278935468,1140006912,36856
1628711045,3793038817757,1292636160,36872
1628711050,3797332261626,1210793984,36880
1628711055,3801715111313,1140465664,36896
1628711060,3807610042255,1294233600,36912
1628711066,3811737309045,1198768128,36920
1628711071,3816414202412,1140183040,36936
1628711076,3822144361842,1294893056,36952
1628711081,3826000986811,1180884992,36964
1628711086,3831127265699,1140678656,36980
1628711091,3836453154171,1289830400,36988
1628711096,3840182925335,1153720320,37008
1628711102,3845751410017,1140854784,37024
1628711107,3850579709251,1243394048,37032
1628711112,3854547995831,1143341056,37052
1628711117,3860130914843,1141551104,37072
1628711122,3864667421523,1216745472,37080
1628711127,3868832577060,1141542912,37100
1628711133,3874592406061,1293619200,37120
1628711138,3878924565270,1211322368,37128
1628711143,3883352505265,1141108736,37148
1628711148,3889275728172,1294839808,37168
1628711153,3893852837315,1200082944,37176
1628711158,3898535512644,1148882944,37196
1628711164,3904290203040,1302044672,37208
1628711169,3908122606564,1184768000,37228
1628711174,3913381689800,1149218816,37248
1628711179,3918595396416,1277960192,37260
1628711184,3922481183398,1151598592,37280
1628711189,3927953001260,1149050880,37300
1628711195,3933477923172,1252564992,37312
1628711200,3937403237210,1151713280,37332
1628711205,3943121510801,1148776448,37356
1628711210,3947656479903,1228513280,37368
1628711215,3951830121863,1149386752,37388
1628711220,3957627411280,1303252992,37408
1628711226,3962012078450,1219235840,37420
1628711231,3966428664189,1148866560,37444
1628711236,3972077813000,1303769088,37468
1628711241,3976086256495,1201070080,37476
1628711246,3980748264854,1149317120,37500
1628711251,3986504090952,1303367680,37512
1628711257,3990316574992,1188327424,37536
1628711262,3995472110471,1149218816,37560
1628711267,4000849577656,1300398080,37572
1628711272,4005106817548,1176547328,37596
1628711277,4010378817659,1149198336,37620
1628711282,4015526066909,1275613184,37632
1628711288,4019350337305,1151389696,37656
1628711293,4024980186630,1149321216,37680
1628711298,4029847285690,1254658048,37692
1628711303,4033841512288,1152401408,37716
1628711308,4039584425846,1149689856,37740
1628711313,4044382501604,1233530880,37756
1628711319,4048796680881,1148211200,37780
1628711324,4054718710408,1300951040,37808
1628711329,4058953770814,1201942528,37820
1628711334,4063497917430,1148289024,37848
1628711339,4069061459434,1301041152,37860
1628711345,4072868402204,1183858688,37888
1628711350,4078003777801,1148289024,37912
1628711355,4083330325734,1276301312,37928
1628711360,4087166147942,1151873024,37956
1628711365,4092704270190,1148502016,37980
1628711370,4097537697827,1251827712,37996
1628711375,4101589392149,1150664704,38024
1628711381,4107281262269,1148592128,38052
1628711386,4111727775200,1223868416,38064
1628711391,4116041191801,1148669952,38092
1628711396,4121920734111,1303064576,38124
1628711401,4126182166556,1212903424,38136
1628711407,4130742719999,1148624896,38164
1628711412,4136536866208,1302982656,38196
1628711417,4140193437692,1185255424,38208
1628711422,4145392933658,1148862464,38240
1628711427,4150860159742,1299451904,38252
1628711432,4154499606678,1168142336,38284
1628711437,4159989210051,1149480960,38312
1628711443,4164869028288,1259257856,38328
1628711448,4168796606655,1151455232,38360
1628711453,4174320107638,1149358080,38388
1628711458,4179131445678,1250373632,38404
1628711463,4183162360653,1151561728,38436
1628711468,4188910174413,1149423616,38468
1628711474,4193470114517,1224826880,38480
1628711479,4197552275400,1149394944,38512
1628711484,4203340036118,1302466560,38544
1628711489,4207658457430,1221484544,38560
1628711494,4211969669346,1149210624,38592
1628711499,4217697159747,1304473600,38624
1628711505,4221781840489,1199407104,38640
1628711510,4226554120849,1149677568,38672
1628711515,4232237234952,1302798336,38688
1628711520,4236113417023,1188564992,38720
1628711525,4241094624507,1149349888,38756
1628711530,4246548517424,1300533248,38772
1628711536,4250230990928,1174085632,38804
1628711541,4255526735016,1149710336,38840
1628711546,4260673830647,1271484416,38856
1628711551,4264481763216,1164369920,38888
1628711556,4269903021421,1149829120,38924
1628711561,4274891416664,1262383104,38940
1628711567,4278774710383,1152348160,38976
1628711572,4284416073837,1150078976,39012
1628711577,4289148156177,1251586048,39028
1628711582,4293151207545,1153740800,39064
1628711587,4298866031658,1150152704,39100
1628711592,4303422788170,1228578816,39116
1628711598,4307560006639,1152610304,39152
1628711603,4313396447005,1307865088,39188
1628711608,4317695935617,1220034560,39208
1628711613,4322206429968,1152843776,39244
1628711618,4328053990594,1308979200,39280
1628711623,4331956287038,1197379584,39300
1628711629,4336802713345,1152507904,39336
1628711634,4342534805169,1305784320,39356
1628711639,4346233050844,1187729408,39392
1628711644,4351427663486,1152987136,39428
1628711649,4356651732381,1289252864,39448
1628711654,4360454173377,1154957312,39484
1628711660,4365926783914,1153097728,39524
1628711665,4370732236259,1255960576,39544
1628711670,4374768417576,1156644864,39584
1628711675,4380560250851,1152831488,39624
1628711680,4385117430232,1230462976,39644
1628711686,4389284052893,1153323008,39684
1628711691,4395148693104,1308889088,39720
1628711696,4399316787439,1216163840,39740
1628711701,4403989309882,1153347584,39780
1628711706,4409695708554,1307664384,39820
1628711711,4413480714805,1197072384,39840
1628711717,4418390103859,1153392640,39880
1628711722,4424007672189,1304518656,39900
1628711727,4427675680362,1157222400,39940
1628711732,4433219081861,1153478656,39980
1628711737,4438130423313,1263374336,40000
1628711742,4442005339253,1156964352,40044
1628711748,4447784126820,1153908736,40084
1628711753,4452509215673,1248440320,40104
1628711758,4456453359120,1154023424,40144
1628711763,4462227392265,1308901376,40188
1628711768,4466650746350,1224695808,40208
1628711773,4471012322651,1153429504,40252
1628711778,4476885484727,1308459008,40292
1628711784,4481123030351,1205972992,40312
1628711789,4486105563816,1154375680,40356
1628711794,4491346676001,1265627136,40376
1628711799,4495249034559,1156435968,40420
1628711804,4501042598074,1154248704,40464
1628711810,4505347151416,1219432448,40484
1628711815,4510126048160,1154056192,40528
1628711820,4515715340052,1270829056,40552
1628711825,4519619731806,1156960256,40596
1628711830,4525454272273,1154564096,40640
1628711835,4529824795959,1217695744,40664
1628711841,4534604248241,1154486272,40708
1628711846,4540319014563,1306460160,40728
1628711851,4544007475639,1157029888,40776
1628711856,4549922694210,1155600384,40820
1628711861,4554362554650,1214414848,40844
1628711866,4559158260518,1154691072,40888
1628711872,4564750416824,1304961024,40912
1628711877,4568485459362,1157918720,40956
1628711882,4574234953588,1154850816,41004
1628711887,4578825581902,1223888896,41028
1628711892,4583577158069,1155014656,41072
1628711897,4589288196525,1303298048,41096
1628711903,4593074848211,1156997120,41144
1628711908,4598923667502,1155072000,41192
1628711913,4603499966473,1225490432,41212
1628711918,4608075120889,1155207168,41260
1628711923,4613919426093,1308966912,41284
1628711928,4617649746942,1157623808,41332
1628711934,4623516434869,1154965504,41380
1628711939,4628095467113,1228713984,41404
1628711944,4632468469771,1155190784,41452
1628711949,4638469551691,1309962240,41476
1628711954,4642200589070,1185869824,41524
1628711960,4647767181521,1155198976,41576
1628711965,4652808736328,1252794368,41600
1628711970,4656956735497,1155887104,41648
1628711975,4663085917448,1309990912,41696
1628711980,4666775651030,1189457920,41724
1628711985,4672170464499,1155518464,41772
1628711991,4677171535512,1261879296,41796
1628711996,4681205776988,1162956800,41848
1628712001,4687310897660,1320730624,41896
1628712006,4691166748521,1199325184,41924
1628712011,4696775578016,1167933440,41972
1628712016,4701734802318,1252216832,42000
1628712022,4706004266238,1170903040,42048
1628712027,4711974912175,1326882816,42100
1628712032,4715759833983,1210200064,42128
1628712037,4721242870117,1181294592,42180
1628712042,4726037766370,1261088768,42204
1628712047,4730616793626,1183657984,42256
1628712053,4736555571770,1335775232,42284
1628712058,4740288921129,1188454400,42336
1628712063,4745930788440,1183862784,42388
1628712068,4750576343983,1263443968,42416
1628712073,4754871190122,1183711232,42468
1628712078,4760860955397,1338269696,42520
1628712084,4764789773496,1217114112,42548
1628712089,4770228508664,1183911936,42604
1628712094,4775130142406,1285431296,42628
1628712099,4779290934600,1184219136,42684
1628712104,4785290555721,1340420096,42736
1628712109,4789385886432,1229524992,42764
1628712115,4794325027764,1184731136,42820
1628712120,4799940935765,1305473024,42848
1628712125,4803718571871,1187155968,42904
1628712130,4809612192427,1340133376,42956
1628712135,4813904911959,1249935360,42984
1628712140,4818511114208,1184485376,43040
1628712146,4824233191526,1336999936,43068
1628712151,4827886429557,1206784000,43124
1628712156,4833430356656,1185112064,43180
1628712161,4838251584012,1261518848,43208
1628712166,4842725877941,1185107968,43264
1628712172,4848679937865,1340760064,43320
1628712177,4852582300961,1224515584,43348
1628712182,4857741265648,1185492992,43408
1628712187,4862978325099,1297252352,43436
1628712192,4866908366723,1187958784,43492
1628712197,4872734293836,1185910784,43548
1628712203,4877172156366,1258328064,43576
1628712208,4881683924607,1187356672,43636
1628712213,4887540128037,1342009344,43664
1628712218,4891310009213,1219588096,43728
1628712223,4896592558987,1187364864,43784
1628712228,4901658956009,1293746176,43816
1628712234,4905687137562,1190592512,43872
1628712239,4911862112588,1358217216,43932
1628712244,4916026469840,1252884480,43964
1628712249,4920994088184,1196343296,44020
1628712254,4926406091749,1338396672,44052
1628712259,4930212178140,1202311168,44112
1628712265,4936025597015,1202094080,44172
1628712270,4940578437440,1273933824,44200
1628712275,4945067540251,1205641216,44260
1628712280,4950841660514,1360560128,44292
1628712285,4954564370003,1236639744,44352
1628712290,4959986471930,1210433536,44412
1628712296,4964971054930,1320435712,44444
1628712301,4969013321658,1214959616,44504
1628712306,4975028152909,1372958720,44568
1628712311,4979235280568,1263255552,44600
1628712316,4984186073872,1221365760,44660
1628712321,4989684543301,1354620928,44692
1628712327,4993465530465,1228398592,44752
1628712332,4999239169442,1228169216,44816
1628712337,5003709529291,1298219008,44848
1628712342,5008219115467,1231351808,44912
1628712347,5013950288743,1384316928,44940
1628712352,5017743776158,1255575552,45004
1628712358,5023312471667,1237278720,45068
1628712363,5028211462854,1330245632,45100
1628712368,5032321543007,1245528064,45164
1628712373,5038341195408,1401929728,45228
1628712378,5042345174223,1294082048,45260
1628712383,5047376857259,1251069952,45324
1628712389,5052919201858,1377792000,45356
1628712394,5056767545306,1256476672,45420
1628712399,5062644735771,1257111552,45484
1628712404,5067001336057,1316306944,45520
1628712409,5071870832479,1269178368,45584
1628712414,5077457727621,1418182656,45616
1628712420,5081219611857,1274740736,45680
1628712425,5086979965845,1274703872,45748
1628712430,5091535206413,1348599808,45780
1628712435,5096036880951,1279123456,45844
1628712440,5101889524315,1434939392,45880
1628712445,5105633115820,1320542208,45944
1628712451,5110925870417,1286029312,46012
1628712456,5115913308123,1390202880,46044
1628712461,5119916728863,1289482240,46112
1628712466,5125862429886,1446526976,46180
1628712471,5130072250234,1350770688,46212
1628712476,5134747914678,1295724544,46280
1628712482,5140507138836,1450971136,46316
1628712487,5144204134342,1317011456,46384
1628712492,5149794301310,1303199744,46452
1628712497,5154497732241,1385209856,46484
1628712502,5158679529517,1305223168,46552
1628712507,5164665024872,1461637120,46620
1628712513,5168886942755,1357897728,46656
