308,2.64
309,2.644
310,2.648
311,2.652
312,2.656
313,2.66
314,2.86
315,2.864
316,2.868
317,2.872
318,2.876
319,2.88
320,2.884
321,2.888
322,2.892
323,2.896
324,2.9
325,2.904
326,2.908
327,2.912
328,2.916
329,2.92
330,2.928
331,2.932
332,2.936
333,2.94
334,2.944
335,2.948
336,2.952
337,2.956
338,2.96
339,2.964
340,2.968
341,2.972
342,2.976
343,2.98
344,2.984
345,2.988
346,2.992
347,2.996
348,3.0
349,3.008
350,3.012
351,3.016
352,3.02
353,3.024
354,3.028
355,3.032
356,3.036
357,3.04
358,3.044
359,3.048
360,3.052
361,3.056
362,3.06
363,3.064
364,3.068
365,3.072
366,3.076
367,3.08
368,3.084
369,3.088
370,3.092
371,3.096
372,3.104
373,3.108
374,3.112
375,3.116
376,3.12
377,3.124
378,3.128
379,3.132
380,3.136
381,3.14
382,3.144
383,3.148
384,3.152
385,3.156
386,3.16
387,3.164
388,3.168
389,3.176
390,3.18
391,3.184
392,3.188
393,3.192
394,3.196
395,3.2
396,3.204
397,3.208
398,3.212
399,3.216
400,3.22
401,3.224
402,3.228
403,3.232
404,3.236
405,3.24
406,3.244
407,3.248
408,3.252
409,3.256
410,3.26
411,3.264
412,3.272
413,3.276
414,3.28
415,3.284
416,3.288
417,3.292
418,3.296
419,3.3
420,3.304
421,3.308
422,3.312
423,3.316
424,3.32
425,3.324
426,3.328
427,3.332
428,3.336
429,3.34
430,3.344
431,3.352
432,3.356
433,3.36
434,3.364
435,3.368
436,3.372
437,3.376
438,3.38
439,3.384
440,3.388
441,3.392
442,3.396
443,3.4
444,3.404
445,3.408
446,3.412
447,3.416
448,3.42
449,3.424
450,3.428
451,3.436
452,3.436
453,3.44
454,3.448
455,3.452
456,3.456
457,3.46
458,3.46
459,3.464
460,3.468
461,3.476
462,3.48
463,3.484
464,3.488
465,3.492
466,3.496
467,3.5
468,3.504
469,3.508
470,3.512
471,3.516
472,3.52
473,3.524
474,3.528
475,3.532
476,3.536
477,3.54
478,3.544
479,3.548
480,3.552
481,3.556
482,3.56
483,3.564
484,3.568
485,3.572
486,3.576
487,3.58
488,3.584
489,3.588
490,3.592
491,3.596
492,3.6
493,3.604
494,3.608
495,3.612
496,3.616
497,3.624
498,3.628
499,3.632
500,3.636
501,3.64
502,3.644
503,3.648
504,3.652
505,3.656
506,3.66
507,3.664
508,3.668
509,3.672
510,3.676
511,3.68
512,3.684
513,3.688
514,3.692
515,3.696
516,3.7
517,3.704
518,3.712
519,3.716
520,3.72
521,3.724
522,3.728
523,3.732
524,3.736
525,3.74
526,3.744
527,3.748
528,3.752
529,3.756
530,3.76
531,3.764
532,3.768
533,3.772
534,3.776
535,3.78
536,3.788
537,3.792
538,3.796
539,3.8
540,3.804
541,3.808
542,3.812
543,3.816
544,3.82
545,3.824
546,3.828
547,3.832
548,3.836
549,3.84
550,3.844
551,3.848
552,3.852
553,3.856
554,3.864
555,3.868
556,3.872
557,3.876
558,3.88
559,3.884
560,3.888
561,3.892
562,3.896
563,3.9
564,3.904
565,3.908
566,3.912
567,4.108
568,4.112
569,4.116
570,4.124
571,4.128
572,4.132
573,4.136
574,4.14
575,4.144
576,4.148
577,4.152
578,4.156
579,4.16
580,4.164
581,4.168
582,4.172
583,4.176
584,4.18
585,4.184
586,4.192
587,4.196
588,4.2
589,4.204
590,4.208
591,4.212
592,4.216
593,4.22
594,4.224
595,4.228
596,4.232
597,4.236
598,4.24
599,4.244
600,4.248
601,4.252
602,4.256
603,4.26
604,4.264
605,4.268
606,4.272
607,4.28
608,4.284
609,4.288
610,4.292
611,4.296
612,4.3
613,4.304
614,4.308
615,4.312
616,4.316
617,4.32
618,4.324
619,4.328
620,4.332
621,4.336
622,4.34
623,4.348
624,4.352
625,4.356
626,4.36
627,4.364
628,4.368
629,4.372
630,4.376
631,4.38
632,4.384
633,4.388
634,4.392
635,4.396
636,4.4
637,4.404
638,4.408
639,4.412
640,4.416
641,4.42
642,4.424
643,4.428
644,4.432
645,4.436
646,4.444
647,4.448
648,4.452
649,4.456
650,4.46
651,4.464
652,4.468
653,4.472
654,4.476
655,4.48
656,4.484
657,4.488
658,4.492
659,4.496
660,4.5
661,4.504
662,4.508
663,4.512
664,4.516
665,4.52
666,4.524
667,4.528
668,4.532
669,4.536
670,4.54
671,4.548
672,4.552
673,4.556
674,4.56
675,4.564
676,4.568
677,4.572
678,4.576
679,4.58
680,4.584
681,4.588
682,4.592
683,4.596
684,4.6
685,4.604
686,4.612
687,4.616
688,4.62
689,4.624
690,4.628
691,4.632
692,4.636
693,4.64
694,4.644
695,4.648
696,4.652
697,4.656
698,4.66
699,4.664
700,4.668
701,4.672
702,4.676
703,4.68
704,4.688
705,4.692
706,4.696
707,4.7
708,4.704
709,4.708
710,4.712
711,4.716
712,4.72
713,4.724
714,4.728
715,4.732
716,4.736
717,4.74
718,4.744
719,4.752
720,4.756
721,4.76
722,4.764
723,4.768
724,4.772
725,4.776
726,4.78
727,4.784
728,4.788
729,4.792
730,4.796
731,4.8
732,4.804
733,4.812
734,4.816
735,4.82
736,4.824
737,4.828
738,4.832
739,4.836
740,4.84
741,4.844
742,4.848
743,4.852
744,4.856
745,4.86
746,4.864
747,4.868
748,4.872
749,4.876
750,4.88
751,4.884
752,4.888
753,4.892
754,4.896
755,4.9
756,4.904
757,4.908
758,4.912
759,4.916
760,4.92
761,4.924
762,4.928
763,4.928
764,4.932
765,4.936
766,4.94
767,4.944
768,4.948
769,4.952
770,4.956
771,4.96
772,4.964
773,4.968
774,4.972
775,4.976
776,4.98
777,4.984
778,4.988
779,4.992
780,4.996
781,5.0
782,5.004
783,5.008
784,5.012
785,5.016
786,5.016
787,5.02
788,5.024
789,5.028
790,5.032
791,5.036
792,5.04
793,5.044
794,5.048
795,5.052
796,5.056
797,5.06
798,5.064
799,5.068
800,5.072
801,5.076
802,5.08
803,5.084
804,5.088
805,5.092
806,5.096
807,5.1
808,5.104
809,5.108
810,5.112
811,5.116
812,5.12
813,5.124
814,5.128
815,5.132
816,5.136
817,5.14
818,5.144
819,5.344
820,5.348
821,5.352
822,5.356
823,5.36
824,5.364
825,5.368
826,5.372
827,5.376
828,5.38
829,5.384
830,5.388
831,5.392
832,5.396
833,5.4
834,5.404
835,5.408
836,5.412
837,5.416
838,5.42
839,5.424
840,5.428
841,5.432
842,5.436
843,5.44
844,5.444
845,5.452
846,5.456
847,5.46
848,5.464
849,5.468
850,5.472
851,5.476
852,5.48
853,5.484
854,5.488
855,5.492
856,5.496
857,5.5
858,5.504
859,5.508
860,5.512
861,5.516
862,5.52
863,5.524
864,5.528
865,5.532
866,5.536
867,5.54
868,5.544
869,5.548
870,5.552
871,5.556
872,5.56
873,5.564
874,5.572
875,5.576
876,5.58
877,5.584
878,5.588
879,5.592
880,5.596
881,5.6
882,5.604
883,5.608
884,5.612
885,5.616
886,5.62
887,5.624
888,5.628
889,5.632
890,5.636
891,5.644
892,5.648
893,5.652
894,5.656
895,5.66
896,5.664
897,5.668
898,5.672
899,5.676
900,5.68
901,5.684
902,5.688
903,5.692
904,5.7
905,5.704
906,5.708
907,5.712
908,5.716
909,5.72
910,5.724
911,5.728
912,5.732
913,5.736
914,5.74
915,5.744
916,5.748
917,5.752
918,5.756
919,5.76
920,5.764
921,5.768
922,5.772
923,5.776
924,5.78
925,5.784
926,5.788
927,5.792
928,5.796
929,5.8
930,5.804
931,5.808
932,5.816
933,5.82
934,5.824
935,5.828
936,5.832
937,5.836
938,5.84
939,5.844
940,5.848
941,5.852
942,5.856
943,5.86
944,5.864
945,5.868
946,5.872
947,5.876
948,5.88
949,5.884
950,5.888
951,5.892
952,5.896
953,5.9
954,5.904
955,5.912
956,5.916
957,5.92
958,5.924
959,5.928
960,5.932
961,5.936
962,5.94
963,5.944
964,5.948
965,5.952
966,5.956
967,5.964
968,5.968
969,5.972
970,5.976
971,5.98
972,5.984
973,5.988
974,5.992
975,5.996
976,6.0
977,6.004
978,6.012
979,6.016
980,6.02
981,6.024
982,6.028
983,6.032
984,6.036
985,6.04
986,6.044
987,6.048
988,6.052
989,6.056
990,6.06
991,6.068
992,6.072
993,6.076
994,6.08
995,6.084
996,6.088
997,6.092
998,6.096
999,6.1
1000,6.104
1001,6.108
1002,6.112
1003,6.12
1004,6.124
1005,6.128
1006,6.132
1007,6.136
1008,6.14
1009,6.144
1010,6.148
1011,6.152
1012,6.156
1013,6.16
1014,6.164
1015,6.168
1016,6.172
1017,6.176
1018,6.18
1019,6.188
1020,6.192
1021,6.196
1022,6.2
1023,6.2
1024,6.204
1025,6.212
1026,6.212
1027,6.216
1028,6.22
1029,6.224
1030,6.228
1031,6.232
1032,6.236
1033,6.24
1034,6.244
1035,6.248
1036,6.252
1037,6.256
1038,6.26
1039,6.264
1040,6.268
1041,6.272
1042,6.28
1043,6.284
1044,6.288
1045,6.292
1046,6.296
1047,6.3
1048,6.3
1049,6.308
1050,6.308
1051,6.312
1052,6.316
1053,6.32
1054,6.324
1055,6.328
1056,6.332
1057,6.336
1058,6.34
1059,6.344
1060,6.348
1061,6.352
1062,6.356
1063,6.36
1064,6.364
1065,6.368
1066,6.372
1067,6.376
1068,6.38
1069,6.384
1070,6.388
1071,6.588
1072,6.592
1073,6.596
1074,6.6
1075,6.604
1076,6.608
1077,6.612
1078,6.616
1079,6.62
1080,6.624
1081,6.628
1082,6.632
1083,6.636
1084,6.64
1085,6.644
1086,6.648
1087,6.652
1088,6.656
1089,6.66
1090,6.664
1091,6.668
1092,6.672
1093,6.68
1094,6.684
1095,6.688
1096,6.692
1097,6.696
1098,6.7
1099,6.704
1100,6.708
1101,6.712
1102,6.716
1103,6.72
1104,6.724
1105,6.728
1106,6.732
1107,6.736
1108,6.74
1109,6.744
1110,6.748
1111,6.752
1112,6.756
1113,6.764
1114,6.768
1115,6.772
1116,6.776
1117,6.78
1118,6.784
1119,6.788
1120,6.792
1121,6.796
1122,6.8
1123,6.804
1124,6.808
1125,6.812
1126,6.816
1127,6.82
1128,6.824
1129,6.828
1130,6.832
1131,6.836
1132,6.84
1133,6.844
1134,6.852
1135,6.856
1136,6.86
1137,6.864
1138,6.868
1139,6.872
1140,6.876
1141,6.88
1142,6.884
1143,6.888
1144,6.892
1145,6.896
1146,6.9
1147,6.904
1148,6.908
1149,6.912
1150,6.916
1151,6.92
1152,6.924
1153,6.928
1154,6.936
1155,6.94
1156,6.944
1157,6.948
1158,6.952
1159,6.956
1160,6.96
1161,6.964
1162,6.968
1163,6.972
1164,6.976
1165,6.98
1166,6.984
1167,6.988
1168,6.992
1169,6.996
1170,7.0
1171,7.004
1172,7.008
1173,7.012
1174,7.016
1175,7.024
1176,7.028
1177,7.032
1178,7.032
1179,7.036
1180,7.04
1181,7.048
1182,7.052
1183,7.056
1184,7.06
1185,7.064
1186,7.068
1187,7.072
1188,7.076
1189,7.08
1190,7.084
1191,7.088
1192,7.092
1193,7.096
1194,7.1
1195,7.104
1196,7.108
1197,7.112
1198,7.116
1199,7.12
1200,7.124
1201,7.128
1202,7.132
1203,7.14
1204,7.144
1205,7.148
1206,7.152
1207,7.156
1208,7.16
1209,7.164
1210,7.168
1211,7.172
1212,7.176
1213,7.18
1214,7.184
1215,7.188
1216,7.192
1217,7.196
1218,7.2
1219,7.204
1220,7.208
1221,7.212
1222,7.22
1223,7.224
1224,7.228
1225,7.232
1226,7.236
1227,7.24
1228,7.244
1229,7.248
1230,7.252
1231,7.256
1232,7.26
1233,7.264
1234,7.268
1235,7.272
1236,7.276
1237,7.28
1238,7.284
1239,7.288
1240,7.292
1241,7.296
1242,7.304
1243,7.308
1244,7.312
1245,7.316
1246,7.32
1247,7.324
1248,7.328
1249,7.332
1250,7.336
1251,7.344
1252,7.348
1253,7.352
1254,7.356
1255,7.36
1256,7.364
1257,7.368
1258,7.372
1259,7.376
1260,7.38
1261,7.384
1262,7.392
1263,7.396
1264,7.4
1265,7.404
1266,7.408
1267,7.412
1268,7.416
1269,7.42
1270,7.424
1271,7.428
1272,7.432
1273,7.436
1274,7.44
1275,7.444
1276,7.448
1277,7.452
1278,7.46
1279,7.464
1280,7.468
1281,7.472
1282,7.476
1283,7.48
1284,7.484
1285,7.488
1286,7.492
1287,7.496
1288,7.5
1289,7.504
1290,7.508
1291,7.516
1292,7.52
1293,7.524
1294,7.528
1295,7.532
1296,7.536
1297,7.54
1298,7.544
1299,7.548
1300,7.552
1301,7.556
1302,7.56
1303,7.564
1304,7.568
1305,7.572
1306,7.576
1307,7.58
1308,7.584
1309,7.588
1310,7.592
1311,7.596
1312,7.6
1313,7.608
1314,7.612
1315,7.616
1316,7.62
1317,7.624
1318,7.628
1319,7.632
1320,7.636
1321,7.64
1322,7.644
1323,7.844
1324,7.848
1325,7.852
1326,7.856
1327,7.86
1328,7.864
1329,7.868
1330,7.872
1331,7.876
1332,7.88
1333,7.884
1334,7.888
1335,7.892
1336,7.896
1337,7.9
1338,7.904
1339,7.908
1340,7.912
1341,7.916
1342,7.92
1343,7.928
1344,7.932
1345,7.936
1346,7.94
1347,7.944
1348,7.948
1349,7.952
1350,7.956
1351,7.96
1352,7.964
1353,7.968
1354,7.972
1355,7.976
1356,7.98
1357,7.984
1358,7.988
1359,7.992
1360,7.996
1361,8.0
1362,8.004
1363,8.008
1364,8.016
1365,8.02
1366,8.024
1367,8.028
1368,8.032
1369,8.036
1370,8.04
1371,8.044
1372,8.048
1373,8.052
1374,8.056
1375,8.06
1376,8.064
1377,8.072
1378,8.076
1379,8.08
1380,8.084
1381,8.088
1382,8.092
1383,8.096
1384,8.1
1385,8.104
1386,8.108
1387,8.112
1388,8.116
1389,8.12
1390,8.124
1391,8.128
1392,8.132
1393,8.136
1394,8.14
1395,8.144
1396,8.152
1397,8.156
1398,8.16
1399,8.164
1400,8.168
1401,8.172
1402,8.176
1403,8.18
1404,8.184
1405,8.188
1406,8.192
1407,8.196
1408,8.2
1409,8.208
1410,8.212
1411,8.216
1412,8.22
1413,8.224
1414,8.228
1415,8.232
1416,8.236
1417,8.24
1418,8.244
1419,8.248
1420,8.252
1421,8.256
1422,8.26
1423,8.264
1424,8.268
1425,8.272
1426,8.276
1427,8.28
1428,8.284
1429,8.292
1430,8.296
1431,8.3
1432,8.304
1433,8.308
1434,8.312
1435,8.316
1436,8.32
1437,8.324
1438,8.328
1439,8.332
1440,8.336
1441,8.34
1442,8.344
1443,8.348
1444,8.352
1445,8.356
1446,8.36
1447,8.364
1448,8.368
1449,8.372
1450,8.38
1451,8.384
1452,8.388
1453,8.392
1454,8.396
1455,8.4
1456,8.404
1457,8.408
1458,8.412
1459,8.416
1460,8.42
1461,8.424
1462,8.428
1463,8.432
1464,8.44
1465,8.444
1466,8.448
1467,8.452
1468,8.456
1469,8.46
1470,8.464
1471,8.468
1472,8.472
1473,8.476
1474,8.48
1475,8.484
1476,8.488
1477,8.492
1478,8.5
1479,8.504
1480,8.508
1481,8.512
1482,8.516
1483,8.52
1484,8.524
1485,8.528
1486,8.532
1487,8.536
1488,8.54
1489,8.544
1490,8.548
1491,8.552
1492,8.556
1493,8.564
1494,8.568
1495,8.572
1496,8.576
1497,8.58
1498,8.584
1499,8.588
1500,8.592
1501,8.596
1502,8.6
1503,8.604
1504,8.608
1505,8.612
1506,8.62
1507,8.624
1508,8.628
1509,8.632
1510,8.636
1511,8.64
1512,8.644
1513,8.648
1514,8.652
1515,8.656
1516,8.66
1517,8.664
1518,8.668
1519,8.672
1520,8.68
1521,8.684
1522,8.688
1523,8.692
1524,8.696
1525,8.7
1526,8.704
1527,8.708
1528,8.712
1529,8.716
1530,8.72
1531,8.724
1532,8.728
1533,8.732
1534,8.736
1535,8.74
1536,8.744
1537,8.748
1538,8.752
1539,8.76
1540,8.764
1541,8.768
1542,8.772
1543,8.776
1544,8.78
1545,8.784
1546,8.788
1547,8.792
1548,8.796
1549,8.8
1550,8.804
1551,8.808
1552,8.812
1553,8.82
1554,8.824
1555,8.828
1556,8.832
1557,8.836
1558,8.84
1559,8.844
1560,8.848
1561,8.852
1562,8.856
1563,8.86
1564,8.864
1565,8.868
1566,8.872
1567,8.88
1568,8.884
1569,8.888
1570,8.892
1571,8.896
1572,8.9
1573,8.904
1574,8.908
1575,9.108
1576,9.112
1577,9.116
1578,9.12
1579,9.124
1580,9.128
1581,9.132
1582,9.136
1583,9.144
1584,9.148
1585,9.152
1586,9.156
1587,9.16
1588,9.164
1589,9.168
1590,9.172
1591,9.176
1592,9.18
1593,9.184
1594,9.188
1595,9.196
1596,9.2
1597,9.204
1598,9.208
1599,9.212
1600,9.216
1601,9.22
1602,9.224
1603,9.228
1604,9.232
1605,9.236
1606,9.24
1607,9.244
1608,9.252
1609,9.256
1610,9.26
1611,9.264
1612,9.268
1613,9.272
1614,9.276
1615,9.28
1616,9.284
1617,9.288
1618,9.296
1619,9.3
1620,9.304
1621,9.308
1622,9.312
1623,9.316
1624,9.32
1625,9.324
1626,9.328
1627,9.332
1628,9.336
1629,9.344
1630,9.348
1631,9.352
1632,9.356
1633,9.36
1634,9.364
1635,9.368
1636,9.372
1637,9.376
1638,9.38
1639,9.388
1640,9.392
1641,9.396
1642,9.4
1643,9.404
1644,9.408
1645,9.412
1646,9.416
1647,9.42
1648,9.424
1649,9.428
1650,9.436
1651,9.44
1652,9.444
1653,9.448
1654,9.452
1655,9.456
1656,9.46
1657,9.464
1658,9.468
1659,9.472
1660,9.476
1661,9.484
1662,9.488
1663,9.492
1664,9.496
1665,9.5
1666,9.504
1667,9.508
1668,9.512
1669,9.516
1670,9.52
1671,9.524
1672,9.528
1673,9.532
1674,9.536
1675,9.544
1676,9.548
1677,9.552
1678,9.556
1679,9.56
1680,9.564
1681,9.568
1682,9.572
1683,9.576
1684,9.58
1685,9.584
1686,9.588
1687,9.592
1688,9.6
1689,9.604
1690,9.608
1691,9.612
1692,9.616
1693,9.62
1694,9.624
1695,9.628
1696,9.632
1697,9.636
1698,9.64
1699,9.648
1700,9.652
1701,9.656
1702,9.66
1703,9.664
1704,9.668
1705,9.672
1706,9.676
1707,9.68
1708,9.688
1709,9.692
1710,9.696
1711,9.7
1712,9.704
1713,9.708
1714,9.712
1715,9.716
1716,9.72
1717,9.724
1718,9.728
1719,9.732
1720,9.736
1721,9.74
1722,9.744
1723,9.748
1724,9.756
1725,9.76
1726,9.764
1727,9.768
1728,9.772
1729,9.776
1730,9.78
1731,9.784
1732,9.788
1733,9.792
1734,9.796
1735,9.8
1736,9.804
1737,9.808
1738,9.812
1739,9.816
1740,9.824
1741,9.828
1742,9.832
1743,9.836
1744,9.84
1745,9.844
1746,9.848
1747,9.852
1748,9.856
1749,9.86
1750,9.864
1751,9.868
1752,9.872
1753,9.876
1754,9.884
1755,9.888
1756,9.892
1757,9.896
1758,9.9
1759,9.904
1760,9.908
1761,9.912
1762,9.916
1763,9.92
1764,9.924
1765,9.928
1766,9.932
1767,9.936
1768,9.944
1769,9.948
1770,9.952
1771,9.956
1772,9.96
1773,9.964
1774,9.968
1775,9.972
1776,9.976
1777,9.98
1778,9.984
1779,9.988
1780,9.992
1781,9.996
1782,10.004
1783,10.008
1784,10.012
1785,10.016
1786,10.02
1787,10.024
1788,10.028
1789,10.032
1790,10.036
1791,10.04
1792,10.044
1793,10.048
1794,10.052
1795,10.056
1796,10.06
1797,10.068
1798,10.072
1799,10.076
1800,10.08
1801,10.084
1802,10.088
1803,10.092
1804,10.096
1805,10.1
1806,10.104
1807,10.108
1808,10.112
1809,10.116
1810,10.12
1811,10.124
1812,10.132
1813,10.136
1814,10.14
1815,10.144
1816,10.148
1817,10.152
1818,10.156
1819,10.16
1820,10.164
1821,10.172
1822,10.176
1823,10.18
1824,10.184
1825,10.188
1826,10.192
1827,10.196
1828,10.396
1829,10.4
1830,10.404
1831,10.408
1832,10.412
1833,10.416
1834,10.42
1835,10.428
1836,10.432
1837,10.436
1838,10.44
1839,10.444
1840,10.448
1841,10.452
1842,10.456
1843,10.46
1844,10.464
1845,10.472
1846,10.476
1847,10.48
1848,10.484
1849,10.488
1850,10.492
1851,10.496
1852,10.5
1853,10.504
1854,10.508
1855,10.512
1856,10.516
1857,10.524
1858,10.528
1859,10.532
1860,10.536
1861,10.54
1862,10.544
1863,10.548
1864,10.552
1865,10.556
1866,10.564
1867,10.568
1868,10.572
1869,10.576
1870,10.58
1871,10.584
1872,10.588
1873,10.592
1874,10.596
1875,10.604
1876,10.608
1877,10.612
1878,10.616
1879,10.62
1880,10.624
1881,10.628
1882,10.632
1883,10.636
1884,10.64
1885,10.648
1886,10.652
1887,10.656
1888,10.66
1889,10.664
1890,10.668
1891,10.672
1892,10.676
1893,10.684
1894,10.688
1895,10.692
1896,10.696
1897,10.7
1898,10.704
1899,10.708
1900,10.712
1901,10.716
1902,10.72
1903,10.728
1904,10.732
1905,10.736
1906,10.74
1907,10.744
1908,10.748
1909,10.752
1910,10.756
1911,10.76
1912,10.764
1913,10.772
1914,10.776
1915,10.78
1916,10.784
1917,10.788
1918,10.792
1919,10.796
1920,10.8
1921,10.804
1922,10.808
1923,10.816
1924,10.82
1925,10.824
1926,10.828
1927,10.832
1928,10.836
1929,10.84
1930,10.844
1931,10.848
1932,10.856
1933,10.86
1934,10.864
1935,10.868
1936,10.872
1937,10.876
1938,10.88
1939,10.884
1940,10.888
1941,10.896
1942,10.9
1943,10.904
1944,10.908
1945,10.912
1946,10.916
1947,10.92
1948,10.924
1949,10.932
1950,10.936
1951,10.94
1952,10.944
1953,10.948
1954,10.952
1955,10.956
1956,10.96
1957,10.964
1958,10.968
1959,10.976
1960,10.98
1961,10.984
1962,10.988
1963,10.992
1964,10.996
1965,11.0
1966,11.004
1967,11.012
1968,11.016
1969,11.02
1970,11.024
1971,11.028
1972,11.032
1973,11.036
1974,11.04
1975,11.044
1976,11.052
1977,11.056
1978,11.06
1979,11.064
1980,11.068
1981,11.072
1982,11.076
1983,11.08
1984,11.084
1985,11.092
1986,11.096
1987,11.1
1988,11.104
1989,11.108
1990,11.112
1991,11.116
1992,11.12
1993,11.128
1994,11.132
1995,11.136
1996,11.14
1997,11.144
1998,11.148
1999,11.152
2000,11.156
2001,11.16
2002,11.164
2003,11.172
2004,11.176
2005,11.18
2006,11.184
2007,11.188
2008,11.192
2009,11.196
2010,11.2
2011,11.204
2012,11.208
2013,11.216
2014,11.22
2015,11.224
2016,11.228
2017,11.232
2018,11.236
2019,11.24
2020,11.244
2021,11.248
2022,11.256
2023,11.26
2024,11.264
2025,11.268
2026,11.272
2027,11.276
2028,11.28
2029,11.284
2030,11.288
2031,11.296
2032,11.3
2033,11.304
2034,11.308
2035,11.312
2036,11.316
2037,11.32
2038,11.324
2039,11.328
2040,11.336
2041,11.34
2042,11.344
2043,11.348
2044,11.352
2045,11.356
2046,11.36
2047,11.364
2048,11.372
2049,11.376
2050,11.38
2051,11.384
2052,11.388
2053,11.392
2054,11.396
2055,11.4
2056,11.404
2057,11.408
2058,11.416
2059,11.42
2060,11.424
2061,11.428
2062,11.432
2063,11.436
2064,11.44
2065,11.444
2066,11.448
2067,11.456
2068,11.46
2069,11.464
2070,11.468
2071,11.472
2072,11.476
2073,11.48
2074,11.484
2075,11.492
2076,11.496
2077,11.5
2078,11.504
2079,11.508
2080,11.512
2081,11.516
2082,11.716
2083,11.72
2084,11.724
2085,11.728
2086,11.732
2087,11.736
2088,11.74
2089,11.744
2090,11.752
2091,11.756
2092,11.76
2093,11.764
2094,11.768
2095,11.772
2096,11.776
2097,11.78
2098,11.784
2099,11.788
2100,11.796
2101,11.8
2102,11.804
2103,11.808
2104,11.812
2105,11.816
2106,11.82
2107,11.824
2108,11.828
2109,11.836
2110,11.84
2111,11.844
2112,11.848
2113,11.852
2114,11.856
2115,11.86
2116,11.864
2117,11.868
2118,11.872
2119,11.876
2120,11.884
2121,11.888
2122,11.892
2123,11.896
2124,11.9
2125,11.904
2126,11.908
2127,11.912
2128,11.916
2129,11.924
2130,11.928
2131,11.932
2132,11.936
2133,11.94
2134,11.944
2135,11.948
2136,11.952
2137,11.956
2138,11.964
2139,11.968
2140,11.972
2141,11.976
