current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
110.004,33.499384,22,76.504616
110.004,33.483416,22,76.520584
110.004,33.47329,22,76.53071
110.004,33.461596,22,76.542404
110.004,33.455195,22,76.548805
110.004,33.43952,22,76.56448
110.004,33.42931,22,76.57469
110.004,33.42339,22,76.58061
110.004,33.40739,22,76.59661
110.004,33.39727,22,76.60673
110.004,33.385584,22,76.618416
110.004,33.37917,22,76.62483
110.004,33.363505,22,76.640495
110.004,33.3533,22,76.6507
110.004,33.34151,22,76.66249
110.004,33.335184,22,76.668816
110.004,33.31949,22,76.68451
110.004,33.30926,22,76.69474
110.004,33.297526,22,76.706474
110.004,33.29115,22,76.71285
110.004,33.27547,22,76.72853
110.004,33.26526,22,76.73874
110.004,33.259356,22,76.744644
110.004,33.24335,22,76.76065
110.004,33.23323,22,76.77077
110.004,33.22737,22,76.77663
110.004,33.21135,22,76.79265
110.004,33.20121,22,76.80279
110.004,33.18953,22,76.81447
110.004,33.183146,22,76.820854
110.004,33.16747,22,76.83653
110.004,33.15724,22,76.84676
110.004,33.14549,22,76.85851
110.004,33.13328,22,76.87072
110.004,33.12724,22,76.87676
110.004,33.11148,22,76.89252
110.004,33.10117,22,76.90283
110.004,33.09532,22,76.90868
110.004,33.07932,22,76.92468
110.004,33.069155,22,76.934845
110.004,33.06335,22,76.94065
110.004,33.0473,22,76.9567
110.004,33.03716,22,76.96684
110.004,33.0255,22,76.9785
110.004,33.0191,22,76.9849
110.004,33.003405,22,77.000595
110.004,32.99321,22,77.01079
110.004,32.98145,22,77.02255
110.004,32.97508,22,77.02892
110.004,32.95941,22,77.04459
110.004,32.94918,22,77.05482
110.004,32.93742,22,77.06658
110.004,32.93108,22,77.07292
110.004,32.91541,22,77.08859
110.004,32.90517,22,77.09883
110.004,32.89928,22,77.10472
110.004,32.883265,22,77.120735
110.004,32.87314,22,77.13086
110.004,32.86146,22,77.14254
110.004,32.85506,22,77.14894
110.004,32.83937,22,77.16463
110.004,32.82916,22,77.17484
110.004,32.8174,22,77.1866
110.004,32.81105,22,77.19295
110.004,32.795374,22,77.208626
110.004,32.78514,22,77.21886
110.004,32.77341,22,77.23059
110.004,32.767054,22,77.236946
110.004,32.75136,22,77.25264
110.004,32.74115,22,77.26285
110.004,32.72939,22,77.27461
110.004,32.72305,22,77.28095
110.004,32.70735,22,77.29665
110.004,32.697115,22,77.306885
110.004,32.691256,22,77.312744
110.004,32.67523,22,77.32877
110.004,32.66509,22,77.33891
110.004,32.65929,22,77.34471
110.004,32.64322,22,77.36078
110.004,32.63308,22,77.37092
110.004,32.62143,22,77.38257
110.004,32.61503,22,77.38897
110.004,32.59933,22,77.40467
110.004,32.58911,22,77.41489
110.004,32.58322,22,77.42078
110.004,32.567194,22,77.436806
110.004,32.56294,22,77.44106
110.004,32.54745,22,77.45655
110.004,32.53694,22,77.46706
110.004,32.525355,22,77.478645
110.004,32.513186,22,77.490814
110.004,32.507136,22,77.496864
110.004,32.491366,22,77.512634
110.004,32.48106,22,77.52294
110.004,32.475214,22,77.528786
110.004,32.4592,22,77.5448
110.004,32.44903,22,77.55497
110.004,32.43737,22,77.56663
110.004,32.43099,22,77.57301
110.004,32.41528,22,77.58872
110.004,32.405085,22,77.598915
110.004,32.39921,22,77.60479
110.004,32.38316,22,77.62084
110.004,32.373026,22,77.630974
110.004,32.36136,22,77.64264
110.004,32.35498,22,77.64902
110.004,32.33928,22,77.66472
110.004,32.329066,22,77.674934
110.004,32.31731,22,77.68669
110.004,32.31099,22,77.69301
110.004,32.29526,22,77.70874
110.004,32.28506,22,77.71894
110.004,32.27919,22,77.72481
110.004,32.26315,22,77.74085
110.004,32.25301,22,77.75099
110.004,32.24722,22,77.75678
110.004,32.231135,22,77.772865
110.004,32.226885,22,77.777115
110.004,32.211405,22,77.792595
110.004,32.20088,22,77.80312
110.004,32.189295,22,77.814705
110.004,32.18302,22,77.82098
110.004,32.167246,22,77.836754
110.004,32.157046,22,77.846954
110.004,32.15119,22,77.85281
110.004,32.13513,22,77.86887
110.004,32.12498,22,77.87902
110.004,32.11922,22,77.88478
110.004,32.10311,22,77.90089
110.004,32.09298,22,77.91102
110.004,32.08133,22,77.92267
110.004,32.074946,22,77.929054
110.004,32.059244,22,77.944756
110.004,32.04902,22,77.95498
110.004,32.043154,22,77.960846
110.004,32.027125,22,77.976875
110.004,32.01696,22,77.98704
110.004,32.01121,22,77.99279
110.004,31.99513,22,78.00887
110.004,31.98495,22,78.01905
110.004,31.979204,22,78.024796
110.004,31.96311,22,78.04089
110.004,31.95296,22,78.05104
110.004,31.947214,22,78.056786
110.004,31.9311,22,78.0729
110.004,31.920954,22,78.083046
110.004,31.90932,22,78.09468
110.004,31.90293,22,78.10107
110.004,31.88722,22,78.11678
110.004,31.876986,22,78.127014
110.004,31.86526,22,78.13874
110.004,31.85891,22,78.14509
110.004,31.84322,22,78.16078
110.004,31.83296,22,78.17104
110.004,31.82125,22,78.18275
110.004,31.814905,22,78.189095
110.004,31.79919,22,78.20481
110.004,31.78897,22,78.21503
110.004,31.77725,22,78.22675
110.004,31.76502,22,78.23898
110.004,31.75903,22,78.24497
110.004,31.743235,22,78.260765
110.004,31.73291,22,78.27109
110.004,31.72124,22,78.28276
110.004,31.71491,22,78.28909
110.004,31.699175,22,78.304825
110.004,31.68896,22,78.31504
110.004,31.68312,22,78.32088
110.004,31.66705,22,78.33695
110.004,31.65692,22,78.34708
110.004,31.64525,22,78.35875
110.004,31.63891,22,78.36509
110.004,31.62319,22,78.38081
110.004,31.61295,22,78.39105
110.004,31.60713,22,78.39687
110.004,31.59107,22,78.41293
110.004,31.5809,22,78.4231
110.004,31.57516,22,78.42884
110.004,31.55907,22,78.44493
110.004,31.54889,22,78.45511
110.004,31.53726,22,78.46674
110.004,31.5309,22,78.4731
110.004,31.51516,22,78.48884
110.004,31.50494,22,78.49906
110.004,31.499125,22,78.504875
110.004,31.483034,22,78.520966
110.004,31.47289,22,78.53111
110.004,31.46716,22,78.53684
110.004,31.45103,22,78.55297
110.004,31.44088,22,78.56312
110.004,31.43517,22,78.56883
110.004,31.41903,22,78.58497
110.004,31.40888,22,78.59512
110.004,31.39725,22,78.60675
110.004,31.390894,22,78.613106
110.004,31.37515,22,78.62885
110.004,31.36492,22,78.63908
110.004,31.35911,22,78.64489
110.004,31.343035,22,78.660965
110.004,31.33288,22,78.67112
110.004,31.32715,22,78.67685
110.004,31.31102,22,78.69298
110.004,31.300875,22,78.703125
110.004,31.28924,22,78.71476
110.004,31.28289,22,78.72111
110.004,31.26714,22,78.73686
110.004,31.25692,22,78.74708
110.004,31.2511,22,78.7529
110.004,31.23502,22,78.76898
110.004,31.22488,22,78.77912
110.004,31.21914,22,78.78486
110.004,31.20301,22,78.80099
110.004,31.19287,22,78.81113
110.004,31.18122,22,78.82278
110.004,31.17489,22,78.82911
110.004,31.159136,22,78.844864
110.004,31.148905,22,78.855095
110.004,31.1431,22,78.8609
110.004,31.12702,22,78.87698
110.004,31.11685,22,78.88715
110.004,31.11114,22,78.89286
110.004,31.09502,22,78.90898
110.004,31.08485,22,78.91915
110.004,31.07915,22,78.92485
110.004,31.06302,22,78.94098
110.004,31.05284,22,78.95116
110.004,31.04124,22,78.96276
110.004,31.034876,22,78.969124
110.004,31.01912,22,78.98488
110.004,31.008906,22,78.995094
110.004,31.0031,22,79.0009
110.004,30.986994,22,79.017006
110.004,30.97684,22,79.02716
110.004,30.96521,22,79.03879
110.004,30.958865,22,79.045135
110.004,30.94312,22,79.06088
110.004,30.93287,22,79.07113
110.004,30.9271,22,79.0769
110.004,30.911005,22,79.092995
110.004,30.90084,22,79.10316
110.004,30.8892,22,79.1148
110.004,30.88287,22,79.12113
110.004,30.86711,22,79.13689
110.004,30.85688,22,79.14712
110.004,30.8511,22,79.1529
110.004,30.83498,22,79.16902
110.004,30.82484,22,79.17916
110.004,30.81914,22,79.18486
110.004,30.80298,22,79.20102
110.004,30.79283,22,79.21117
110.004,30.78714,22,79.21686
110.004,30.77099,22,79.23301
110.004,30.76084,22,79.24316
110.004,30.755144,22,79.248856
110.004,30.73898,22,79.26502
110.004,30.72884,22,79.27516
110.004,30.72315,22,79.28085
110.004,30.707,22,79.297
110.004,30.69683,22,79.30717
110.004,30.691126,22,79.312874
110.004,30.67499,22,79.32901
110.004,30.664835,22,79.339165
110.004,30.659136,22,79.344864
110.004,30.643,22,79.361
110.004,30.63282,22,79.37118
110.004,30.62714,22,79.37686
110.004,30.610995,22,79.393005
110.004,30.600825,22,79.403175
110.004,30.59514,22,79.40886
110.004,30.57899,22,79.42501
110.004,30.56883,22,79.43517
110.004,30.563135,22,79.440865
110.004,30.54699,22,79.45701
110.004,30.53684,22,79.46716
110.004,30.531145,22,79.472855
110.004,30.51499,22,79.48901
110.004,30.50482,22,79.49918
110.004,30.49319,22,79.51081
110.004,30.48687,22,79.51713
110.004,30.4711,22,79.5329
110.004,30.46087,22,79.54313
110.004,30.45511,22,79.54889
110.004,30.43898,22,79.56502
110.004,30.42882,22,79.57518
110.004,30.42313,22,79.58087
110.004,30.40697,22,79.59703
110.004,30.396815,22,79.607185
110.004,30.3852,22,79.6188
110.004,30.378855,22,79.625145
110.004,30.3631,22,79.6409
110.004,30.35288,22,79.65112
110.004,30.347094,22,79.656906
110.004,30.33099,22,79.67301
110.004,30.32081,22,79.68319
110.004,30.315134,22,79.688866
110.004,30.29898,22,79.70502
110.004,30.288805,22,79.715195
110.004,30.283144,22,79.720856
110.004,30.266985,22,79.737015
110.004,30.25682,22,79.74718
110.004,30.245196,22,79.758804
110.004,30.23887,22,79.76513
110.004,30.223086,22,79.780914
110.004,30.21286,22,79.79114
110.004,30.20711,22,79.79689
110.004,30.19097,22,79.81303
110.004,30.18676,22,79.81724
110.004,30.17124,22,79.83276
110.004,30.16664,22,79.83736
110.004,30.15122,22,79.85278
110.004,30.14075,22,79.86325
110.004,30.13511,22,79.86889
110.004,30.11902,22,79.88498
110.004,30.11479,22,79.88921
110.004,30.09926,22,79.90474
110.004,30.09465,22,79.90935
110.004,30.07923,22,79.92477
110.004,30.06875,22,79.93525
110.004,30.05717,22,79.94683
110.004,30.05094,22,79.95306
110.004,30.035105,22,79.968895
110.004,30.024874,22,79.979126
110.004,30.01912,22,79.98488
110.004,30.00298,22,80.00102
110.004,29.992815,22,80.011185
110.004,29.98121,22,80.02279
110.004,29.97488,22,80.02912
110.004,29.95909,22,80.04491
110.004,29.94886,22,80.05514
110.004,29.94311,22,80.06089
110.004,29.92698,22,80.07702
110.004,29.91681,22,80.08719
110.004,29.905184,22,80.098816
110.004,29.89888,22,80.10512
110.004,29.88309,22,80.12091
110.004,29.87882,22,80.12518
110.004,29.86322,22,80.14078
110.004,29.852694,22,80.151306
110.004,29.847124,22,80.156876
110.004,29.83103,22,80.17297
110.004,29.820795,22,80.183205
110.004,29.809214,22,80.194786
110.004,29.802904,22,80.201096
110.004,29.7871,22,80.2169
110.004,29.776865,22,80.227135
110.004,29.77112,22,80.23288
110.004,29.75497,22,80.24903
110.004,29.74482,22,80.25918
110.004,29.739176,22,80.264824
110.004,29.72297,22,80.28103
110.004,29.71879,22,80.28521
110.004,29.70328,22,80.30072
110.004,29.69269,22,80.31131
110.004,29.68714,22,80.31686
110.004,29.67104,22,80.33296
110.004,29.66083,22,80.34317
110.004,29.65519,22,80.34881
110.004,29.639,22,80.365
110.004,29.634775,22,80.369225
110.004,29.61929,22,80.38471
110.004,29.608706,22,80.395294
110.004,29.60314,22,80.40086
110.004,29.58705,22,80.41695
110.004,29.576815,22,80.427185
110.004,29.57119,22,80.43281
110.004,29.55502,22,80.44898
110.004,29.544825,22,80.459175
110.004,29.53921,22,80.46479
110.004,29.523005,22,80.480995
110.004,29.51282,22,80.49118
110.004,29.507204,22,80.496796
110.004,29.491,22,80.513
110.004,29.48082,22,80.52318
110.004,29.469225,22,80.534775
110.004,29.46292,22,80.54108
110.004,29.447115,22,80.556885
110.004,29.43688,22,80.56712
110.004,29.42518,22,80.57882
110.004,29.41891,22,80.58509
110.004,29.403124,22,80.600876
110.004,29.39288,22,80.61112
110.004,29.381174,22,80.622826
110.004,29.37492,22,80.62908
110.004,29.359125,22,80.644875
110.004,29.354845,22,80.649155
110.004,29.33924,22,80.66476
110.004,29.328715,22,80.675285
110.004,29.31717,22,80.68683
110.004,29.304995,22,80.699005
110.004,29.29904,22,80.70496
110.004,29.28319,22,80.72081
110.004,29.272845,22,80.731155
110.004,29.267176,22,80.736824
110.004,29.25102,22,80.75298
110.004,29.240824,22,80.763176
110.004,29.23521,22,80.76879
110.004,29.21902,22,80.78498
110.004,29.208834,22,80.795166
110.004,29.19724,22,80.80676
110.004,29.19094,22,80.81306
110.004,29.17514,22,80.82886
110.004,29.17087,22,80.83313
110.004,29.15526,22,80.84874
110.004,29.144724,22,80.859276
110.004,29.139185,22,80.864815
110.004,29.12307,22,80.88093
110.004,29.11285,22,80.89115
110.004,29.10127,22,80.90273
110.004,29.094965,22,80.909035
110.004,29.07915,22,80.92485
110.004,29.068896,22,80.935104
110.004,29.0632,22,80.9408
110.004,29.047015,22,80.956985
110.004,29.04284,22,80.96116
110.004,29.027315,22,80.976685
110.004,29.01671,22,80.98729
110.004,29.01121,22,80.99279
110.004,28.99508,22,81.00892
110.004,28.984865,22,81.019135
110.004,28.979266,22,81.024734
110.004,28.96305,22,81.04095
110.004,28.95286,22,81.05114
110.004,28.94728,22,81.05672
110.004,28.93104,22,81.07296
110.004,28.92087,22,81.08313
110.004,28.91528,22,81.08872
110.004,28.89905,22,81.10495
110.004,28.88886,22,81.11514
110.004,28.88328,22,81.12072
110.004,28.867045,22,81.136955
110.004,28.85686,22,81.14714
110.004,28.85129,22,81.15271
110.004,28.835055,22,81.168945
110.004,28.82487,22,81.17913
110.004,28.819285,22,81.184715
110.004,28.80306,22,81.20094
110.004,28.792864,22,81.211136
110.004,28.7813,22,81.2227
110.004,28.775,22,81.229
110.004,28.759165,22,81.244835
110.004,28.74893,22,81.25507
110.004,28.74324,22,81.26076
110.004,28.72706,22,81.27694
110.004,28.71688,22,81.28712
110.004,28.70528,22,81.29872
110.004,28.69901,22,81.30499
110.004,28.68318,22,81.32082
110.004,28.67293,22,81.33107
110.004,28.66726,22,81.33674
110.004,28.65107,22,81.35293
110.004,28.64088,22,81.36312
110.004,28.6353,22,81.3687
110.004,28.61907,22,81.38493
110.004,28.614886,22,81.389114
110.004,28.59937,22,81.40463
110.004,28.58878,22,81.41522
110.004,28.58327,22,81.42073
110.004,28.56713,22,81.43687
110.004,28.556895,22,81.447105
110.004,28.55132,22,81.45268
110.004,28.5351,22,81.4689
110.004,28.52491,22,81.47909
110.004,28.519335,22,81.484665
110.004,28.50309,22,81.50091
110.004,28.4929,22,81.5111
110.004,28.48734,22,81.51666
110.004,28.47109,22,81.53291
110.004,28.4609,22,81.5431
110.004,28.45534,22,81.54866
110.004,28.43909,22,81.56491
110.004,28.43492,22,81.56908
110.004,28.4194,22,81.5846
110.004,28.414805,22,81.589195
110.004,28.39935,22,81.60465
110.004,28.388834,22,81.615166
110.004,28.38332,22,81.62068
110.004,28.36715,22,81.63685
110.004,28.362955,22,81.641045
110.004,28.34742,22,81.65658
110.004,28.33681,22,81.66719
110.004,28.33133,22,81.67267
110.004,28.31518,22,81.68882
110.004,28.31096,22,81.69304
110.004,28.29542,22,81.70858
110.004,28.28483,22,81.71917
110.004,28.27932,22,81.72468
110.004,28.263186,22,81.740814
110.004,28.25295,22,81.75105
110.004,28.24137,22,81.76263
110.004,28.23512,22,81.76888
110.004,28.219256,22,81.784744
110.004,28.20899,22,81.79501
110.004,28.20335,22,81.80065
110.004,28.18713,22,81.81687
110.004,28.17694,22,81.82706
110.004,28.16538,22,81.83862
110.004,28.15909,22,81.84491
110.004,28.143244,22,81.860756
110.004,28.133005,22,81.870995
110.004,28.12736,22,81.87664
110.004,28.11113,22,81.89287
110.004,28.10095,22,81.90305
110.004,28.09541,22,81.90859
110.004,28.07914,22,81.92486
110.004,28.06897,22,81.93503
110.004,28.05738,22,81.94662
110.004,28.05111,22,81.95289
110.004,28.03528,22,81.96872
110.004,28.025,22,81.979
110.004,28.01938,22,81.98462
110.004,28.00316,22,82.00084
110.004,27.99295,22,82.01105
110.004,27.98141,22,82.02259
110.004,27.97514,22,82.02886
110.004,27.95928,22,82.04472
110.004,27.94903,22,82.05497
110.004,27.9434,22,82.0606
110.004,27.92716,22,82.07684
110.004,27.91698,22,82.08702
110.004,27.91144,22,82.09256
110.004,27.895174,22,82.108826
110.004,27.88499,22,82.11901
110.004,27.87946,22,82.12454
110.004,27.863184,22,82.140816
110.004,27.853,22,82.151
110.004,27.84747,22,82.15653
110.004,27.83118,22,82.17282
110.004,27.82101,22,82.18299
110.004,27.81546,22,82.18854
110.004,27.80523,22,82.19877
110.004,27.7971,22,82.2069
110.004,27.78326,22,82.22074
110.004,27.77905,22,82.22495
110.004,27.76334,22,82.24066
110.004,27.75897,22,82.24503
110.004,27.74352,22,82.26048
110.004,27.73901,22,82.26499
110.004,27.723505,22,82.280495
110.004,27.71298,22,82.29102
110.004,27.70748,22,82.29652
110.004,27.691294,22,82.312706
110.004,27.68104,22,82.32296
110.004,27.675524,22,82.328476
110.004,27.659235,22,82.344765
110.004,27.649035,22,82.354965
110.004,27.64353,22,82.36047
110.004,27.62724,22,82.37676
110.004,27.61704,22,82.38696
110.004,27.6055,22,82.3985
110.004,27.599215,22,82.404785
110.004,27.58335,22,82.42065
110.004,27.57311,22,82.43089
110.004,27.56144,22,82.44256
110.004,27.55522,22,82.44878
110.004,27.53938,22,82.46462
110.004,27.52908,22,82.47492
110.004,27.517466,22,82.486534
110.004,27.51123,22,82.49277
110.004,27.49537,22,82.50863
110.004,27.491144,22,82.512856
110.004,27.47552,22,82.52848
110.004,27.47097,22,82.53303
110.004,27.45553,22,82.54847
110.004,27.44499,22,82.55901
110.004,27.43951,22,82.56449
110.004,27.42333,22,82.58067
110.004,27.41914,22,82.58486
110.004,27.40358,22,82.60042
110.004,27.39902,22,82.60498
110.004,27.383555,22,82.620445
110.004,27.37905,22,82.62495
110.004,27.36354,22,82.64046
110.004,27.359064,22,82.644936
110.004,27.34357,22,82.66043
110.004,27.33908,22,82.66492
110.004,27.32357,22,82.68043
110.004,27.31304,22,82.69096
110.004,27.30757,22,82.69643
110.004,27.29137,22,82.71263
110.004,27.287165,22,82.716835
110.004,27.27163,22,82.73237
110.004,27.26705,22,82.73695
110.004,27.251574,22,82.752426
110.004,27.2471,22,82.7569
110.004,27.231585,22,82.772415
110.004,27.22105,22,82.78295
110.004,27.21558,22,82.78842
110.004,27.19938,22,82.80462
110.004,27.189135,22,82.814865
110.004,27.18365,22,82.82035
110.004,27.167345,22,82.836655
110.004,27.16319,22,82.84081
110.004,27.147654,22,82.856346
110.004,27.13701,22,82.86699
110.004,27.131594,22,82.872406
110.004,27.115404,22,82.888596
110.004,27.10514,22,82.89886
110.004,27.09965,22,82.90435
110.004,27.08336,22,82.92064
110.004,27.07316,22,82.93084
110.004,27.06765,22,82.93635
110.004,27.05135,22,82.95265
110.004,27.04722,22,82.95678
110.004,27.03167,22,82.97233
110.004,27.02709,22,82.97691
110.004,27.01164,22,82.99236
110.004,27.00714,22,82.99686
110.004,26.99163,22,83.01237
110.004,26.981104,22,83.022896
110.004,26.97565,22,83.02835
110.004,26.95944,22,83.04456
110.004,26.949206,22,83.054794
110.004,26.943705,22,83.060295
110.004,26.9274,22,83.0766
110.004,26.92326,22,83.08074
110.004,26.90772,22,83.09628
110.004,26.89707,22,83.10693
110.004,26.89167,22,83.11233
110.004,26.87545,22,83.12855
110.004,26.8652,22,83.1388
110.004,26.859736,22,83.144264
110.004,26.843424,22,83.160576
110.004,26.83928,22,83.16472
110.004,26.82373,22,83.18027
110.004,26.81308,22,83.19092
110.004,26.807696,22,83.196304
110.004,26.79754,22,83.20646
110.004,26.78327,22,83.22073
110.004,26.77949,22,83.22451
110.004,26.76358,22,83.24042
110.004,26.75916,22,83.24484
110.004,26.743746,22,83.260254
110.004,26.733164,22,83.270836
110.004,26.727724,22,83.276276
110.004,26.717585,22,83.286415
110.004,26.70332,22,83.30068
110.004,26.69951,22,83.30449
110.004,26.68362,22,83.32038
110.004,26.67919,22,83.32481
110.004,26.66985,22,83.33415
110.004,26.655245,22,83.348755
110.004,26.65148,22,83.35252
110.004,26.635676,22,83.368324
110.004,26.63123,22,83.37277
110.004,26.62187,22,83.38213
110.004,26.60728,22,83.39672
110.004,26.6035,22,83.4005
110.004,26.5877,22,83.4163
110.004,26.58325,22,83.42075
110.004,26.57389,22,83.43011
110.004,26.56537,22,83.43863
110.004,26.55758,22,83.44642
110.004,26.54343,22,83.46057
110.004,26.5394,22,83.4646
110.004,26.52979,22,83.47421
110.004,26.52139,22,83.48261
110.004,26.50757,22,83.49643
110.004,26.50347,22,83.50053
110.004,26.487696,22,83.516304
110.004,26.48333,22,83.52067
110.004,26.467875,22,83.536125
110.004,26.46334,22,83.54066
110.004,26.44782,22,83.55618
110.004,26.443354,22,83.560646
110.004,26.42782,22,83.57618
110.004,26.423334,22,83.580666
110.004,26.40782,22,83.59618
110.004,26.403345,22,83.600655
110.004,26.38781,22,83.61619
110.004,26.38335,22,83.62065
110.004,26.36783,22,83.63617
110.004,26.35725,22,83.64675
110.004,26.351855,22,83.652145
110.004,26.33561,22,83.66839
110.004,26.331446,22,83.672554
110.004,26.315874,22,83.688126
110.004,26.31132,22,83.69268
110.004,26.29583,22,83.70817
110.004,26.29135,22,83.71265
110.004,26.275835,22,83.728165
110.004,26.27137,22,83.73263
110.004,26.25584,22,83.74816
110.004,26.251375,22,83.752625
110.004,26.23586,22,83.76814
110.004,26.23138,22,83.77262
110.004,26.22196,22,83.78204
110.004,26.20737,22,83.79663
110.004,26.203615,22,83.800385
110.004,26.1878,22,83.8162
110.004,26.18336,22,83.82064
110.004,26.167925,22,83.836075
110.004,26.16342,22,83.84058
110.004,26.147906,22,83.856094
110.004,26.14343,22,83.86057
110.004,26.1279,22,83.8761
110.004,26.11734,22,83.88666
110.004,26.11194,22,83.89206
110.004,26.09569,22,83.90831
110.004,26.09152,22,83.91248
110.004,26.075945,22,83.928055
110.004,26.07139,22,83.93261
110.004,26.0559,22,83.9481
110.004,26.05145,22,83.95255
110.004,26.03592,22,83.96808
110.004,26.03145,22,83.97255
110.004,26.015925,22,83.988075
110.004,26.01147,22,83.99253
110.004,25.99592,22,84.00808
110.004,25.98537,22,84.01863
110.004,25.97998,22,84.02402
110.004,25.96373,22,84.04027
110.004,25.95954,22,84.04446
110.004,25.944,22,84.06
110.004,25.93943,22,84.06457
110.004,25.92394,22,84.08006
110.004,25.913386,22,84.090614
110.004,25.90799,22,84.09601
110.004,25.89173,22,84.11227
110.004,25.887575,22,84.116425
110.004,25.87203,22,84.13197
110.004,25.86745,22,84.13655
110.004,25.85198,22,84.15202
110.004,25.84141,22,84.16259
110.004,25.83601,22,84.16799
110.004,25.819765,22,84.184235
110.004,25.8156,22,84.1884
110.004,25.800036,22,84.203964
110.004,25.79549,22,84.20851
110.004,25.77999,22,84.22401
110.004,25.76943,22,84.23457
110.004,25.76405,22,84.23995
110.004,25.74778,22,84.25622
110.004,25.743624,22,84.260376
110.004,25.72808,22,84.27592
110.004,25.7174,22,84.2866
110.004,25.71206,22,84.29194
110.004,25.6958,22,84.3082
110.004,25.691645,22,84.312355
110.004,25.67608,22,84.32792
110.004,25.67153,22,84.33247
110.004,25.65604,22,84.34796
110.004,25.651575,22,84.352425
110.004,25.636034,22,84.367966
110.004,25.62548,22,84.37852
110.004,25.6201,22,84.3839
110.004,25.60384,22,84.40016
110.004,25.59969,22,84.40431
110.004,25.58412,22,84.41988
110.004,25.57957,22,84.42443
110.004,25.564074,22,84.439926
110.004,25.55962,22,84.44438
110.004,25.54408,22,84.45992
110.004,25.53964,22,84.46436
110.004,25.52409,22,84.47991
110.004,25.519625,22,84.484375
110.004,25.50411,22,84.49989
110.004,25.49351,22,84.51049
110.004,25.48816,22,84.51584
110.004,25.47189,22,84.53211
110.004,25.46773,22,84.53627
110.004,25.452166,22,84.551834
110.004,25.44762,22,84.55638
110.004,25.432116,22,84.571884
110.004,25.42154,22,84.58246
110.004,25.41618,22,84.58782
110.004,25.40602,22,84.59798
110.004,25.391695,22,84.612305
110.004,25.381846,22,84.622154
110.004,25.37608,22,84.62792
110.004,25.35986,22,84.64414
110.004,25.355814,22,84.648186
110.004,25.34021,22,84.66379
110.004,25.33564,22,84.66836
110.004,25.32017,22,84.68383
110.004,25.31571,22,84.68829
110.004,25.30015,22,84.70385
110.004,25.29572,22,84.70828
110.004,25.280184,22,84.723816
110.004,25.275706,22,84.728294
110.004,25.266314,22,84.737686
110.004,25.25168,22,84.75232
110.004,25.24795,22,84.75605
110.004,25.23213,22,84.77187
110.004,25.22769,22,84.77631
110.004,25.21225,22,84.79175
110.004,25.20777,22,84.79623
110.004,25.192225,22,84.811775
110.004,25.18778,22,84.81622
110.004,25.172236,22,84.831764
110.004,25.167765,22,84.836235
110.004,25.152224,22,84.851776
110.004,25.147776,22,84.856224
110.004,25.13838,22,84.86562
110.004,25.12372,22,84.88028
110.004,25.120005,22,84.883995
110.004,25.10418,22,84.89982
110.004,25.093615,22,84.910385
110.004,25.08837,22,84.91563
110.004,25.07204,22,84.93196
110.004,25.06789,22,84.93611
110.004,25.052325,22,84.951675
110.004,25.04778,22,84.95622
110.004,25.032275,22,84.971725
110.004,25.02781,22,84.97619
110.004,25.012286,22,84.991714
110.004,25.00783,22,84.99617
110.004,24.99229,22,85.01171
110.004,24.98783,22,85.01617
110.004,24.97843,22,85.02557
110.004,24.96377,22,85.04023
110.004,24.96008,22,85.04392
110.004,24.94424,22,85.05976
110.004,24.93979,22,85.06421
110.004,24.930506,22,85.073494
110.004,24.915804,22,85.088196
110.004,24.912104,22,85.091896
110.004,24.89626,22,85.10774
110.004,24.891825,22,85.112175
110.004,24.8764,22,85.1276
110.004,24.87189,22,85.13211
110.004,24.856356,22,85.147644
110.004,24.85191,22,85.15209
110.004,24.83635,22,85.16765
110.004,24.83191,22,85.17209
110.004,24.81637,22,85.18763
110.004,24.8119,22,85.1921
110.004,24.79638,22,85.20762
110.004,24.79193,22,85.21207
110.004,24.7825,22,85.2215
110.004,24.76786,22,85.23614
110.004,24.76416,22,85.23984
110.004,24.75446,22,85.24954
110.004,24.7398,22,85.2642
110.004,24.73624,22,85.26776
110.004,24.72647,22,85.27753
110.004,24.71182,22,85.29218
110.004,24.708254,22,85.295746
110.004,24.692354,22,85.311646
110.004,24.687914,22,85.316086
110.004,24.67864,22,85.32536
110.004,24.663904,22,85.340096
110.004,24.66021,22,85.34379
110.004,24.650515,22,85.353485
110.004,24.63586,22,85.36814
110.004,24.63228,22,85.37172
110.004,24.622515,22,85.381485
110.004,24.60787,22,85.39613
110.004,24.604296,22,85.399704
110.004,24.5884,22,85.4156
110.004,24.58397,22,85.42003
110.004,24.56854,22,85.43546
110.004,24.56403,22,85.43997
110.004,24.54849,22,85.45551
110.004,24.54405,22,85.45995
110.004,24.52849,22,85.47551
110.004,24.52406,22,85.47994
110.004,24.5085,22,85.4955
110.004,24.50403,22,85.49997
110.004,24.488505,22,85.515495
110.004,24.48405,22,85.51995
110.004,24.46851,22,85.53549
110.004,24.46406,22,85.53994
110.004,24.45467,22,85.54933
110.004,24.439974,22,85.564026
110.004,24.43631,22,85.56769
110.004,24.42045,22,85.58355
110.004,24.416025,22,85.587975
110.004,24.40059,22,85.60341
110.004,24.396105,22,85.607895
110.004,24.386706,22,85.617294
110.004,24.37202,22,85.63198
110.004,24.36835,22,85.63565
110.004,24.35864,22,85.64536
