Disk_Usage
28
992
992
1960
1960
2924
2924
3884
5248
5248
6212
6212
7172
7172
8132
8132
9096
10056
10056
11016
11016
11980
11980
12940
12940
13900
14864
14864
15824
15824
16784
16784
17748
17748
18708
19668
19668
20632
20632
21592
21592
22552
22552
23516
24476
24476
25440
25440
26400
26400
27360
27360
28324
29284
29284
30244
30244
31208
31208
32168
32168
33128
34092
34092
35052
35052
36012
36012
36976
36976
37936
38896
38896
39860
39860
40820
40820
41780
41780
42744
43704
43704
44664
44664
45628
45628
46588
47548
47548
48512
48512
49472
49472
50436
50436
51396
52356
52356
53320
53320
54280
54280
55240
55240
56204
57164
57164
58124
58124
59088
59088
60048
60048
61008
61972
61972
62932
62932
63892
63892
64856
64856
65816
66776
66776
67740
67740
68700
68700
69660
69660
70624
71584
71584
72548
72548
73508
73508
74468
74468
75432
76392
76392
77352
77352
78316
78316
79276
79276
80236
81200
81200
82160
82160
83120
83120
84084
84084
85044
86004
86004
86968
86968
87928
87928
88888
88888
89852
90812
90812
91772
91772
92736
92736
93696
93696
94656
95620
95620
96580
96580
97544
97544
98504
98504
99464
100428
100428
101388
101388
102348
102348
103312
103312
104272
105232
105232
106196
106196
107156
107156
108116
108116
109080
110040
110040
111000
111000
111964
111964
112924
112924
113884
114848
114848
115808
115808
116768
116768
117732
117732
118692
119656
119656
120616
120616
121576
121576
122540
122540
123500
124460
124460
125424
125424
126384
126384
127344
127344
128308
129268
129268
130228
130228
131192
131192
132152
133112
133112
134076
134076
135036
135036
135996
135996
136960
137920
137920
138880
138880
139844
139844
140804
140804
141764
142728
142728
143688
143688
144652
144652
145612
145612
146572
147536
147536
148496
148496
149456
149456
150420
150420
151380
152340
152340
153304
153304
154264
154264
155224
155224
156188
157148
157148
158108
158108
159072
159072
160032
160992
160992
161956
161956
162916
162916
163876
163876
164840
164840
165800
166764
166764
167724
167724
168684
168684
169648
169648
170608
171568
171568
172532
172532
173492
173492
174452
174452
175416
176376
176376
177336
177336
178300
178300
179260
179260
180220
181184
181184
182144
182144
183104
183104
184068
184068
185028
185988
185988
186952
186952
187912
187912
188872
188872
189836
190796
190796
191760
191760
192720
192720
193680
193680
194644
195604
195604
196564
196564
197528
197528
198488
198488
199448
200412
200412
201372
201372
202332
202332
203296
203296
204256
205216
205216
206180
206180
207140
207140
208100
208100
209064
210024
210024
210984
210988
211948
211948
212908
212908
213872
214832
214832
215792
215792
216756
216756
217716
217716
218676
219640
219640
220600
220600
221560
221560
222524
222524
223484
224444
224444
225408
225408
226368
226368
227328
227328
228292
229252
229252
230212
230212
231176
231176
232136
232136
233096
234060
234060
235020
235020
235980
235980
236944
236944
237904
238868
238868
239828
239828
240788
240788
241752
241752
242712
243672
243672
244636
244636
245596
245596
246556
246556
247520
248480
248480
249440
249440
250404
250404
251364
251364
252324
253288
253288
254248
254248
255208
255208
256172
256172
257132
258092
258092
259056
259056
260016
260016
260980
260980
261940
262900
262900
263864
263864
264824
264824
265784
265784
266748
267708
267708
268668
268668
269632
269632
270592
270592
271552
272516
272516
273476
273476
274436
274436
275400
276360
276360
277320
277320
278284
278284
279244
279244
280204
281168
281168
282128
282128
283088
283088
284052
284052
285012
285012
285976
286936
286936
287896
287896
288860
288860
289820
289820
290780
290780
291744
292704
292704
293664
293664
294628
294628
295588
295588
296548
297512
297512
298472
298472
299432
299432
300396
300396
301356
302316
302316
303280
303280
304240
304240
305200
305200
306164
307124
307124
308088
308088
309048
309048
310008
310008
310972
311932
311932
312892
312892
313856
313856
314816
314816
315776
316740
316740
317700
317700
318660
318660
319624
319624
320584
321544
321544
322508
322508
323468
323468
324428
324428
325392
326352
326352
327312
327312
328276
328276
329236
329236
330200
331164
331164
332124
332124
333088
333088
334048
334048
335008
335972
335972
336932
336932
337892
337892
338856
338856
339816
340776
340776
341740
341740
342700
342700
343660
343660
344624
345584
345584
346544
346544
347508
347508
348468
348468
349428
350392
350392
351352
351352
352312
352312
353276
353276
354236
355200
355200
356160
356160
357120
357120
358084
358084
359044
360004
360004
360968
360968
361932
361932
362892
362892
