timeslot,disk_space
4530,236216.0
4531,236224.0
4532,236228.0
4533,236236.0
4534,236244.0
4535,236248.0
4536,236256.0
4537,236260.0
4538,236268.0
4539,236276.0
4540,236280.0
4541,236288.0
4542,236296.0
4543,236300.0
4544,236308.0
4545,236316.0
4546,236320.0
4547,236328.0
4548,236336.0
4549,236340.0
4550,236348.0
4551,236356.0
4552,236360.0
4553,236368.0
4554,236372.0
4555,236380.0
4556,236388.0
4557,236392.0
4558,236400.0
4559,236408.0
4560,236412.0
4561,236420.0
4562,236428.0
4563,236432.0
4564,236440.0
4565,236448.0
4566,236452.0
4567,236460.0
4568,236468.0
4569,236472.0
4570,236480.0
4571,236488.0
4572,236492.0
4573,236500.0
4574,236508.0
4575,236512.0
4576,236520.0
4577,236528.0
4578,236532.0
4579,236540.0
4580,236548.0
4581,236552.0
4582,236560.0
4583,236568.0
4584,236572.0
4585,236580.0
4586,236588.0
4587,236592.0
4588,236600.0
4589,236604.0
4590,236612.0
4591,236620.0
4592,236624.0
4593,236632.0
4594,236640.0
4595,236644.0
4596,236652.0
4597,236660.0
4598,236664.0
4599,236672.0
4600,236680.0
4601,236684.0
4602,236692.0
4603,236700.0
4604,236704.0
4605,236712.0
4606,236716.0
4607,236724.0
4608,236732.0
4609,236740.0
4610,236744.0
4611,236752.0
4612,236756.0
4613,236764.0
4614,236772.0
4615,236776.0
4616,236784.0
4617,236792.0
4618,236796.0
4619,236804.0
4620,236808.0
4621,236816.0
4622,236824.0
4623,236828.0
4624,236836.0
4625,236844.0
4626,236848.0
4627,236856.0
4628,236864.0
4629,236868.0
4630,236876.0
4631,236884.0
4632,236888.0
4633,236896.0
4634,236904.0
4635,236908.0
4636,236916.0
4637,236924.0
4638,236928.0
4639,236936.0
4640,236944.0
4641,236948.0
4642,236956.0
4643,236960.0
4644,236968.0
4645,236976.0
4646,236980.0
4647,236988.0
4648,236996.0
4649,237000.0
4650,237008.0
4651,237016.0
4652,237020.0
4653,237028.0
4654,237036.0
4655,237040.0
4656,237048.0
4657,237056.0
4658,237060.0
4659,237068.0
4660,237072.0
4661,237080.0
4662,237088.0
4663,238116.0
4664,238124.0
4665,238128.0
4666,238136.0
4667,238144.0
4668,238148.0
4669,238156.0
4670,238160.0
4671,238168.0
4672,238176.0
4673,238180.0
4674,238188.0
4675,238196.0
4676,238200.0
4677,238208.0
4678,238216.0
4679,238220.0
4680,238228.0
4681,238236.0
4682,238240.0
4683,238248.0
4684,238252.0
4685,238260.0
4686,238268.0
4687,238272.0
4688,238280.0
4689,238288.0
4690,238292.0
4691,238300.0
4692,238308.0
4693,238312.0
4694,238320.0
4695,238328.0
4696,238332.0
4697,238340.0
4698,238348.0
4699,238352.0
4700,238360.0
4701,238368.0
4702,238372.0
4703,238380.0
4704,238384.0
4705,238392.0
4706,238400.0
4707,238404.0
4708,238412.0
4709,238420.0
4710,238424.0
4711,238432.0
4712,238440.0
4713,238444.0
4714,238452.0
4715,238456.0
4716,238464.0
4717,238468.0
4718,238476.0
4719,238484.0
4720,238488.0
4721,238496.0
4722,238504.0
4723,238508.0
4724,238516.0
4725,238524.0
4726,238528.0
4727,238536.0
4728,238540.0
4729,238548.0
4730,238556.0
4731,238560.0
4732,238568.0
4733,238576.0
4734,238580.0
4735,238588.0
4736,238592.0
4737,238600.0
4738,238608.0
4739,238612.0
4740,238620.0
4741,238624.0
4742,238632.0
4743,238640.0
4744,238644.0
4745,238652.0
4746,238660.0
4747,238664.0
4748,238672.0
4749,238676.0
4750,238684.0
4751,238692.0
4752,238696.0
4753,238704.0
4754,238712.0
4755,238716.0
4756,238724.0
4757,238728.0
4758,238736.0
4759,238744.0
4760,238748.0
4761,238756.0
4762,238760.0
4763,238768.0
4764,238776.0
4765,238780.0
4766,238788.0
4767,238796.0
4768,238800.0
4769,238808.0
4770,238816.0
4771,238820.0
4772,238828.0
4773,238836.0
4774,238840.0
4775,238848.0
4776,238856.0
4777,238860.0
4778,238868.0
4779,238876.0
4780,238880.0
4781,238888.0
4782,238892.0
4783,238900.0
4784,238908.0
4785,238912.0
4786,238920.0
4787,238928.0
4788,238932.0
4789,238940.0
4790,238948.0
4791,238952.0
4792,238960.0
4793,238964.0
4794,238972.0
4795,238980.0
4796,238984.0
4797,238992.0
4798,238996.0
4799,239004.0
4800,239012.0
4801,239016.0
4802,239024.0
4803,239032.0
4804,239036.0
4805,239044.0
4806,239052.0
4807,239056.0
4808,239064.0
4809,239072.0
4810,239076.0
4811,239084.0
4812,239092.0
4813,239096.0
4814,239104.0
4815,239108.0
4816,239116.0
4817,239124.0
4818,239128.0
4819,239136.0
4820,239144.0
4821,239148.0
4822,239156.0
4823,239164.0
4824,239168.0
4825,239176.0
4826,239184.0
4827,239188.0
4828,239196.0
4829,239204.0
4830,239208.0
4831,239216.0
4832,239224.0
4833,239228.0
4834,239236.0
4835,239244.0
4836,239248.0
4837,239256.0
4838,239260.0
4839,239268.0
4840,239276.0
4841,239280.0
4842,239288.0
4843,239296.0
4844,239300.0
4845,239308.0
4846,239316.0
4847,239320.0
4848,239328.0
4849,239332.0
4850,239340.0
4851,239348.0
4852,239352.0
4853,239360.0
4854,239368.0
4855,239372.0
4856,239380.0
4857,239388.0
4858,239392.0
4859,239400.0
4860,239408.0
4861,239412.0
4862,239420.0
4863,239428.0
4864,239432.0
4865,239440.0
4866,239448.0
4867,239452.0
4868,239460.0
4869,239464.0
4870,239472.0
4871,239480.0
4872,239484.0
4873,239492.0
4874,239500.0
4875,239504.0
4876,239512.0
4877,239520.0
4878,239524.0
4879,239532.0
4880,239540.0
4881,239544.0
4882,239552.0
4883,239560.0
4884,239564.0
4885,239572.0
4886,239576.0
4887,239584.0
4888,239592.0
4889,239596.0
4890,239604.0
4891,239612.0
4892,239616.0
4893,239624.0
4894,239632.0
4895,239636.0
4896,239644.0
4897,239652.0
4898,239656.0
4899,239664.0
4900,239668.0
4901,239676.0
4902,239684.0
4903,239688.0
4904,239696.0
4905,239704.0
4906,239708.0
4907,239716.0
4908,239724.0
4909,239728.0
4910,239736.0
4911,239744.0
4912,239748.0
4913,239756.0
4914,239760.0
4915,239768.0
4916,239776.0
4917,239780.0
4918,239788.0
4919,239796.0
4920,239800.0
4921,239808.0
4922,239816.0
4923,239820.0
4924,239828.0
4925,239836.0
4926,239840.0
4927,239848.0
4928,239856.0
4929,239860.0
4930,239868.0
4931,239876.0
4932,239880.0
4933,239888.0
4934,239892.0
4935,239900.0
4936,239908.0
4937,239912.0
4938,239920.0
4939,239928.0
4940,239932.0
4941,239940.0
4942,239948.0
4943,239952.0
4944,239960.0
4945,239968.0
4946,239972.0
4947,239980.0
4948,239988.0
4949,239992.0
4950,240000.0
4951,240008.0
4952,240012.0
4953,240020.0
4954,240028.0
4955,240032.0
4956,240040.0
4957,240048.0
4958,240052.0
4959,240060.0
4960,240068.0
4961,240072.0
4962,240080.0
4963,240084.0
4964,240092.0
4965,240100.0
4966,240104.0
4967,240112.0
4968,240120.0
4969,240124.0
4970,240132.0
4971,240136.0
4972,240144.0
4973,240152.0
4974,240156.0
4975,240164.0
4976,240172.0
4977,240176.0
4978,240184.0
4979,240192.0
4980,240196.0
4981,240204.0
4982,240208.0
4983,240216.0
4984,240224.0
4985,240228.0
4986,240236.0
4987,240244.0
4988,240248.0
4989,240256.0
4990,240264.0
4991,240268.0
4992,240276.0
4993,240280.0
4994,240288.0
4995,240296.0
4996,240300.0
4997,240308.0
4998,240316.0
4999,240320.0
5000,240328.0
5001,240336.0
5002,240340.0
5003,240348.0
5004,240356.0
5005,240360.0
5006,240368.0
5007,240372.0
5008,240380.0
5009,240388.0
5010,240392.0
5011,240400.0
5012,240408.0
5013,240412.0
5014,240420.0
5015,240424.0
5016,240432.0
5017,240440.0
5018,240444.0
5019,240452.0
5020,240460.0
5021,240464.0
5022,240472.0
5023,240476.0
5024,240484.0
5025,240492.0
5026,240496.0
5027,240504.0
5028,240508.0
5029,240516.0
5030,240524.0
5031,240528.0
5032,240536.0
5033,240544.0
5034,240548.0
5035,240556.0
5036,240560.0
5037,240568.0
5038,240576.0
5039,240580.0
5040,240588.0
5041,240596.0
5042,240600.0
5043,240608.0
5044,240612.0
5045,240620.0
5046,240628.0
5047,240632.0
5048,240640.0
5049,240648.0
5050,240652.0
5051,240660.0
5052,240668.0
5053,240672.0
5054,240680.0
5055,240684.0
5056,240692.0
5057,240700.0
5058,240704.0
5059,240712.0
5060,240720.0
5061,240724.0
5062,240732.0
5063,240736.0
5064,240744.0
5065,240752.0
5066,240756.0
5067,240764.0
5068,240768.0
5069,240776.0
5070,240784.0
5071,240788.0
5072,240796.0
5073,240804.0
5074,240808.0
5075,240816.0
5076,240824.0
5077,240828.0
5078,240836.0
5079,240840.0
5080,240848.0
5081,240856.0
5082,240860.0
5083,240868.0
5084,240876.0
5085,240880.0
5086,240888.0
5087,240896.0
5088,240900.0
5089,240908.0
5090,240916.0
5091,240920.0
5092,240928.0
5093,240932.0
5094,240940.0
5095,240944.0
5096,240952.0
5097,240960.0
5098,240964.0
5099,240972.0
5100,240980.0
5101,240984.0
5102,240992.0
5103,241000.0
5104,241004.0
5105,241012.0
5106,241020.0
5107,241024.0
5108,241032.0
5109,241040.0
5110,241044.0
5111,241052.0
5112,241060.0
5113,241064.0
5114,241072.0
5115,241080.0
5116,241084.0
5117,241092.0
5118,241100.0
5119,241104.0
5120,241112.0
5121,241116.0
5122,241124.0
5123,241132.0
5124,241136.0
5125,241144.0
5126,241152.0
5127,241156.0
5128,241164.0
5129,241168.0
5130,241176.0
5131,241184.0
5132,241188.0
5133,241196.0
5134,241204.0
5135,241208.0
5136,241216.0
5137,241220.0
5138,241228.0
5139,241236.0
5140,241240.0
5141,241248.0
5142,241252.0
5143,241260.0
5144,241268.0
5145,241276.0
5146,241280.0
5147,241288.0
5148,241296.0
5149,241300.0
5150,241308.0
5151,241312.0
5152,241320.0
5153,241328.0
5154,241332.0
5155,241340.0
5156,241348.0
5157,241352.0
5158,241360.0
5159,241368.0
5160,241372.0
5161,241380.0
5162,241384.0
5163,241392.0
5164,241400.0
5165,241404.0
5166,241412.0
5167,241420.0
5168,241424.0
5169,241432.0
5170,241440.0
5171,241444.0
5172,241452.0
5173,241456.0
5174,241464.0
5175,241472.0
5176,241476.0
5177,241484.0
5178,241492.0
5179,241496.0
5180,241504.0
5181,241508.0
5182,241516.0
5183,241524.0
5184,241528.0
5185,241536.0
5186,241544.0
5187,241548.0
5188,241556.0
5189,241564.0
5190,241568.0
5191,241576.0
5192,241584.0
5193,241588.0
5194,241596.0
5195,241600.0
5196,241608.0
5197,241616.0
5198,241620.0
5199,241628.0
5200,241636.0
5201,241640.0
5202,241648.0
5203,241652.0
5204,241660.0
5205,241668.0
5206,241672.0
5207,241680.0
5208,241688.0
5209,241692.0
5210,241700.0
5211,241708.0
5212,241712.0
5213,241720.0
5214,241724.0
5215,241732.0
5216,241740.0
5217,241744.0
5218,241752.0
5219,241760.0
5220,241764.0
5221,241772.0
5222,241780.0
5223,241784.0
5224,241792.0
5225,241800.0
5226,241804.0
5227,241812.0
5228,241816.0
5229,241824.0
5230,241832.0
5231,241836.0
5232,241844.0
5233,241852.0
5234,241856.0
5235,241864.0
5236,241872.0
5237,241876.0
5238,241884.0
5239,241892.0
5240,241896.0
5241,241904.0
5242,241908.0
5243,241916.0
5244,241924.0
5245,241928.0
5246,241936.0
5247,241944.0
5248,241948.0
5249,241956.0
5250,241964.0
5251,241968.0
5252,241976.0
5253,241984.0
5254,241988.0
5255,241996.0
5256,242004.0
5257,242008.0
5258,242016.0
5259,242024.0
5260,242028.0
5261,242036.0
5262,242044.0
5263,242048.0
5264,242056.0
5265,242060.0
5266,242068.0
5267,242076.0
5268,242080.0
5269,242088.0
5270,242096.0
5271,242100.0
5272,242108.0
5273,242116.0
5274,242120.0
5275,242128.0
5276,242136.0
5277,242140.0
5278,242148.0
5279,242156.0
5280,242160.0
5281,242168.0
5282,242172.0
5283,242180.0
5284,242188.0
5285,242192.0
5286,242200.0
5287,242208.0
5288,242212.0
5289,242220.0
5290,242228.0
5291,242232.0
5292,242240.0
5293,242248.0
5294,242252.0
5295,242260.0
5296,242268.0
5297,242272.0
5298,242280.0
5299,242288.0
5300,242292.0
5301,242300.0
5302,242308.0
5303,242312.0
5304,242320.0
5305,242328.0
5306,242332.0
5307,242340.0
5308,242348.0
5309,242352.0
5310,242360.0
5311,242368.0
5312,242372.0
5313,242380.0
5314,242388.0
5315,242392.0
5316,242400.0
5317,242408.0
5318,242412.0
5319,242420.0
5320,242428.0
5321,242432.0
5322,242440.0
5323,242448.0
5324,242452.0
5325,242460.0
5326,242468.0
5327,242472.0
5328,242480.0
5329,242488.0
5330,242492.0
5331,242500.0
5332,242508.0
5333,242512.0
5334,242520.0
5335,242528.0
5336,242532.0
5337,242540.0
5338,242548.0
5339,242552.0
5340,242560.0
5341,242568.0
5342,242572.0
5343,242580.0
5344,242588.0
5345,242592.0
5346,242600.0
5347,242608.0
5348,242612.0
5349,242620.0
5350,242628.0
5351,242632.0
5352,242640.0
5353,242648.0
5354,242652.0
5355,242660.0
5356,242668.0
5357,242672.0
5358,242680.0
5359,242684.0
5360,242692.0
5361,242700.0
5362,242708.0
5363,242712.0
5364,242720.0
5365,242728.0
5366,242732.0
5367,242740.0
5368,242744.0
5369,242752.0
5370,242760.0
5371,242768.0
5372,242772.0
5373,242780.0
5374,242788.0
5375,242792.0
5376,242800.0
5377,242804.0
5378,242812.0
5379,242820.0
5380,242824.0
5381,242832.0
5382,242840.0
5383,242844.0
5384,242852.0
5385,242860.0
5386,242864.0
5387,242872.0
5388,242880.0
5389,242884.0
5390,242892.0
5391,242900.0
5392,242904.0
5393,242912.0
5394,242920.0
5395,242924.0
5396,242932.0
5397,242940.0
5398,242944.0
5399,242952.0
5400,242956.0
5401,242964.0
5402,242972.0
5403,242976.0
5404,242984.0
5405,242992.0
5406,242996.0
5407,243004.0
5408,243012.0
5409,243016.0
5410,243024.0
5411,243032.0
5412,243036.0
5413,243044.0
5414,243052.0
5415,243056.0
5416,243064.0
5417,243072.0
5418,243076.0
5419,243084.0
5420,243092.0
5421,243096.0
5422,243104.0
5423,243112.0
5424,243116.0
5425,243124.0
5426,243132.0
5427,243136.0
5428,243144.0
5429,243148.0
5430,243156.0
5431,243164.0
5432,243168.0
5433,243176.0
5434,243184.0
5435,243188.0
5436,243196.0
5437,243200.0
5438,243208.0
5439,243216.0
5440,243220.0
5441,243228.0
5442,243236.0
5443,243240.0
5444,243248.0
5445,243256.0
5446,243260.0
5447,243268.0
5448,243272.0
5449,243280.0
5450,243288.0
5451,243292.0
5452,243300.0
5453,243308.0
5454,243312.0
5455,243320.0
5456,243328.0
5457,243332.0
5458,243340.0
5459,243348.0
5460,243352.0
5461,243360.0
5462,243364.0
5463,243372.0
5464,243380.0
5465,243384.0
5466,243392.0
5467,243400.0
5468,243404.0
5469,243412.0
5470,243420.0
5471,243424.0
5472,243432.0
5473,243440.0
5474,243444.0
5475,243452.0
5476,243460.0
5477,243464.0
5478,243472.0
5479,243480.0
5480,243484.0
5481,243492.0
5482,243500.0
5483,243504.0
5484,243512.0
5485,243520.0
5486,243524.0
5487,243532.0
5488,243540.0
5489,243544.0
5490,243552.0
5491,243560.0
5492,243560.0
5493,243568.0
5494,243576.0
5495,243580.0
5496,243588.0
5497,243596.0
5498,243600.0
5499,243608.0
5500,243616.0
5501,243620.0
5502,243628.0
5503,243636.0
5504,243640.0
5505,243648.0
5506,243656.0
5507,243660.0
5508,243668.0
5509,243676.0
5510,243680.0
5511,243688.0
5512,243696.0
5513,243700.0
5514,243708.0
5515,243712.0
5516,243720.0
5517,243728.0
5518,243732.0
5519,243740.0
5520,243748.0
5521,243752.0
5522,243760.0
5523,243768.0
5524,243772.0
5525,243780.0
5526,243784.0
5527,243792.0
5528,243800.0
5529,243804.0
5530,243812.0
5531,243820.0
5532,243824.0
5533,243832.0
5534,243836.0
5535,243844.0
5536,243852.0
5537,243856.0
5538,243864.0
5539,243872.0
5540,243876.0
5541,243884.0
5542,243892.0
5543,243900.0
5544,243904.0
5545,243912.0
5546,243920.0
5547,243924.0
5548,243932.0
5549,243940.0
5550,243944.0
5551,243952.0
5552,243960.0
5553,243964.0
5554,243972.0
5555,243980.0
5556,243984.0
5557,243992.0
5558,244000.0
5559,244004.0
5560,244012.0
5561,244020.0
5562,244024.0
5563,244032.0
5564,244040.0
5565,244044.0
5566,244052.0
5567,244060.0
5568,244064.0
5569,244072.0
5570,244080.0
5571,244084.0
5572,244092.0
5573,244100.0
5574,244104.0
5575,244112.0
5576,244116.0
5577,244124.0
5578,244132.0
5579,244136.0
5580,244144.0
5581,244152.0
5582,244156.0
5583,244164.0
5584,244172.0
5585,244176.0
5586,244184.0
5587,244192.0
5588,244196.0
5589,244204.0
5590,244208.0
5591,244216.0
5592,244224.0
5593,244228.0
5594,244236.0
5595,244244.0
5596,244248.0
5597,244256.0
5598,244264.0
5599,244268.0
5600,244276.0
5601,244284.0
5602,244288.0
5603,244296.0
5604,244304.0
5605,244308.0
5606,244316.0
5607,244324.0
5608,244328.0
5609,244336.0
5610,244340.0
5611,244348.0
5612,244356.0
5613,244360.0
5614,244368.0
5615,244376.0
5616,244380.0
5617,244388.0
5618,244396.0
5619,244400.0
5620,244408.0
5621,244416.0
5622,244420.0
5623,244428.0
5624,244436.0
5625,244444.0
5626,244448.0
5627,244456.0
5628,244460.0
5629,244468.0
5630,244476.0
5631,244480.0
5632,244488.0
5633,244496.0
5634,244500.0
5635,244508.0
5636,244512.0
5637,244520.0
5638,244528.0
5639,244532.0
5640,244540.0
5641,244548.0
5642,244552.0
5643,244560.0
5644,244564.0
5645,244572.0
5646,244580.0
5647,244584.0
5648,244592.0
5649,244600.0
5650,244608.0
5651,244612.0
5652,244620.0
5653,244624.0
5654,244632.0
5655,244640.0
5656,244644.0
5657,244652.0
5658,244660.0
5659,244664.0
5660,244672.0
5661,244680.0
5662,244684.0
5663,244692.0
5664,244700.0
5665,244704.0
5666,244712.0
5667,244720.0
5668,244724.0
5669,244732.0
5670,244740.0
5671,244744.0
5672,244752.0
5673,244760.0
5674,244764.0
5675,244772.0
5676,244780.0
5677,244784.0
5678,244792.0
5679,244796.0
5680,244804.0
5681,244812.0
5682,244816.0
5683,244824.0
5684,244832.0
5685,244836.0
5686,244844.0
5687,244852.0
5688,244856.0
5689,244864.0
5690,244872.0
5691,244876.0
5692,244884.0
5693,244888.0
5694,244896.0
5695,244904.0
5696,244908.0
5697,244916.0
5698,244924.0
5699,244928.0
5700,244936.0
5701,244944.0
5702,244948.0
5703,244956.0
5704,244964.0
5705,244968.0
5706,244976.0
5707,244984.0
5708,244988.0
5709,244996.0
5710,245004.0
5711,245008.0
5712,245016.0
5713,245024.0
5714,245028.0
5715,245036.0
5716,245044.0
5717,245048.0
5718,245056.0
5719,245064.0
5720,245068.0
5721,245076.0
5722,245084.0
5723,245088.0
5724,245096.0
5725,245104.0
5726,245108.0
5727,245116.0
5728,245124.0
5729,245128.0
5730,245136.0
5731,245140.0
5732,245148.0
5733,245156.0
5734,245164.0
5735,245168.0
5736,245176.0
5737,245180.0
5738,245188.0
5739,245196.0
5740,245200.0
5741,245208.0
5742,245216.0
5743,245220.0
5744,245228.0
5745,245232.0
5746,245240.0
5747,245248.0
5748,245252.0
5749,245260.0
5750,245268.0
5751,245272.0
5752,245280.0
5753,245288.0
5754,245292.0
5755,245300.0
5756,245308.0
5757,245312.0
5758,245320.0
5759,245328.0
5760,245332.0
5761,245340.0
5762,245344.0
5763,245352.0
5764,245360.0
5765,245364.0
5766,245372.0
5767,245380.0
5768,245384.0
5769,245392.0
5770,245396.0
5771,245404.0
5772,245412.0
5773,245416.0
5774,245424.0
5775,245432.0
5776,245436.0
5777,245444.0
5778,245448.0
5779,245456.0
5780,245464.0
5781,245468.0
5782,245476.0
5783,245484.0
5784,245488.0
5785,245496.0
5786,245504.0
5787,245512.0
5788,245516.0
5789,245524.0
5790,245528.0
5791,245536.0
5792,245544.0
5793,245548.0
5794,245556.0
5795,245564.0
5796,245568.0
5797,245576.0
5798,245584.0
5799,245588.0
5800,245596.0
5801,245604.0
5802,245608.0
5803,245616.0
5804,245620.0
5805,245628.0
5806,245636.0
5807,245640.0
5808,245648.0
5809,245656.0
5810,245660.0
5811,245668.0
5812,245676.0
5813,245680.0
5814,245688.0
5815,245696.0
5816,245700.0
5817,245708.0
5818,245716.0
5819,245720.0
5820,245728.0
5821,245736.0
5822,245740.0
5823,245748.0
5824,245756.0
5825,245760.0
5826,245768.0
5827,245772.0
5828,245780.0
5829,245788.0
5830,245792.0
5831,245800.0
5832,245808.0
5833,245812.0
5834,245820.0
5835,245828.0
5836,245832.0
5837,245840.0
5838,245848.0
5839,245852.0
5840,245860.0
5841,245868.0
5842,245872.0
5843,245880.0
5844,245884.0
5845,245892.0
5846,245900.0
5847,245904.0
5848,245912.0
5849,245920.0
5850,245924.0
5851,245932.0
5852,245940.0
5853,245944.0
5854,245952.0
5855,245960.0
5856,245964.0
5857,245972.0
5858,245976.0
5859,245984.0
5860,245992.0
5861,245996.0
5862,246004.0
5863,246012.0
5864,246016.0
5865,246024.0
5866,246032.0
5867,246036.0
5868,246044.0
5869,246052.0
5870,246056.0
5871,246064.0
5872,246072.0
5873,246076.0
5874,246084.0
5875,246092.0
5876,246096.0
5877,246104.0
5878,246108.0
5879,246116.0
5880,246124.0
5881,246128.0
5882,246136.0
5883,246144.0
5884,246148.0
5885,246156.0
5886,246164.0
5887,246168.0
5888,246176.0
5889,246184.0
5890,246188.0
5891,246196.0
5892,246204.0
5893,246208.0
5894,246216.0
5895,246224.0
5896,246228.0
5897,246236.0
5898,246244.0
5899,246248.0
5900,246256.0
5901,246260.0
5902,246268.0
5903,246276.0
5904,246280.0
5905,246288.0
5906,246296.0
5907,246300.0
5908,246308.0
5909,246312.0
5910,246320.0
5911,246328.0
5912,246332.0
5913,246340.0
5914,246348.0
5915,246352.0
5916,246360.0
5917,246368.0
5918,246372.0
5919,246380.0
5920,246388.0
5921,246392.0
5922,246400.0
5923,246408.0
5924,246412.0
5925,246420.0
5926,246428.0
5927,246432.0
5928,246440.0
5929,246448.0
5930,246452.0
5931,246460.0
5932,246468.0
5933,246472.0
5934,246480.0
5935,246488.0
5936,246492.0
5937,246500.0
5938,246508.0
5939,246512.0
5940,246520.0
5941,246524.0
5942,246532.0
5943,246540.0
5944,246544.0
5945,246552.0
5946,246560.0
5947,246564.0
5948,246572.0
5949,246580.0
5950,246584.0
5951,246592.0
5952,246596.0
5953,246604.0
5954,246612.0
5955,246616.0
5956,246624.0
5957,246632.0
5958,246636.0
5959,246644.0
5960,246652.0
5961,246656.0
5962,246664.0
5963,246672.0
5964,246676.0
5965,246684.0
5966,246692.0
5967,246696.0
5968,246704.0
5969,246712.0
5970,246716.0
5971,246724.0
5972,246732.0
5973,246736.0
5974,246744.0
5975,246748.0
5976,246756.0
5977,246764.0
5978,246768.0
5979,246776.0
5980,246784.0
5981,246788.0
5982,246796.0
5983,246804.0
5984,246808.0
5985,246816.0
5986,246820.0
5987,246828.0
5988,246836.0
5989,246840.0
5990,246848.0
5991,246856.0
5992,246860.0
5993,246868.0
5994,246876.0
5995,246880.0
5996,246888.0
5997,246896.0
5998,246900.0
5999,246908.0
6000,246916.0
6001,246920.0
6002,246928.0
6003,246932.0
6004,246940.0
6005,246948.0
6006,246952.0
6007,246960.0
6008,246968.0
6009,246972.0
6010,246980.0
6011,246988.0
6012,246992.0
6013,247000.0
6014,247008.0
6015,247012.0
6016,247020.0
6017,247028.0
6018,247032.0
6019,247040.0
6020,247048.0
6021,247052.0
6022,247060.0
6023,247068.0
6024,247072.0
6025,247080.0
6026,247088.0
6027,247092.0
6028,247100.0
6029,247108.0
6030,247112.0
6031,247120.0
6032,247128.0
6033,247132.0
6034,247140.0
6035,247148.0
6036,247152.0
6037,247160.0
6038,247168.0
6039,247172.0
6040,247180.0
6041,247184.0
6042,247192.0
6043,247200.0
6044,247204.0
6045,247212.0
6046,247220.0
6047,247224.0
6048,247232.0
6049,247240.0
6050,247244.0
6051,247252.0
6052,247260.0
6053,247264.0
6054,247272.0
6055,247280.0
6056,247284.0
6057,247292.0
6058,247300.0
6059,247304.0
6060,247312.0
6061,247316.0
6062,247324.0
6063,247332.0
6064,247336.0
6065,247344.0
6066,247352.0
6067,247356.0
6068,247364.0
6069,247372.0
6070,247376.0
6071,247384.0
6072,247392.0
6073,247396.0
6074,247404.0
6075,248436.0
6076,248440.0
6077,248448.0
6078,248456.0
6079,248460.0
6080,248468.0
6081,248476.0
6082,248480.0
6083,248488.0
6084,248496.0
6085,248500.0
6086,248508.0
6087,248516.0
6088,248520.0
6089,248528.0
6090,248536.0
6091,248540.0
6092,248548.0
6093,248556.0
6094,248560.0
6095,248568.0
6096,248576.0
6097,248580.0
6098,248588.0
6099,248596.0
6100,248600.0
6101,248608.0
6102,248616.0
6103,248620.0
6104,248628.0
6105,248636.0
6106,248640.0
6107,248648.0
6108,248652.0
6109,248660.0
6110,248668.0
6111,248676.0
6112,248680.0
6113,248688.0
6114,248696.0
6115,248700.0
6116,248708.0
6117,248716.0
6118,248720.0
6119,248728.0
6120,248736.0
6121,248740.0
6122,248748.0
6123,248752.0
6124,248760.0
6125,248768.0
6126,248772.0
6127,248780.0
6128,248788.0
6129,248796.0
6130,248800.0
6131,248808.0
6132,248816.0
6133,248820.0
6134,248828.0
6135,248836.0
6136,248840.0
6137,248848.0
6138,248856.0
6139,248860.0
6140,248868.0
6141,248876.0
6142,248880.0
6143,248888.0
6144,248896.0
6145,248900.0
6146,248908.0
6147,248916.0
6148,248920.0
6149,248928.0
6150,248936.0
6151,248940.0
6152,248948.0
6153,248956.0
6154,248960.0
6155,248968.0
6156,248976.0
6157,248980.0
6158,248988.0
6159,248992.0
6160,249000.0
6161,249008.0
6162,249016.0
6163,249020.0
6164,249028.0
6165,249036.0
6166,249040.0
6167,249048.0
6168,249052.0
6169,249060.0
6170,249068.0
6171,249072.0
6172,249080.0
6173,249088.0
6174,249092.0
6175,249100.0
6176,249108.0
6177,249112.0
6178,249120.0
6179,249128.0
6180,249132.0
6181,249140.0
6182,249148.0
6183,249152.0
6184,249160.0
6185,249168.0
6186,249172.0
6187,249180.0
6188,249184.0
6189,249192.0
6190,249200.0
6191,249204.0
6192,249212.0
6193,249220.0
6194,249224.0
6195,249232.0
6196,249240.0
6197,249244.0
6198,249252.0
6199,249260.0
6200,249264.0
6201,249272.0
6202,249280.0
6203,249284.0
6204,249292.0
6205,249300.0
6206,249304.0
6207,249312.0
6208,249320.0
6209,249324.0
6210,249332.0
6211,249340.0
6212,249344.0
6213,249352.0
6214,249360.0
6215,249364.0
6216,249372.0
6217,249380.0
6218,249384.0
6219,249392.0
6220,249396.0
6221,249404.0
6222,249412.0
6223,249420.0
6224,249424.0
6225,249432.0
6226,249436.0
6227,249444.0
6228,249452.0
6229,249456.0
6230,249464.0
6231,249472.0
6232,249476.0
6233,249484.0
6234,249492.0
6235,249496.0
6236,249504.0
6237,249512.0
6238,249516.0
6239,249524.0
6240,249532.0
6241,249540.0
6242,249544.0
6243,249552.0
6244,249556.0
6245,249564.0
6246,249572.0
6247,249576.0
6248,249584.0
6249,249592.0
6250,249600.0
6251,249604.0
6252,249612.0
6253,249620.0
6254,249624.0
6255,249632.0
6256,249640.0
6257,249644.0
6258,249652.0
6259,249660.0
6260,249664.0
6261,249672.0
6262,249680.0
6263,249684.0
6264,249692.0
6265,249696.0
6266,249704.0
6267,249712.0
6268,249716.0
6269,249724.0
6270,249732.0
6271,249740.0
6272,249744.0
6273,249752.0
6274,249756.0
6275,249764.0
6276,249772.0
6277,249776.0
