Time,Disk_Usage
1631994432,306
1631994434,306
1631994435,0
1631994437,0
1631994439,306
1631994440,306
1631994442,306
1631994443,0
1631994445,0
1631994447,306
1631994448,305
1631994450,305
1631994452,0
1631994453,0
1631994455,306
1631994457,306
1631994458,0
1631994460,0
1631994461,0
1631994463,305
1631994465,305
1631994466,0
1631994468,0
1631994470,0
1631994471,306
1631994473,305
1631994475,0
1631994476,0
1631994478,0
1631994480,305
1631994481,305
1631994483,0
1631994484,0
1631994486,0
1631994488,305
1631994489,306
1631994491,0
1631994493,0
1631994494,306
1631994496,306
1631994497,306
1631994499,0
1631994501,0
1631994502,306
1631994504,305
1631994505,0
1631994507,0
1631994509,0
1631994510,305
1631994512,305
1631994514,0
1631994515,0
1631994517,0
1631994519,306
1631994520,306
1631994522,0
1631994523,0
1631994525,306
1631994527,306
1631994528,306
1631994530,0
1631994532,0
1631994533,306
1631994535,306
1631994536,306
1631994538,0
1631994540,0
1631994541,305
1631994543,305
1631994545,0
1631994546,0
1631994548,0
1631994549,306
1631994551,306
1631994553,0
1631994554,0
1631994556,0
1631994558,306
1631994559,306
1631994561,0
1631994563,0
1631994564,0
1631994566,304
1631994567,304
1631994569,0
1631994571,0
1631994572,305
1631994574,305
1631994576,305
1631994577,0
1631994579,0
1631994580,305
1631994582,305
1631994584,306
1631994585,0
1631994587,0
1631994589,306
1631994590,306
1631994592,0
1631994594,0
1631994595,0
1631994597,305
1631994598,305
1631994600,0
1631994602,0
1631994603,0
1631994605,306
1631994607,306
1631994608,0
1631994610,0
1631994612,0
1631994613,306
1631994615,306
1631994616,0
1631994618,0
1631994620,0
1631994621,305
1631994623,304
1631994625,0
1631994626,0
1631994628,304
1631994630,306
1631994631,306
1631994633,0
1631994634,0
1631994636,305
1631994638,306
1631994639,306
1631994641,0
1631994643,0
1631994644,305
1631994646,305
1631994648,306
1631994649,0
1631994651,0
1631994652,306
1631994654,306
1631994656,0
1631994657,0
1631994659,0
1631994661,306
1631994662,306
1631994664,0
1631994665,0
1631994667,0
1631994669,305
1631994670,305
1631994672,0
1631994674,0
1631994675,306
1631994677,306
1631994678,306
1631994680,0
1631994682,0
1631994683,305
1631994685,305
1631994686,0
1631994688,0
1631994690,0
1631994691,306
1631994693,306
1631994695,0
1631994696,0
1631994698,0
1631994700,306
1631994701,306
1631994703,0
1631994704,0
1631994706,306
1631994708,306
1631994709,306
1631994711,0
1631994713,0
1631994714,306
1631994716,306
1631994717,0
1631994719,0
1631994721,0
1631994722,306
1631994724,306
1631994726,0
1631994727,0
1631994729,306
1631994730,306
1631994732,306
1631994734,0
1631994735,0
1631994737,305
1631994739,306
1631994740,306
1631994742,0
1631994744,0
1631994745,305
1631994747,305
1631994748,0
1631994750,0
1631994752,0
1631994753,306
1631994755,306
1631994756,0
1631994758,0
1631994760,0
1631994761,306
1631994763,305
1631994765,0
1631994766,0
1631994768,305
1631994770,306
1631994771,306
1631994773,0
1631994774,0
1631994776,306
1631994778,306
1631994779,0
1631994781,0
1631994782,0
1631994784,306
1631994786,306
1631994787,0
1631994789,0
1631994791,306
1631994792,306
1631994794,306
1631994795,0
1631994797,0
1631994799,306
1631994800,306
1631994802,0
1631994804,0
1631994805,0
1631994807,306
1631994808,306
1631994810,0
1631994812,0
1631994813,0
1631994815,306
1631994817,306
1631994818,0
1631994820,0
1631994821,306
1631994823,304
1631994825,304
1631994826,0
1631994828,0
1631994830,306
1631994831,306
1631994833,306
1631994835,0
1631994836,0
1631994838,306
1631994839,305
1631994841,0
1631994843,0
1631994844,0
1631994846,305
1631994847,305
1631994849,0
1631994851,0
1631994852,306
1631994854,306
1631994856,306
1631994857,0
1631994859,0
1631994860,306
1631994862,306
1631994864,0
1631994865,0
1631994867,0
1631994869,305
1631994870,305
1631994872,0
1631994873,0
1631994875,305
1631994877,305
1631994878,305
1631994880,0
1631994881,0
1631994883,305
1631994885,305
1631994886,0
1631994888,0
1631994890,0
1631994891,304
1631994893,306
1631994894,0
1631994896,0
1631994898,306
1631994899,306
1631994901,306
1631994903,0
1631994904,0
1631994906,306
1631994907,306
1631994909,0
1631994911,0
1631994912,0
1631994914,306
1631994915,306
1631994917,0
1631994919,0
1631994920,305
1631994922,305
1631994924,306
1631994925,0
1631994927,0
1631994928,306
1631994930,305
1631994932,0
1631994933,0
1631994935,0
1631994936,305
1631994938,306
1631994940,0
1631994941,0
1631994943,306
1631994945,306
1631994946,306
1631994948,0
1631994949,0
1631994951,306
1631994953,306
1631994954,0
1631994956,0
1631994958,0
1631994959,306
1631994961,306
1631994962,0
1631994964,0
1631994966,0
1631994967,306
1631994969,306
1631994970,0
1631994972,0
1631994974,306
1631994975,306
1631994977,306
1631994979,0
1631994980,0
1631994982,306
1631994983,306
1631994985,0
1631994987,0
1631994988,0
1631994990,306
1631994992,306
1631994993,0
1631994995,0
1631994996,306
1631994998,306
1631995000,306
1631995001,0
1631995003,0
1631995005,306
1631995006,306
1631995008,0
1631995009,0
1631995011,0
1631995013,306
1631995014,306
1631995016,0
1631995018,0
1631995019,0
1631995021,306
1631995022,306
1631995024,0
1631995026,0
1631995027,305
1631995029,306
1631995031,306
1631995032,0
1631995034,0
1631995035,306
1631995037,306
1631995039,0
1631995040,0
1631995042,0
1631995044,306
1631995045,306
1631995047,0
1631995048,0
1631995050,306
1631995052,306
1631995053,306
1631995055,0
1631995056,0
1631995058,306
1631995060,305
1631995061,0
1631995063,0
1631995065,0
1631995066,306
1631995068,306
1631995069,0
1631995071,0
1631995073,0
1631995074,306
1631995076,306
1631995078,0
1631995079,0
1631995081,305
1631995082,305
1631995084,305
1631995086,0
1631995087,0
1631995089,305
1631995091,305
1631995092,0
1631995094,0
1631995095,0
1631995097,306
1631995099,306
1631995100,0
1631995102,0
1631995103,306
1631995105,306
1631995107,306
1631995108,0
1631995110,0
1631995112,306
1631995113,306
1631995115,0
1631995116,0
1631995118,0
1631995120,306
1631995121,306
1631995123,0
1631995125,0
1631995126,0
1631995128,306
1631995129,306
1631995131,0
1631995133,0
1631995134,306
1631995136,306
1631995138,306
1631995139,0
1631995141,0
1631995142,306
1631995144,305
1631995146,0
1631995147,0
1631995149,0
1631995151,305
1631995152,305
1631995154,0
1631995155,0
1631995157,306
1631995159,303
1631995160,303
1631995162,0
1631995164,0
1631995165,306
1631995167,306
1631995168,0
1631995170,0
1631995172,0
1631995173,306
1631995175,306
1631995176,0
1631995178,0
1631995180,306
1631995181,306
1631995183,306
1631995185,0
1631995186,0
1631995188,306
1631995190,306
1631995191,306
1631995193,0
1631995194,0
1631995196,306
1631995198,306
1631995199,0
1631995201,0
1631995202,0
1631995204,305
1631995206,305
1631995207,0
1631995209,0
1631995211,305
1631995212,305
1631995214,305
1631995215,0
1631995217,0
1631995219,306
1631995220,306
1631995222,0
1631995224,0
1631995225,0
1631995227,306
1631995228,306
1631995230,0
1631995232,0
1631995233,0
1631995235,305
1631995237,305
1631995238,0
1631995240,0
1631995241,306
1631995243,306
1631995245,305
1631995246,0
1631995248,0
1631995250,305
1631995251,305
1631995253,0
1631995254,0
1631995256,0
1631995258,305
1631995259,305
1631995261,0
1631995263,0
1631995264,305
1631995266,305
1631995267,305
1631995269,0
1631995271,0
1631995272,305
1631995274,306
1631995275,0
1631995277,0
1631995279,0
1631995280,306
1631995282,306
1631995284,0
1631995285,0
1631995287,0
1631995289,305
1631995290,306
1631995292,0
1631995293,0
1631995295,0
1631995297,306
1631995298,306
1631995300,0
1631995302,0
1631995303,306
1631995305,306
1631995306,0
1631995308,0
1631995310,0
1631995311,306
1631995313,306
1631995314,0
1631995316,0
1631995318,0
1631995319,306
1631995321,306
1631995323,0
1631995324,0
1631995326,305
1631995328,305
1631995329,305
1631995331,0
1631995332,0
1631995334,306
1631995336,306
1631995337,306
1631995339,0
1631995341,0
1631995342,305
1631995344,305
1631995345,0
1631995347,0
1631995349,0
1631995350,306
1631995352,306
1631995354,0
1631995355,0
1631995357,305
1631995358,305
1631995360,306
1631995362,0
1631995363,0
1631995365,306
1631995367,306
1631995368,306
1631995370,0
1631995371,0
1631995373,306
1631995375,306
1631995376,0
1631995378,0
1631995380,0
1631995381,306
1631995383,306
1631995384,0
1631995386,0
1631995388,306
1631995389,305
1631995391,305
1631995393,0
1631995394,0
1631995396,306
1631995397,306
1631995399,306
1631995401,0
1631995402,0
1631995404,305
1631995406,305
1631995407,0
1631995409,0
1631995410,0
1631995412,306
1631995414,306
1631995415,0
1631995417,0
1631995418,306
1631995420,304
1631995422,0
1631995423,0
1631995425,0
1631995427,305
1631995428,305
1631995430,0
1631995431,0
1631995433,0
1631995435,306
1631995436,306
1631995438,0
1631995439,0
1631995441,306
1631995443,306
1631995444,0
1631995446,0
1631995448,0
1631995449,306
1631995451,306
1631995452,0
1631995454,0
1631995456,0
1631995457,306
1631995459,306
1631995461,0
1631995462,0
1631995464,306
1631995465,305
1631995467,305
1631995469,0
1631995470,0
1631995472,306
1631995474,305
1631995475,0
1631995477,0
1631995478,0
1631995480,306
1631995482,306
1631995483,0
1631995485,0
1631995486,306
1631995488,306
1631995490,306
1631995491,0
1631995493,0
1631995495,306
1631995496,306
1631995498,306
1631995500,0
1631995501,0
1631995503,306
1631995504,306
1631995506,0
1631995508,0
1631995509,0
1631995511,306
1631995513,306
1631995514,0
1631995516,0
1631995517,306
1631995519,306
1631995521,306
1631995522,0
1631995524,0
1631995526,305
1631995527,305
1631995529,305
1631995530,0
1631995532,0
1631995534,305
1631995535,306
1631995537,306
1631995539,0
1631995540,0
1631995542,306
1631995543,306
1631995545,0
1631995547,0
1631995548,0
1631995550,305
1631995552,305
1631995553,0
1631995555,0
1631995557,0
1631995558,304
1631995560,305
1631995561,0
1631995563,0
1631995565,304
1631995566,304
1631995568,304
1631995570,0
1631995571,0
1631995573,305
1631995574,302
1631995576,0
1631995578,0
1631995579,0
1631995581,305
1631995583,305
1631995584,0
1631995586,0
1631995587,0
1631995589,305
1631995591,305
1631995592,0
1631995594,0
1631995596,0
1631995597,306
1631995599,306
1631995601,0
1631995602,0
1631995604,306
1631995605,305
1631995607,305
1631995609,0
1631995610,0
1631995612,306
1631995614,306
1631995615,0
1631995617,0
1631995618,0
1631995620,304
1631995622,304
1631995623,0
1631995625,0
1631995627,0
1631995628,305
1631995630,305
1631995631,0
1631995633,0
1631995635,306
1631995636,306
1631995638,306
1631995640,0
1631995641,0
1631995643,306
1631995644,306
1631995646,0
1631995648,0
1631995649,0
1631995651,306
1631995653,306
1631995654,0
1631995656,0
1631995657,0
1631995659,306
1631995661,306
1631995662,0
1631995664,0
1631995666,306
1631995667,306
1631995669,306
1631995670,0
1631995672,0
1631995674,306
1631995675,306
1631995677,0
1631995678,0
1631995680,0
1631995682,306
1631995683,306
1631995685,0
1631995687,0
1631995688,306
1631995690,306
1631995691,306
1631995693,0
1631995695,0
1631995696,306
1631995698,306
1631995700,306
1631995701,0
1631995703,0
1631995705,306
1631995706,306
1631995708,0
1631995709,0
1631995711,0
1631995713,306
1631995714,306
1631995716,0
1631995718,0
1631995719,306
1631995721,306
1631995722,306
1631995724,0
1631995726,0
1631995727,306
1631995729,306
1631995730,306
1631995732,0
1631995734,0
1631995735,306
1631995737,306
1631995739,0
1631995740,0
1631995742,0
1631995743,305
1631995745,306
1631995747,0
1631995748,0
1631995750,306
1631995752,306
1631995753,306
1631995755,0
1631995756,0
1631995758,306
1631995760,305
1631995761,305
1631995763,0
1631995765,0
1631995766,306
1631995768,306
1631995770,0
1631995771,0
1631995773,0
1631995774,306
1631995776,306
1631995778,0
1631995779,0
1631995781,305
1631995783,305
1631995784,305
1631995786,0
1631995787,0
1631995789,305
1631995791,305
1631995792,0
1631995794,0
1631995795,0
1631995797,306
1631995799,306
1631995800,0
1631995802,0
1631995804,0
1631995805,306
1631995807,306
1631995809,0
1631995810,0
1631995812,306
1631995813,306
1631995815,306
1631995817,0
1631995818,0
1631995820,306
1631995822,306
1631995823,306
1631995825,0
1631995826,0
1631995828,305
1631995830,306
1631995831,0
1631995833,0
1631995835,0
1631995836,306
1631995838,306
1631995839,0
1631995841,0
1631995843,0
1631995844,305
1631995846,305
1631995848,0
1631995849,0
1631995851,305
1631995853,305
1631995854,306
1631995856,0
1631995857,0
1631995859,0
1631995861,305
1631995862,305
1631995864,0
1631995866,0
1631995867,306
1631995869,306
1631995871,306
1631995872,0
1631995874,0
1631995875,306
1631995877,306
1631995879,306
1631995880,0
1631995882,0
1631995884,306
1631995885,306
1631995887,0
1631995889,0
1631995890,0
1631995892,306
1631995893,306
1631995895,0
1631995897,0
1631995898,305
1631995900,306
1631995901,306
1631995903,0
1631995905,0
1631995906,306
1631995908,306
1631995910,305
1631995911,0
1631995913,0
1631995915,305
1631995916,305
1631995918,305
1631995919,0
1631995921,0
1631995923,305
1631995924,306
1631995926,0
1631995928,0
1631995929,0
1631995931,306
1631995932,306
1631995934,0
1631995936,0
1631995937,306
1631995939,306
1631995941,306
1631995942,0
1631995944,0
1631995945,306
1631995947,306
1631995949,0
1631995950,0
1631995952,0
1631995954,306
1631995955,306
1631995957,0
1631995959,0
1631995960,0
1631995962,306
1631995963,306
1631995965,0
1631995967,0
1631995968,0
1631995970,305
1631995972,305
1631995973,0
1631995975,0
1631995976,306
1631995978,306
1631995980,306
1631995981,0
1631995983,0
1631995985,306
1631995986,306
1631995988,0
1631995989,0
1631995991,0
1631995993,306
1631995994,306
1631995996,0
1631995997,0
1631995999,306
1631996001,306
1631996002,306
1631996004,0
1631996006,0
1631996007,306
1631996009,306
1631996011,306
1631996012,0
1631996014,0
1631996015,306
1631996017,306
1631996019,0
1631996020,0
1631996022,0
1631996024,306
1631996025,306
1631996027,0
1631996028,0
1631996030,0
1631996032,305
1631996033,305
1631996035,0
1631996037,0
1631996038,306
1631996040,306
1631996041,306
1631996043,0
1631996045,0
1631996046,306
1631996048,306
1631996050,0
1631996051,0
1631996053,0
1631996054,306
1631996056,306
1631996058,0
1631996059,0
1631996061,0
1631996063,306
1631996064,306
1631996066,0
1631996067,0
1631996069,306
1631996071,306
1631996072,306
1631996074,0
1631996076,0
1631996077,306
1631996079,306
1631996080,306
1631996082,0
1631996084,0
1631996085,306
1631996087,306
1631996089,0
1631996090,0
1631996092,0
1631996094,306
1631996095,306
1631996097,0
1631996098,0
1631996100,0
1631996102,306
1631996103,306
1631996105,0
1631996107,0
1631996108,306
1631996110,306
1631996111,306
1631996113,0
1631996115,0
1631996116,306
1631996118,306
1631996120,306
1631996121,0
1631996123,0
1631996125,306
1631996126,306
1631996128,0
1631996130,0
1631996131,0
1631996133,306
1631996134,306
1631996136,0
1631996138,0
1631996139,0
1631996141,306
1631996143,306
1631996144,0
1631996146,0
1631996148,0
1631996149,306
1631996151,303
1631996152,0
1631996154,0
1631996156,0
1631996157,306
1631996159,306
1631996161,0
1631996162,0
1631996164,0
1631996166,306
1631996167,306
1631996169,0
1631996171,0
1631996172,0
1631996174,306
1631996175,306
1631996177,0
1631996179,0
1631996180,0
1631996182,306
1631996184,306
1631996185,0
1631996187,0
1631996189,306
1631996190,306
1631996192,306
1631996193,0
1631996195,0
1631996197,305
1631996198,305
1631996200,0
1631996202,0
1631996203,0
1631996205,306
1631996206,306
1631996208,0
1631996210,0
1631996211,0
1631996213,306
1631996215,306
1631996216,0
1631996218,0
1631996219,306
1631996221,306
1631996223,306
1631996224,0
1631996226,0
1631996228,305
1631996229,306
1631996231,0
1631996232,0
1631996234,0
1631996236,306
1631996237,306
1631996239,0
1631996240,0
1631996242,0
1631996244,305
1631996245,305
1631996247,0
1631996249,0
1631996250,306
1631996252,306
1631996253,306
1631996255,0
1631996257,0
1631996258,305
1631996260,306
1631996262,0
1631996263,0
1631996265,0
1631996266,306
1631996268,306
1631996270,0
1631996271,0
1631996273,306
1631996275,306
1631996276,306
1631996278,0
1631996279,0
1631996281,306
1631996283,306
1631996284,306
1631996286,0
1631996288,0
1631996289,306
1631996291,306
1631996292,0
1631996294,0
1631996296,0
1631996297,306
1631996299,306
1631996301,0
1631996302,0
1631996304,0
1631996306,306
1631996307,306
1631996309,0
1631996311,0
1631996312,0
1631996314,306
1631996315,306
1631996317,0
1631996319,0
1631996320,0
1631996322,306
1631996324,306
1631996325,0
1631996327,0
1631996328,306
1631996330,306
1631996332,306
1631996333,0
1631996335,0
1631996337,306
1631996338,306
1631996340,0
1631996341,0
1631996343,0
1631996345,306
1631996346,306
1631996348,0
1631996350,0
1631996351,306
1631996353,306
1631996354,306
1631996356,0
1631996358,0
1631996359,306
1631996361,306
1631996363,0
1631996364,0
1631996366,0
1631996367,305
1631996369,305
1631996371,0
1631996372,0
1631996374,0
1631996376,305
1631996377,305
1631996379,0
1631996380,0
1631996382,306
1631996384,306
1631996385,305
1631996387,0
1631996389,0
1631996390,306
1631996392,306
1631996393,0
1631996395,0
1631996397,0
1631996398,306
1631996400,305
1631996402,0
1631996403,0
1631996405,0
1631996406,306
1631996408,306
1631996410,0
1631996411,0
1631996413,306
1631996415,305
1631996416,305
1631996418,0
1631996419,0
1631996421,305
1631996423,305
1631996424,0
1631996426,0
1631996428,0
1631996429,306
1631996431,305
1631996432,0
1631996434,0
1631996436,0
1631996437,304
1631996439,304
1631996441,0
1631996442,0
1631996444,306
1631996445,306
1631996447,306
1631996449,0
1631996450,0
1631996452,306
1631996454,306
1631996455,306
1631996457,0
1631996459,0
1631996460,306
1631996462,306
1631996463,0
1631996465,0
1631996467,0
1631996468,306
1631996470,306
1631996472,0
1631996473,0
1631996475,306
1631996476,305
1631996478,305
1631996480,0
1631996481,0
1631996483,305
1631996485,304
1631996486,304
1631996488,0
1631996489,0
1631996491,306
1631996493,306
1631996494,0
1631996496,0
1631996498,0
1631996499,306
1631996501,306
1631996502,0
1631996504,0
1631996506,0
1631996507,305
1631996509,305
1631996511,0
1631996512,0
1631996514,306
1631996515,306
1631996517,306
1631996519,0
1631996520,0
1631996522,306
1631996524,306
1631996525,0
1631996527,0
1631996528,0
1631996530,306
1631996532,306
1631996533,0
1631996535,0
1631996537,306
1631996538,306
1631996540,306
1631996541,0
1631996543,0
1631996545,306
1631996546,306
1631996548,0
1631996550,0
1631996551,0
1631996553,306
1631996554,306
1631996556,0
1631996558,0
1631996559,0
1631996561,306
1631996563,306
1631996564,0
1631996566,0
1631996567,0
1631996569,306
1631996571,306
1631996572,0
1631996574,0
1631996576,305
1631996577,305
1631996579,305
1631996580,0
1631996582,0
1631996584,305
1631996585,306
1631996587,0
1631996589,0
1631996590,0
1631996592,306
1631996593,306
1631996595,0
1631996597,0
1631996598,0
1631996600,306
1631996602,306
1631996603,0
1631996605,0
1631996606,306
1631996608,306
1631996610,306
1631996611,0
1631996613,0
1631996615,306
1631996616,306
1631996618,0
1631996619,0
1631996621,0
1631996623,306
1631996624,306
1631996626,0
1631996628,0
1631996629,306
1631996631,306
1631996632,306
1631996634,0
1631996636,0
1631996637,306
1631996639,306
1631996640,0
1631996642,0
1631996644,0
1631996645,306
1631996647,306
1631996649,0
1631996650,0
1631996652,306
1631996653,306
1631996655,306
1631996657,0
1631996658,0
1631996660,305
1631996662,305
1631996663,305
1631996665,0
1631996666,0
1631996668,306
1631996670,304
1631996671,0
1631996673,0
1631996675,0
1631996676,306
1631996678,306
1631996680,0
1631996681,0
1631996683,0
1631996684,306
1631996686,306
1631996688,0
1631996689,0
1631996691,306
1631996693,306
1631996694,306
1631996696,0
1631996697,0
1631996699,306
1631996701,306
1631996702,0
1631996704,0
1631996706,0
1631996707,306
1631996709,306
1631996711,0
1631996712,0
1631996714,0
1631996715,306
1631996717,306
1631996719,0
1631996720,0
1631996722,0
1631996724,306
1631996725,304
1631996727,0
1631996728,0
1631996730,306
1631996732,306
1631996733,0
1631996735,0
1631996737,0
1631996738,306
1631996740,306
1631996741,0
1631996743,0
1631996745,306
1631996746,306
1631996748,306
1631996749,0
1631996751,0
1631996753,305
1631996754,305
1631996756,0
1631996758,0
1631996759,0
1631996761,306
1631996762,306
1631996764,0
1631996766,0
1631996767,306
1631996769,306
1631996771,306
1631996772,0
1631996774,0
1631996775,306
1631996777,306
1631996779,0
1631996780,0
1631996782,0
1631996783,306
1631996785,306
1631996787,0
1631996788,0
1631996790,306
1631996792,306
1631996793,306
1631996795,0
1631996796,0
1631996798,303
1631996800,305
1631996801,0
1631996803,0
1631996805,0
1631996806,305
1631996808,305
1631996809,0
1631996811,0
1631996813,0
1631996814,306
1631996816,304
1631996818,0
1631996819,0
1631996821,306
1631996822,306
1631996824,306
1631996826,0
1631996827,0
1631996829,306
1631996831,305
1631996832,0
1631996834,0
1631996835,0
1631996837,306
1631996839,306
1631996840,0
1631996842,0
1631996844,0
1631996845,305
1631996847,305
1631996848,0
1631996850,0
1631996852,306
1631996853,306
1631996855,306
1631996857,0
1631996858,0
1631996860,306
1631996861,306
1631996863,0
1631996865,0
1631996866,0
1631996868,305
1631996870,306
1631996871,0
1631996873,0
1631996875,0
1631996876,306
1631996878,306
1631996879,0
1631996881,0
1631996883,306
1631996884,306
1631996886,305
1631996888,0
1631996889,0
1631996891,306
1631996892,306
1631996894,0
1631996896,0
1631996897,0
1631996899,306
1631996901,306
1631996902,0
1631996904,0
1631996905,0
1631996907,306
1631996909,306
1631996910,0
1631996912,0
1631996914,306
1631996915,305
1631996917,305
1631996919,0
1631996920,0
1631996922,306
1631996923,306
1631996925,0
1631996927,0
1631996928,0
1631996930,305
1631996932,306
1631996933,0
1631996935,0
1631996937,0
1631996938,306
1631996940,306
1631996941,0
1631996943,0
1631996945,0
1631996946,306
1631996948,306
1631996950,0
1631996951,0
1631996953,306
1631996955,306
1631996956,306
1631996958,0
1631996959,0
1631996961,305
