Date_time,CPU,Memory_Bytes,Disk_Usage,,Reference_time
1629508021,1.15E+12,431443968,225600,,4576
1629508022,1.15E+12,431550464,225604,,4577
1629508023,1.15E+12,431656960,225608,,4578
1629508025,1.15E+12,431718400,225612,,4580
1629508026,1.15E+12,431632384,225616,,4581
1629508027,1.15E+12,431677440,225620,,4582
1629508028,1.15E+12,431800320,225628,,4583
1629508030,1.15E+12,431603712,225632,,4585
1629508031,1.15E+12,431828992,225636,,4586
1629508032,1.15E+12,431767552,225640,,4587
1629508033,1.15E+12,431558656,225644,,4588
1629508034,1.15E+12,431796224,225648,,4589
1629508036,1.15E+12,431493120,225652,,4591
1629508037,1.15E+12,431632384,225656,,4592
1629508038,1.15E+12,431538176,225660,,4593
1629508039,1.15E+12,431620096,225668,,4594
1629508041,1.15E+12,431710208,225668,,4596
1629508042,1.15E+12,431763456,225676,,4597
1629508043,1.15E+12,431751168,225680,,4598
1629508044,1.15E+12,431775744,225684,,4599
1629508045,1.15E+12,431656960,225688,,4600
1629508047,1.15E+12,431820800,225692,,4602
1629508048,1.15E+12,431669248,225696,,4603
1629508049,1.15E+12,431632384,225704,,4604
1629508050,1.15E+12,431640576,225708,,4605
1629508051,1.15E+12,431521792,225712,,4606
1629508053,1.15E+12,431734784,225716,,4608
1629508054,1.15E+12,431648768,225720,,4609
1629508055,1.15E+12,431681536,225724,,4610
1629508056,1.15E+12,431874048,225732,,4611
1629508057,1.15E+12,431788032,225736,,4612
1629508059,1.15E+12,431951872,225740,,4614
1629508060,1.15E+12,431955968,225744,,4615
1629508061,1.15E+12,431783936,225752,,4616
1629508062,1.15E+12,431874048,225756,,4617
1629508063,1.15E+12,431808512,225760,,4618
1629508064,1.15E+12,431882240,225764,,4619
1629508066,1.15E+12,431923200,225772,,4621
1629508067,1.15E+12,431910912,225776,,4622
1629508068,1.15E+12,431935488,225780,,4623
1629508069,1.15E+12,432041984,225788,,4624
1629508070,1.15E+12,431943680,225792,,4625
1629508072,1.15E+12,432046080,225796,,4627
1629508073,1.15E+12,432029696,225804,,4628
1629508074,1.15E+12,431988736,225808,,4629
1629508075,1.15E+12,431808512,225812,,4630
1629508076,1.15E+12,431976448,225820,,4631
1629508078,1.15E+12,432013312,225824,,4633
1629508079,1.15E+12,431984640,225828,,4634
1629508080,1.15E+12,432058368,225832,,4635
1629508081,1.15E+12,431902720,225836,,4636
1629508082,1.15E+12,431882240,225840,,4637
1629508084,1.15E+12,431996928,225848,,4639
1629508085,1.15E+12,431996928,225852,,4640
1629508086,1.15E+12,431878144,225856,,4641
1629508087,1.15E+12,431968256,225860,,4642
1629508089,1.15E+12,431980544,225864,,4644
1629508090,1.15E+12,432095232,225868,,4645
1629508091,1.15E+12,431816704,225876,,4646
1629508092,1.15E+12,431837184,225880,,4647
1629508093,1.15E+12,432115712,225884,,4648
1629508095,1.15E+12,431960064,225888,,4650
1629508096,1.15E+12,431968256,225896,,4651
1629508097,1.15E+12,432025600,225900,,4652
1629508098,1.15E+12,431947776,225904,,4653
1629508099,1.15E+12,432033792,225912,,4654
1629508101,1.15E+12,432218112,225916,,4656
1629508102,1.15E+12,431771648,225920,,4657
1629508103,1.15E+12,431960064,225924,,4658
1629508104,1.15E+12,431960064,225928,,4659
1629508105,1.15E+12,431824896,225936,,4660
1629508107,1.15E+12,432082944,225940,,4662
1629508108,1.15E+12,432017408,225944,,4663
1629508109,1.15E+12,431947776,225948,,4664
1629508110,1.15E+12,432037888,225956,,4665
1629508111,1.15E+12,432062464,225960,,4666
1629508113,1.15E+12,432087040,225964,,4668
1629508114,1.15E+12,432050176,225968,,4669
1629508115,1.15E+12,431919104,225972,,4670
1629508116,1.15E+12,432058368,225976,,4671
1629508117,1.15E+12,431890432,225980,,4672
1629508119,1.15E+12,431837184,225984,,4674
1629508120,1.15E+12,431857664,225988,,4675
1629508121,1.15E+12,431898624,225992,,4676
1629508122,1.15E+12,432033792,225996,,4677
1629508123,1.16E+12,431816704,226004,,4678
1629508125,1.16E+12,432009216,226008,,4680
1629508126,1.16E+12,431886336,226012,,4681
1629508127,1.16E+12,431882240,226016,,4682
1629508128,1.16E+12,431910912,226020,,4683
1629508130,1.16E+12,431828992,226024,,4685
1629508131,1.16E+12,432029696,226028,,4686
1629508132,1.16E+12,432082944,226032,,4687
1629508133,1.16E+12,431874048,226036,,4688
1629508134,1.16E+12,431947776,226040,,4689
1629508136,1.16E+12,431951872,226044,,4691
1629508137,1.16E+12,432070656,226048,,4692
1629508138,1.16E+12,432058368,226052,,4693
1629508139,1.16E+12,431955968,226060,,4694
1629508141,1.16E+12,431906816,226064,,4696
1629508142,1.16E+12,432025600,226068,,4697
1629508143,1.16E+12,432054272,226072,,4698
1629508144,1.16E+12,432095232,226076,,4699
1629508145,1.16E+12,431988736,226080,,4700
1629508147,1.16E+12,432230400,226088,,4702
1629508148,1.16E+12,432226304,226092,,4703
1629508149,1.16E+12,432267264,226096,,4704
1629508150,1.16E+12,432185344,226100,,4705
1629508152,1.16E+12,432304128,226104,,4707
1629508153,1.16E+12,432099328,226108,,4708
1629508154,1.16E+12,432128000,226112,,4709
1629508155,1.16E+12,432373760,226120,,4710
1629508156,1.16E+12,432132096,226124,,4711
1629508158,1.16E+12,432226304,226128,,4713
1629508159,1.16E+12,432386048,226132,,4714
1629508160,1.16E+12,432209920,226136,,4715
1629508161,1.16E+12,432377856,226144,,4716
1629508163,1.16E+12,432316416,226148,,4718
1629508164,1.16E+12,432230400,226152,,4719
1629508166,1.16E+12,432209920,226156,,4721
1629508167,1.16E+12,432234496,226160,,4722
1629508168,1.16E+12,432365568,226168,,4723
1629508169,1.16E+12,432398336,226172,,4724
1629508171,1.16E+12,432381952,226176,,4726
1629508172,1.16E+12,432300032,226180,,4727
1629508173,1.16E+12,432263168,226184,,4728
1629508174,1.16E+12,432234496,226188,,4729
1629508175,1.16E+12,432365568,226196,,4730
1629508176,1.16E+12,432246784,226200,,4731
1629508178,1.16E+12,432250880,226204,,4733
1629508179,1.16E+12,432087040,226208,,4734
1629508180,1.16E+12,432226304,226212,,4735
1629508181,1.16E+12,432082944,226216,,4736
1629508182,1.16E+12,432173056,226224,,4737
1629508184,1.16E+12,432312320,226228,,4739
1629508185,1.16E+12,432418816,226232,,4740
1629508186,1.16E+12,432340992,226236,,4741
1629508187,1.16E+12,432345088,226244,,4742
1629508189,1.16E+12,432275456,226248,,4744
1629508190,1.16E+12,432349184,226252,,4745
1629508191,1.16E+12,432406528,226260,,4746
1629508192,1.16E+12,432308224,226264,,4747
1629508193,1.16E+12,432373760,226268,,4748
1629508195,1.16E+12,432451584,226272,,4750
1629508196,1.16E+12,432570368,226276,,4751
1629508197,1.16E+12,432431104,226284,,4752
1629508198,1.16E+12,432254976,226288,,4753
1629508199,1.16E+12,433463296,227316,,4754
1629508200,1.16E+12,433414144,227320,,4755
1629508202,1.16E+12,433389568,227324,,4757
1629508203,1.16E+12,433315840,227328,,4758
1629508204,1.16E+12,433393664,227332,,4759
1629508205,1.16E+12,433541120,227336,,4760
1629508207,1.16E+12,433520640,227344,,4762
1629508208,1.16E+12,433524736,227348,,4763
1629508209,1.16E+12,433635328,227352,,4764
1629508210,1.16E+12,433524736,227356,,4765
1629508212,1.16E+12,433410048,227360,,4767
1629508213,1.16E+12,433471488,227364,,4768
1629508214,1.16E+12,433598464,227372,,4769
1629508215,1.16E+12,433537024,227376,,4770
1629508216,1.16E+12,433651712,227380,,4771
1629508218,1.16E+12,433709056,227384,,4773
1629508219,1.16E+12,433598464,227388,,4774
1629508220,1.16E+12,433684480,227392,,4775
1629508221,1.16E+12,433573888,227396,,4776
1629508222,1.16E+12,433651712,227404,,4777
1629508224,1.16E+12,433868800,227408,,4779
1629508225,1.16E+12,433602560,227412,,4780
1629508226,1.16E+12,433602560,227416,,4781
1629508227,1.16E+12,433582080,227420,,4782
1629508229,1.16E+12,433655808,227424,,4784
1629508230,1.16E+12,433795072,227428,,4785
1629508231,1.16E+12,433643520,227436,,4786
1629508232,1.16E+12,433594368,227440,,4787
1629508233,1.16E+12,433864704,227444,,4788
1629508235,1.16E+12,433524736,227448,,4790
1629508236,1.16E+12,433651712,227452,,4791
1629508237,1.16E+12,433618944,227456,,4792
1629508238,1.16E+12,433659904,227460,,4793
1629508240,1.16E+12,433725440,227464,,4795
1629508241,1.16E+12,433688576,227468,,4796
1629508242,1.16E+12,433737728,227472,,4797
1629508243,1.16E+12,433692672,227476,,4798
1629508245,1.16E+12,433700864,227480,,4800
1629508246,1.16E+12,433897472,227484,,4801
1629508247,1.16E+12,433668096,227488,,4802
1629508248,1.16E+12,433881088,227492,,4803
1629508250,1.16E+12,433627136,227496,,4805
1629508251,1.16E+12,433750016,227500,,4806
1629508252,1.16E+12,433844224,227500,,4807
1629508254,1.16E+12,433893376,227504,,4809
1629508255,1.16E+12,433930240,227508,,4810
1629508256,1.16E+12,433799168,227512,,4811
1629508257,1.16E+12,433684480,227516,,4812
1629508259,1.16E+12,433868800,227520,,4814
1629508260,1.16E+12,434012160,227524,,4815
1629508261,1.16E+12,433897472,227528,,4816
1629508263,1.16E+12,433975296,227532,,4818
1629508264,1.16E+12,433922048,227536,,4819
1629508265,1.16E+12,433991680,227540,,4820
1629508266,1.16E+12,433987584,227544,,4821
1629508267,1.16E+12,433889280,227548,,4822
1629508269,1.16E+12,433971200,227552,,4824
1629508270,1.16E+12,434032640,227556,,4825
1629508271,1.16E+12,433860608,227560,,4826
1629508272,1.16E+12,433946624,227564,,4827
1629508274,1.16E+12,433786880,227568,,4829
1629508275,1.16E+12,433975296,227572,,4830
1629508276,1.16E+12,434065408,227576,,4831
1629508277,1.16E+12,433930240,227580,,4832
1629508279,1.16E+12,433963008,227584,,4834
1629508280,1.16E+12,433942528,227588,,4835
1629508281,1.16E+12,434040832,227592,,4836
1629508282,1.16E+12,433995776,227600,,4837
1629508284,1.16E+12,433995776,227604,,4839
1629508285,1.16E+12,433954816,227604,,4840
1629508286,1.16E+12,433909760,227612,,4841
1629508287,1.16E+12,433872896,227616,,4842
1629508288,1.16E+12,433876992,227620,,4843
1629508290,1.16E+12,433823744,227624,,4845
1629508291,1.16E+12,433917952,227628,,4846
1629508292,1.16E+12,433700864,227632,,4847
1629508293,1.16E+12,434085888,227636,,4848
1629508295,1.16E+12,434053120,227640,,4850
1629508296,1.16E+12,433958912,227644,,4851
1629508297,1.16E+12,434016256,227648,,4852
1629508298,1.16E+12,433815552,227652,,4853
1629508299,1.16E+12,433815552,227656,,4854
1629508301,1.16E+12,433893376,227664,,4856
1629508302,1.16E+12,434069504,227668,,4857
1629508303,1.16E+12,434102272,227672,,4858
1629508304,1.16E+12,434044928,227676,,4859
1629508306,1.16E+12,434049024,227680,,4861
1629508307,1.16E+12,434122752,227684,,4862
1629508308,1.16E+12,434114560,227688,,4863
1629508309,1.16E+12,434057216,227692,,4864
1629508310,1.16E+12,434233344,227700,,4865
1629508312,1.16E+12,434094080,227704,,4867
1629508313,1.16E+12,434171904,227708,,4868
1629508314,1.16E+12,434270208,227712,,4869
1629508316,1.16E+12,434044928,227716,,4871
1629508317,1.16E+12,434122752,227724,,4872
1629508318,1.16E+12,434114560,227728,,4873
1629508319,1.16E+12,434163712,227736,,4874
1629508320,1.16E+12,434216960,227740,,4875
1629508321,1.16E+12,434274304,227748,,4876
1629508323,1.17E+12,434290688,227752,,4878
1629508324,1.17E+12,434081792,227760,,4879
1629508325,1.17E+12,434085888,227764,,4880
1629508326,1.17E+12,434151424,227772,,4881
1629508327,1.17E+12,434130944,227776,,4882
1629508329,1.17E+12,433913856,227784,,4884
1629508330,1.17E+12,434044928,227792,,4885
1629508331,1.17E+12,433963008,227796,,4886
1629508332,1.17E+12,434143232,227804,,4887
1629508333,1.17E+12,434302976,227808,,4888
1629508334,1.17E+12,434012160,227816,,4889
1629508336,1.17E+12,434016256,227824,,4891
1629508337,1.17E+12,434036736,227828,,4892
1629508338,1.17E+12,433897472,227836,,4893
1629508339,1.17E+12,434040832,227840,,4894
1629508340,1.17E+12,434147328,227848,,4895
1629508341,1.17E+12,434008064,227852,,4896
1629508343,1.17E+12,434106368,227860,,4898
1629508344,1.17E+12,434139136,227868,,4899
1629508345,1.17E+12,434089984,227872,,4900
1629508346,1.17E+12,434122752,227880,,4901
1629508347,1.17E+12,434106368,227884,,4902
1629508348,1.17E+12,434270208,227892,,4903
1629508350,1.17E+12,434102272,227900,,4905
1629508351,1.17E+12,434036736,227904,,4906
1629508352,1.17E+12,434180096,227912,,4907
1629508353,1.17E+12,433995776,227916,,4908
1629508354,1.17E+12,434262016,227924,,4909
1629508355,1.17E+12,434249728,227928,,4910
1629508357,1.17E+12,434216960,227936,,4912
1629508358,1.17E+12,434167808,227944,,4913
1629508359,1.17E+12,434171904,227948,,4914
1629508360,1.17E+12,434356224,227956,,4915
1629508361,1.17E+12,434425856,227960,,4916
1629508362,1.17E+12,434339840,227968,,4917
1629508364,1.17E+12,434180096,227976,,4919
1629508365,1.17E+12,434249728,227980,,4920
1629508366,1.17E+12,434237440,227988,,4921
1629508367,1.17E+12,434290688,227992,,4922
1629508368,1.17E+12,434364416,228000,,4923
1629508369,1.17E+12,434520064,228008,,4924
1629508371,1.17E+12,434409472,228012,,4926
1629508372,1.17E+12,434302976,228020,,4927
1629508373,1.17E+12,434302976,228024,,4928
1629508374,1.17E+12,434413568,228032,,4929
1629508375,1.17E+12,434544640,228040,,4930
1629508376,1.17E+12,434458624,228044,,4931
1629508378,1.17E+12,434421760,228052,,4933
1629508379,1.17E+12,434380800,228060,,4934
1629508380,1.17E+12,434434048,228064,,4935
1629508381,1.17E+12,434425856,228072,,4936
1629508382,1.17E+12,434647040,228076,,4937
1629508384,1.17E+12,434425856,228084,,4939
1629508385,1.17E+12,434618368,228088,,4940
1629508386,1.17E+12,434434048,228096,,4941
1629508387,1.17E+12,434663424,228104,,4942
1629508389,1.17E+12,434724864,228108,,4944
1629508390,1.17E+12,434503680,228116,,4945
1629508391,1.17E+12,434569216,228120,,4946
1629508392,1.17E+12,434741248,228128,,4947
1629508393,1.17E+12,434507776,228132,,4948
1629508395,1.17E+12,434692096,228140,,4950
1629508396,1.17E+12,434839552,228148,,4951
1629508397,1.17E+12,434606080,228152,,4952
1629508398,1.17E+12,434618368,228160,,4953
1629508399,1.17E+12,434475008,228164,,4954
1629508400,1.17E+12,434638848,228172,,4955
1629508402,1.17E+12,434405376,228176,,4957
1629508403,1.17E+12,434507776,228184,,4958
1629508404,1.17E+12,434597888,228192,,4959
1629508405,1.17E+12,434692096,228196,,4960
1629508406,1.17E+12,434638848,228204,,4961
1629508407,1.17E+12,434782208,228208,,4962
1629508409,1.17E+12,434577408,228216,,4964
1629508410,1.17E+12,434835456,228224,,4965
1629508411,1.17E+12,434634752,228228,,4966
1629508412,1.17E+12,434966528,228236,,4967
1629508413,1.17E+12,434819072,228240,,4968
1629508415,1.17E+12,434704384,228248,,4970
1629508416,1.17E+12,434577408,228252,,4971
1629508417,1.17E+12,434798592,228260,,4972
1629508418,1.17E+12,434823168,228264,,4973
1629508419,1.17E+12,434692096,228272,,4974
1629508420,1.17E+12,434876416,228276,,4975
1629508422,1.17E+12,434790400,228284,,4977
1629508423,1.17E+12,434683904,228292,,4978
1629508424,1.17E+12,434872320,228296,,4979
1629508425,1.17E+12,434864128,228304,,4980
1629508426,1.17E+12,434708480,228308,,4981
1629508427,1.17E+12,434925568,228316,,4982
1629508429,1.17E+12,434966528,228324,,4984
1629508430,1.17E+12,434651136,228328,,4985
1629508431,1.17E+12,434843648,228332,,4986
1629508432,1.17E+12,434733056,228340,,4987
1629508433,1.17E+12,434900992,228348,,4988
1629508434,1.17E+12,434728960,228352,,4989
1629508436,1.17E+12,434884608,228360,,4991
1629508437,1.17E+12,434782208,228364,,4992
1629508438,1.17E+12,434847744,228372,,4993
1629508439,1.17E+12,435040256,228376,,4994
1629508440,1.17E+12,434794496,228384,,4995
1629508441,1.17E+12,434786304,228388,,4996
1629508443,1.17E+12,434929664,228396,,4998
1629508444,1.17E+12,434941952,228404,,4999
1629508445,1.17E+12,434913280,228408,,5000
1629508446,1.17E+12,434941952,228416,,5001
1629508447,1.17E+12,434917376,228420,,5002
1629508449,1.17E+12,434991104,228428,,5004
1629508450,1.17E+12,434970624,228436,,5005
1629508451,1.17E+12,435118080,228440,,5006
1629508452,1.17E+12,434982912,228448,,5007
1629508453,1.17E+12,434782208,228452,,5008
1629508454,1.17E+12,434966528,228460,,5009
1629508456,1.17E+12,434978816,228464,,5011
1629508457,1.17E+12,434970624,228472,,5012
1629508458,1.17E+12,435064832,228476,,5013
1629508459,1.17E+12,435060736,228484,,5014
1629508460,1.17E+12,435249152,228492,,5015
1629508461,1.17E+12,434999296,228496,,5016
1629508463,1.17E+12,435040256,228504,,5018
1629508464,1.17E+12,435105792,228508,,5019
1629508465,1.17E+12,434982912,228516,,5020
1629508466,1.17E+12,434982912,228520,,5021
1629508467,1.17E+12,434987008,228528,,5022
1629508468,1.17E+12,434941952,228532,,5023
1629508470,1.17E+12,434831360,228540,,5025
1629508471,1.17E+12,434925568,228548,,5026
1629508472,1.17E+12,434872320,228552,,5027
1629508473,1.17E+12,435179520,228556,,5028
1629508474,1.17E+12,435064832,228564,,5029
1629508476,1.17E+12,434946048,228572,,5031
1629508477,1.17E+12,434900992,228576,,5032
1629508478,1.17E+12,434950144,228584,,5033
1629508479,1.17E+12,435224576,228588,,5034
1629508480,1.17E+12,435056640,228596,,5035
1629508481,1.17E+12,435085312,228600,,5036
1629508483,1.17E+12,435200000,228608,,5038
1629508484,1.17E+12,435060736,228616,,5039
1629508485,1.17E+12,435171328,228620,,5040
1629508486,1.17E+12,435015680,228628,,5041
1629508487,1.18E+12,435281920,228632,,5042
1629508488,1.18E+12,435200000,228640,,5043
1629508490,1.18E+12,435253248,228644,,5045
1629508491,1.18E+12,435171328,228652,,5046
1629508492,1.18E+12,435163136,228660,,5047
1629508493,1.18E+12,435056640,228664,,5048
1629508494,1.18E+12,435138560,228672,,5049
1629508495,1.18E+12,435093504,228676,,5050
1629508497,1.18E+12,435105792,228684,,5052
1629508498,1.18E+12,435355648,228688,,5053
1629508499,1.18E+12,435253248,228696,,5054
1629508500,1.18E+12,435068928,228704,,5055
1629508501,1.18E+12,435425280,228708,,5056
1629508503,1.18E+12,435388416,228716,,5058
1629508504,1.18E+12,435363840,228720,,5059
1629508505,1.18E+12,435240960,228728,,5060
1629508506,1.18E+12,435310592,228732,,5061
1629508507,1.18E+12,435433472,228740,,5062
1629508509,1.18E+12,435355648,228744,,5064
1629508510,1.18E+12,435273728,228752,,5065
1629508511,1.18E+12,435453952,228760,,5066
1629508512,1.18E+12,435355648,228764,,5067
1629508513,1.18E+12,435257344,228772,,5068
1629508514,1.18E+12,435273728,228776,,5069
1629508516,1.18E+12,435335168,228784,,5071
1629508517,1.18E+12,435179520,228788,,5072
1629508518,1.18E+12,435445760,228796,,5073
1629508519,1.18E+12,435404800,228804,,5074
1629508520,1.18E+12,435384320,228808,,5075
1629508521,1.18E+12,435462144,228816,,5076
1629508523,1.18E+12,435511296,228820,,5078
1629508524,1.18E+12,435314688,228828,,5079
1629508525,1.18E+12,435359744,228832,,5080
1629508526,1.18E+12,435400704,228840,,5081
1629508527,1.18E+12,435318784,228848,,5082
1629508528,1.18E+12,435400704,228852,,5083
1629508530,1.18E+12,435384320,228860,,5085
1629508531,1.18E+12,435421184,228864,,5086
1629508532,1.18E+12,435290112,228872,,5087
1629508533,1.18E+12,435335168,228876,,5088
1629508534,1.18E+12,435367936,228884,,5089
1629508535,1.18E+12,435634176,228892,,5090
1629508537,1.18E+12,435617792,228896,,5092
1629508538,1.18E+12,435671040,228904,,5093
1629508539,1.18E+12,435556352,228908,,5094
1629508540,1.18E+12,435617792,228916,,5095
1629508541,1.18E+12,435666944,228920,,5096
1629508542,1.18E+12,435515392,228928,,5097
1629508544,1.18E+12,435519488,228936,,5099
1629508545,1.18E+12,435535872,228940,,5100
1629508546,1.18E+12,435724288,228948,,5101
1629508547,1.18E+12,435548160,228952,,5102
1629508548,1.18E+12,435781632,228960,,5103
1629508549,1.18E+12,435593216,228964,,5104
1629508551,1.18E+12,435535872,228972,,5106
1629508552,1.18E+12,435748864,228980,,5107
1629508553,1.18E+12,435638272,228984,,5108
1629508554,1.18E+12,435789824,228992,,5109
1629508555,1.18E+12,435695616,228996,,5110
1629508557,1.18E+12,435568640,229004,,5112
1629508558,1.18E+12,435548160,229008,,5113
1629508559,1.18E+12,435429376,229016,,5114
1629508560,1.18E+12,435503104,229024,,5115
1629508561,1.18E+12,435589120,229028,,5116
1629508562,1.18E+12,435675136,229036,,5117
1629508564,1.18E+12,435576832,229040,,5119
1629508565,1.18E+12,435662848,229048,,5120
1629508566,1.18E+12,435802112,229052,,5121
1629508567,1.18E+12,435449856,229060,,5122
1629508568,1.18E+12,435544064,229064,,5123
1629508569,1.18E+12,435519488,229072,,5124
1629508571,1.18E+12,435527680,229076,,5126
1629508572,1.18E+12,435683328,229084,,5127
1629508573,1.18E+12,435699712,229088,,5128
1629508574,1.18E+12,435843072,229096,,5129
1629508575,1.18E+12,435769344,229104,,5130
1629508577,1.18E+12,435789824,229108,,5132
1629508578,1.18E+12,435601408,229116,,5133
1629508579,1.18E+12,435789824,229120,,5134
1629508580,1.18E+12,435716096,229128,,5135
1629508581,1.18E+12,435789824,229132,,5136
1629508582,1.18E+12,435683328,229140,,5137
1629508584,1.18E+12,435646464,229148,,5139
1629508585,1.18E+12,435679232,229152,,5140
1629508586,1.18E+12,435724288,229160,,5141
1629508587,1.18E+12,435781632,229164,,5142
1629508588,1.18E+12,435793920,229172,,5143
1629508589,1.18E+12,435744768,229180,,5144
1629508591,1.18E+12,435793920,229184,,5146
1629508592,1.18E+12,435929088,229188,,5147
1629508593,1.18E+12,436006912,229196,,5148
1629508594,1.18E+12,435896320,229200,,5149
1629508595,1.18E+12,435920896,229208,,5150
1629508596,1.18E+12,435867648,229212,,5151
1629508598,1.18E+12,435728384,229220,,5153
1629508599,1.18E+12,435707904,229224,,5154
1629508600,1.18E+12,435724288,229232,,5155
1629508601,1.18E+12,435900416,229236,,5156
1629508603,1.18E+12,435912704,229244,,5158
1629508604,1.18E+12,435957760,229248,,5159
1629508605,1.18E+12,435957760,229256,,5160
1629508606,1.18E+12,435814400,229264,,5161
1629508607,1.18E+12,435863552,229268,,5162
1629508609,1.18E+12,435826688,229276,,5164
1629508610,1.18E+12,436051968,229280,,5165
1629508611,1.18E+12,436027392,229288,,5166
1629508612,1.18E+12,435822592,229292,,5167
1629508613,1.18E+12,435953664,229300,,5168
1629508614,1.18E+12,435924992,229304,,5169
1629508615,1.18E+12,436039680,229312,,5170
1629508617,1.18E+12,435904512,229316,,5172
1629508618,1.18E+12,435826688,229324,,5173
1629508619,1.18E+12,436064256,229332,,5174
1629508620,1.18E+12,435949568,229336,,5175
1629508622,1.18E+12,435961856,229340,,5177
1629508623,1.18E+12,435855360,229348,,5178
1629508624,1.18E+12,435904512,229352,,5179
1629508625,1.18E+12,435994624,229360,,5180
1629508626,1.18E+12,435970048,229364,,5181
1629508627,1.18E+12,436166656,229372,,5182
1629508629,1.18E+12,436256768,229376,,5184
1629508630,1.18E+12,436072448,229384,,5185
1629508631,1.18E+12,436285440,229388,,5186
1629508632,1.18E+12,436367360,229396,,5187
1629508633,1.18E+12,435994624,229400,,5188
1629508635,1.18E+12,436166656,229408,,5190
1629508636,1.18E+12,436084736,229416,,5191
1629508637,1.18E+12,436027392,229420,,5192
1629508638,1.18E+12,436195328,229428,,5193
1629508640,1.18E+12,436232192,229432,,5195
1629508641,1.18E+12,436371456,229440,,5196
1629508642,1.18E+12,436277248,229444,,5197
1629508643,1.19E+12,436297728,229452,,5198
1629508644,1.19E+12,436219904,229456,,5199
1629508646,1.19E+12,436387840,229464,,5201
1629508647,1.19E+12,436260864,229468,,5202
1629508648,1.19E+12,436051968,229476,,5203
1629508649,1.19E+12,436269056,229480,,5204
1629508650,1.19E+12,436314112,229488,,5205
1629508652,1.19E+12,436359168,229492,,5207
1629508653,1.19E+12,436232192,229500,,5208
1629508654,1.19E+12,436195328,229504,,5209
1629508655,1.19E+12,436199424,229508,,5210
1629508656,1.19E+12,436162560,229516,,5211
1629508657,1.19E+12,436445184,229520,,5212
1629508659,1.19E+12,436273152,229528,,5214
1629508660,1.19E+12,436195328,229536,,5215
1629508661,1.19E+12,436477952,229540,,5216
1629508662,1.19E+12,436293632,229548,,5217
1629508663,1.19E+12,436301824,229552,,5218
1629508665,1.19E+12,436404224,229560,,5220
1629508666,1.19E+12,436584448,229564,,5221
1629508667,1.19E+12,436473856,229572,,5222
1629508668,1.19E+12,436568064,229576,,5223
1629508669,1.19E+12,436379648,229584,,5224
1629508670,1.19E+12,436473856,229592,,5225
1629508672,1.19E+12,436465664,229596,,5227
1629508673,1.19E+12,436465664,229604,,5228
1629508674,1.19E+12,436359168,229608,,5229
1629508675,1.19E+12,436490240,229616,,5230
1629508676,1.19E+12,436379648,229620,,5231
1629508678,1.19E+12,436375552,229628,,5233
1629508679,1.19E+12,436518912,229636,,5234
1629508680,1.19E+12,436559872,229640,,5235
1629508681,1.19E+12,436543488,229648,,5236
1629508682,1.19E+12,436535296,229652,,5237
1629508683,1.19E+12,436314112,229660,,5238
1629508685,1.19E+12,436363264,229664,,5240
1629508686,1.19E+12,436367360,229672,,5241
1629508687,1.19E+12,436592640,229676,,5242
1629508688,1.19E+12,436367360,229684,,5243
1629508689,1.19E+12,436314112,229692,,5244
1629508690,1.19E+12,436334592,229696,,5245
1629508692,1.19E+12,436555776,229704,,5247
1629508693,1.19E+12,436555776,229708,,5248
1629508694,1.19E+12,436502528,229716,,5249
1629508695,1.19E+12,436609024,229720,,5250
1629508696,1.19E+12,436453376,229728,,5251
1629508697,1.19E+12,436539392,229736,,5252
1629508699,1.19E+12,436449280,229740,,5254
1629508700,1.19E+12,436465664,229748,,5255
1629508701,1.19E+12,436690944,229752,,5256
1629508702,1.19E+12,436490240,229760,,5257
1629508703,1.19E+12,436498432,229768,,5258
1629508704,1.19E+12,436604928,229772,,5259
1629508706,1.19E+12,436789248,229780,,5261
1629508707,1.19E+12,436588544,229784,,5262
1629508708,1.19E+12,436682752,229792,,5263
1629508709,1.19E+12,436576256,229800,,5264
1629508710,1.19E+12,436637696,229804,,5265
1629508711,1.19E+12,436621312,229812,,5266
1629508713,1.19E+12,436740096,229816,,5268
1629508714,1.19E+12,436514816,229824,,5269
1629508715,1.19E+12,436576256,229828,,5270
1629508716,1.19E+12,436707328,229836,,5271
1629508717,1.19E+12,436703232,229844,,5272
1629508718,1.19E+12,436805632,229848,,5273
1629508720,1.19E+12,436740096,229856,,5275
1629508721,1.19E+12,436629504,229860,,5276
1629508722,1.19E+12,436637696,229868,,5277
1629508723,1.19E+12,436768768,229872,,5278
1629508724,1.19E+12,436576256,229880,,5279
1629508725,1.19E+12,436772864,229884,,5280
1629508727,1.19E+12,436637696,229892,,5282
1629508728,1.19E+12,436805632,229900,,5283
1629508729,1.19E+12,436842496,229904,,5284
1629508730,1.19E+12,436662272,229912,,5285
1629508731,1.19E+12,436903936,229916,,5286
1629508732,1.19E+12,436695040,229924,,5287
1629508734,1.19E+12,437006336,229928,,5289
1629508735,1.19E+12,436944896,229936,,5290
1629508736,1.19E+12,436924416,229944,,5291
1629508737,1.19E+12,436805632,229948,,5292
1629508738,1.19E+12,437006336,229956,,5293
1629508739,1.19E+12,436895744,229960,,5294
1629508741,1.19E+12,436899840,229968,,5296
1629508742,1.19E+12,437051392,229972,,5297
1629508743,1.19E+12,437039104,229980,,5298
1629508744,1.19E+12,437002240,229984,,5299
1629508745,1.19E+12,436989952,229992,,5300
