Date_time,CPU,Memory_Bytes,Disk_Usage
1628625333,58448689397659,13239447552,1663304
1628625338,58453542101708,13370986496,1664232
1628625343,58458474535409,13365743616,1666096
1628625348,58464674152562,13533667328,1667956
1628625353,58468786685091,13426622464,1668888
1628625358,58474764962659,13411692544,1670748
1628625364,58480591739229,13554810880,1671680
1628625369,58484704242973,13422796800,1673540
1628625374,58490585748256,13410390016,1675400
1628625379,58496501814199,13531295744,1676332
1628625384,58500894386724,13429538816,1678192
1628625389,58506970398207,13429424128,1680056
1628625395,58511800868267,13504929792,1680984
1628625400,58516400120919,13432483840,1682848
1628625405,58522627618758,13591928832,1684708
1628625410,58527068524780,13487726592,1685644
1628625415,58532131608208,13437317120,1687504
1628625420,58538119506931,13594599424,1688436
1628625426,58542092613706,13477638144,1690296
1628625431,58547531980113,13444460544,1692160
1628625436,58553202568816,13596811264,1693088
1628625441,58557164643200,13459861504,1694952
1628625446,58562814732387,13453561856,1696812
1628625451,58568192216775,13576302592,1697744
1628625457,58572375304750,13462773760,1699604
1628625462,58578296135398,13463330816,1701468
1628625467,58583237411235,13548339200,1702396
1628625472,58587521959840,13469704192,1704260
1628625477,58593518761186,13629034496,1706120
1628625482,58598071606897,13542899712,1707052
1628625487,58602800722855,13474762752,1708912
1628625493,58608784397557,13633470464,1710772
1628625498,58612994390576,13530370048,1711704
1628625503,58617983688123,13479620608,1713564
1628625508,58623952353273,13639434240,1715428
1628625513,58627825396022,13519482880,1716356
1628625518,58633168346751,13484548096,1718220
1628625524,58638722440206,13635489792,1719152
1628625529,58642637237832,13491879936,1721012
1628625534,58648394759409,13490769920,1722872
1628625539,58653439145406,13595164672,1723804
1628625544,58657663005996,13496541184,1725664
1628625549,58663755105235,13495672832,1727528
1628625555,58668541951560,13571309568,1728456
1628625560,58672973657664,13498683392,1730320
1628625565,58678977184438,13659160576,1732180
1628625570,58683379033188,13563088896,1733112
1628625575,58688247307871,13503770624,1734972
1628625580,58694256219890,13660295168,1735904
1628625586,58698182481518,13536485376,1737764
1628625591,58703690294259,13508886528,1739628
1628625596,58708988545266,13622980608,1740556
1628625601,58713196551112,13514235904,1742420
1628625606,58719122902135,13513691136,1744280
1628625611,58723925134337,13590253568,1745212
1628625617,58728331002958,13516214272,1747072
1628625622,58734524797337,13675757568,1748932
1628625627,58738969996775,13577682944,1749864
1628625632,58743835844761,13521477632,1751724
1628625637,58749641512188,13676503040,1752656
1628625642,58753627490288,13550919680,1754516
1628625648,58759455004784,13526024192,1756380
1628625653,58764651552514,13632520192,1757312
1628625658,58768888699078,13528858624,1759172
1628625663,58775298431720,13689704448,1761032
1628625668,58779640069542,13585661952,1761964
1628625673,58784677381433,13533732864,1763824
1628625679,58790457327476,13689749504,1764756
1628625684,58794393120242,13563940864,1766616
1628625689,58800167979976,13538603008,1768480
1628625694,58805335644349,13642469376,1769408
1628625699,58809647754873,13543784448,1771272
1628625705,58815784808263,13543350272,1773132
1628625710,58820381254684,13614137344,1774064
1628625715,58825138770829,13546217472,1775924
1628625720,58831246734316,13705195520,1777788
1628625725,58835287154275,13591052288,1778716
1628625730,58840561928911,13550993408,1780580
1628625736,58846268470009,13716344832,1781508
1628625741,58850171930384,13590962176,1783372
1628625746,58856074419939,13590147072,1785232
1628625751,58861170327360,13700079616,1786164
1628625756,58865532829345,13620146176,1788024
1628625761,58871984062739,13796483072,1789884
1628625767,58876596990802,13699129344,1790816
1628625772,58881646898623,13648752640,1792676
1628625777,58887572635794,13802987520,1793608
1628625782,58891641512143,13658869760,1795472
1628625787,58898020966035,13659488256,1797332
1628625792,58902748792597,13732392960,1798264
1628625798,58907551631891,13665697792,1800124
1628625803,58913747549787,13820104704,1801056
1628625808,58917634650418,13670297600,1802916
1628625813,58923568115186,13670080512,1804776
1628625818,58928593398801,13772046336,1805708
1628625823,58932815133225,13673091072,1807568
1628625829,58939060523636,13831905280,1809432
1628625834,58943567228843,13738741760,1810360
1628625839,58948633020073,13680115712,1812224
1628625844,58954614762625,13833740288,1813156
1628625849,58958555468939,13702688768,1815016
1628625854,58964274303133,13684457472,1816876
1628625860,58969421198058,13785432064,1817808
1628625865,58973886799439,13688180736,1819668
1628625870,58980206162986,13847674880,1821532
1628625875,58984447753739,13737234432,1822460
1628625880,58989680686095,13693390848,1824324
1628625885,58995547817363,13847052288,1825252
1628625891,58999610241375,13721710592,1827116
1628625896,59005345917734,13697974272,1828976
1628625901,59010721378462,13806297088,1829908
1628625906,59014871257265,13700775936,1831768
1628625911,59020957162317,13860012032,1833632
1628625916,59025335852902,13767495680,1834560
1628625922,59030422752259,13705814016,1836424
1628625927,59036185338669,13847207936,1837352
1628625932,59040131096218,13711388672,1839216
1628625937,59046047922441,13711032320,1841076
1628625942,59050857637835,13791322112,1842008
1628625947,59055237985890,13713313792,1843868
1628625953,59061486814601,13873356800,1845728
1628625958,59065799564349,13765632000,1846660
1628625963,59070790258528,13718253568,1848520
1628625968,59076557821244,13872852992,1849452
1628625973,59080550565504,13743337472,1851316
1628625978,59086311233179,13723074560,1853176
1628625984,59091389238482,13827043328,1854108
1628625989,59095752015184,13725646848,1855968
