current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
26.896,2.310928,12001,24.585072
26.896,2.30729,12041,24.58871
26.896,2.303578,12081,24.592422
26.896,2.299778,12121,24.596222
26.896,2.295927,12161,24.600073
26.896,2.292036,12201,24.603964
26.896,2.288118,12241,24.607882
26.896,2.28419,12281,24.61181
26.896,2.280256,12321,24.615744
26.896,2.276318,12361,24.619682
26.896,2.272354,12401,24.623646
26.896,2.268406,12441,24.627594
26.896,2.26444,12481,24.63156
26.896,2.260483,12521,24.635517
26.896,2.256516,12561,24.639484
26.896,2.252565,12601,24.643435
26.896,2.248594,12641,24.647406
26.896,2.244637,12681,24.651363
26.896,2.240677,12721,24.655323
26.896,2.232817,12761,24.663183
26.896,2.229145,12801,24.666855
26.896,2.224947,12841,24.671053
26.896,2.220919,12881,24.675081
26.896,2.216919,12921,24.679081
26.896,2.212946,12961,24.683054
26.896,2.208979,13001,24.687021
26.896,2.205025,13041,24.690975
26.896,2.201061,13081,24.694939
26.896,2.197107,13121,24.698893
26.896,2.19314,13161,24.70286
26.896,2.189182,13201,24.706818
26.896,2.185223,13241,24.710777
26.896,2.177355,13281,24.718645
26.896,2.173683,13321,24.722317
26.896,2.1695,13361,24.7265
26.896,2.16546,13401,24.73054
26.896,2.161457,13441,24.734543
26.896,2.157484,13481,24.738516
26.896,2.153517,13521,24.742483
26.896,2.14956,13561,24.74644
26.896,2.145603,13601,24.750397
26.896,2.141646,13641,24.754354
26.896,2.137674,13681,24.758326
26.896,2.13372,13721,24.76228
26.896,2.129755,13761,24.766245
26.896,2.125803,13801,24.770197
26.896,2.121838,13841,24.774162
26.896,2.11787,13881,24.77813
26.896,2.113905,13921,24.782095
26.896,2.106043,13961,24.789957
26.896,2.102387,14001,24.793613
26.896,2.098188,14041,24.797812
26.896,2.094149,14081,24.801851
26.896,2.090145,14121,24.805855
26.896,2.086187,14161,24.809813
26.896,2.082203,14201,24.813797
26.896,2.078259,14241,24.817741
26.896,2.074278,14281,24.821722
26.896,2.070318,14321,24.825682
26.896,2.066368,14361,24.829632
26.896,2.062409,14401,24.833591
26.896,2.05844,14441,24.83756
26.896,2.050566,14481,24.845434
26.896,2.046906,14521,24.849094
26.896,2.042713,14561,24.853287
26.896,2.03868,14601,24.85732
26.896,2.034672,14641,24.861328
26.896,2.030695,14681,24.865305
26.896,2.02673,14721,24.86927
26.896,2.022762,14761,24.873238
26.896,2.018808,14801,24.877192
26.896,2.014853,14841,24.881147
26.896,2.010899,14881,24.885101
26.896,2.006935,14921,24.889065
26.896,1.999052,14961,24.896948
26.896,1.995388,15001,24.900612
26.896,1.991201,15041,24.904799
26.896,1.987166,15081,24.908834
26.896,1.983158,15121,24.912842
26.896,1.979181,15161,24.916819
26.896,1.97523,15201,24.92077
26.896,1.971256,15241,24.924744
26.896,1.967297,15281,24.928703
26.896,1.963331,15321,24.932669
26.896,1.959374,15361,24.936626
26.896,1.95541,15401,24.94059
26.896,1.951445,15441,24.944555
26.896,1.947485,15481,24.948515
26.896,1.943531,15521,24.952469
26.896,1.939568,15561,24.956432
26.896,1.93561,15601,24.96039
26.896,1.93164,15641,24.96436
26.896,1.927681,15681,24.968319
26.896,1.923716,15721,24.972284
26.896,1.915835,15761,24.980165
26.896,1.912174,15801,24.983826
26.896,1.90799,15841,24.98801
26.896,1.903952,15881,24.992048
26.896,1.899937,15921,24.996063
26.896,1.895964,15961,25.000036
26.896,1.891995,16001,25.004005
26.896,1.888039,16041,25.007961
26.896,1.88407,16081,25.01193
26.896,1.880116,16121,25.015884
26.896,1.876148,16161,25.019852
26.896,1.86828,16201,25.02772
26.896,1.864607,16241,25.031393
26.896,1.860426,16281,25.035574
26.896,1.856388,16321,25.039612
26.896,1.852392,16361,25.043608
26.896,1.848408,16401,25.047592
26.896,1.844446,16441,25.051554
26.896,1.840487,16481,25.055513
26.896,1.836521,16521,25.059479
26.896,1.832563,16561,25.063437
26.896,1.828604,16601,25.067396
26.896,1.824642,16641,25.071358
26.896,1.820671,16681,25.075329
26.896,1.816713,16721,25.079287
26.896,1.812744,16761,25.083256
26.896,1.808788,16801,25.087212
26.896,1.800905,16841,25.095095
26.896,1.79724,16881,25.09876
26.896,1.79305,16921,25.10295
26.896,1.789017,16961,25.106983
26.896,1.785011,17001,25.110989
26.896,1.781029,17041,25.114971
26.896,1.777067,17081,25.118933
26.896,1.77311,17121,25.12289
26.896,1.769142,17161,25.126858
26.896,1.76518,17201,25.13082
26.896,1.761225,17241,25.134775
26.896,1.757263,17281,25.138737
26.896,1.7533,17321,25.1427
26.896,1.745424,17361,25.150576
26.896,1.741757,17401,25.154243
26.896,1.737558,17441,25.158442
26.896,1.73353,17481,25.16247
26.896,1.729519,17521,25.166481
26.896,1.72555,17561,25.17045
26.896,1.721579,17601,25.174421
26.896,1.717617,17641,25.178383
26.896,1.713652,17681,25.182348
26.896,1.709704,17721,25.186296
26.896,1.705734,17761,25.190266
26.896,1.697857,17801,25.198143
26.896,1.694197,17841,25.201803
26.896,1.69001,17881,25.20599
26.896,1.68597,17921,25.21003
26.896,1.68197,17961,25.21403
26.896,1.677994,18001,25.218006
26.896,1.674025,18041,25.221975
26.896,1.670057,18081,25.225943
26.896,1.666088,18121,25.229912
26.896,1.658222,18161,25.237778
26.896,1.654554,18201,25.241446
26.896,1.650368,18241,25.245632
26.896,1.646328,18281,25.249672
26.896,1.64232,18321,25.25368
26.896,1.638352,18361,25.257648
26.896,1.634382,18401,25.261618
26.896,1.630415,18441,25.265585
26.896,1.626469,18481,25.269531
26.896,1.622498,18521,25.273502
26.896,1.61854,18561,25.27746
26.896,1.61065,18601,25.28535
26.896,1.606995,18641,25.289005
26.896,1.602799,18681,25.293201
26.896,1.598765,18721,25.297235
26.896,1.594755,18761,25.301245
26.896,1.59078,18801,25.30522
26.896,1.586811,18841,25.309189
26.896,1.582855,18881,25.313145
26.896,1.57889,18921,25.31711
26.896,1.57101,18961,25.32499
26.896,1.567345,19001,25.328655
26.896,1.563164,19041,25.332836
26.896,1.559122,19081,25.336878
26.896,1.555117,19121,25.340883
26.896,1.551146,19161,25.344854
26.896,1.547176,19201,25.348824
26.896,1.543224,19241,25.352776
26.896,1.539251,19281,25.356749
26.896,1.535286,19321,25.360714
26.896,1.531326,19361,25.364674
26.896,1.527357,19401,25.368643
26.896,1.51948,19441,25.37652
26.896,1.515812,19481,25.380188
26.896,1.511616,19521,25.384384
26.896,1.50759,19561,25.38841
26.896,1.503586,19601,25.392414
26.896,1.499605,19641,25.396395
26.896,1.495636,19681,25.400364
26.896,1.49168,19721,25.40432
26.896,1.487707,19761,25.408293
26.896,1.483753,19801,25.412247
26.896,1.479786,19841,25.416214
26.896,1.47582,19881,25.42018
26.896,1.467938,19921,25.428062
26.896,1.464268,19961,25.431732
26.896,1.460087,20001,25.435913
26.896,1.456045,20041,25.439955
26.896,1.452042,20081,25.443958
26.896,1.448065,20121,25.447935
26.896,1.444103,20161,25.451897
26.896,1.440136,20201,25.455864
26.896,1.43617,20241,25.45983
26.896,1.432217,20281,25.463783
26.896,1.428246,20321,25.467754
26.896,1.420363,20361,25.475637
26.896,1.416699,20401,25.479301
26.896,1.412508,20441,25.483492
26.896,1.408472,20481,25.487528
26.896,1.404469,20521,25.491531
26.896,1.400492,20561,25.495508
26.896,1.39652,20601,25.49948
26.896,1.39256,20641,25.50344
26.896,1.388592,20681,25.507408
26.896,1.384634,20721,25.511366
26.896,1.380669,20761,25.515331
26.896,1.376694,20801,25.519306
26.896,1.368822,20841,25.527178
26.896,1.36515,20881,25.53085
26.896,1.360964,20921,25.535036
26.896,1.35694,20961,25.53906
26.896,1.35292,21001,25.54308
26.896,1.348944,21041,25.547056
26.896,1.344977,21081,25.551023
26.896,1.341011,21121,25.554989
26.896,1.337046,21161,25.558954
26.896,1.329157,21201,25.566843
26.896,1.3255,21241,25.5705
26.896,1.32131,21281,25.57469
26.896,1.31727,21321,25.57873
26.896,1.31327,21361,25.58273
26.896,1.309282,21401,25.586718
26.896,1.305317,21441,25.590683
26.896,1.301357,21481,25.594643
26.896,1.297392,21521,25.598608
26.896,1.293432,21561,25.602568
26.896,1.289475,21601,25.606525
26.896,1.285502,21641,25.610498
26.896,1.27762,21681,25.61838
26.896,1.27396,21721,25.62204
26.896,1.269762,21761,25.626238
26.896,1.265741,21801,25.630259
26.896,0.56923,21841,26.32677
26.896,0.614523,21881,26.281477
26.896,0.57193,21921,26.32407
26.896,0.555185,21961,26.340815
26.896,0.543964,22001,26.352036
26.896,0.537891,22041,26.358109
26.896,0.533543,22081,26.362457
26.896,0.529884,22121,26.366116
26.896,0.526384,22161,26.369616
26.896,0.522862,22201,26.373138
26.896,0.519222,22241,26.376778
26.896,0.515501,22281,26.380499
26.896,0.50777,22321,26.38823
26.896,0.504213,22361,26.391787
26.896,0.500088,22401,26.395912
26.896,0.496092,22441,26.399908
26.896,0.492119,22481,26.403881
26.896,0.488148,22521,26.407852
26.896,0.484198,22561,26.411802
26.896,0.480234,22601,26.415766
26.896,0.476276,22641,26.419724
26.896,0.472317,22681,26.423683
26.896,0.46836,22721,26.42764
26.896,0.464394,22761,26.431606
26.896,0.456484,22801,26.439516
26.896,0.45281,22841,26.44319
26.896,0.448622,22881,26.447378
26.896,0.444592,22921,26.451408
26.896,0.440579,22961,26.455421
26.896,0.4366,23001,26.4594
26.896,0.432642,23041,26.463358
26.896,0.428673,23081,26.467327
26.896,0.424702,23121,26.471298
26.896,0.420744,23161,26.475256
26.896,0.416773,23201,26.479227
