Time,Disk_Usage,,Ref_Time
1632139929,210,,2156
1632139930,0,,2157
1632139932,206,,2159
1632139933,0,,2160
1632139935,0,,2162
1632139937,0,,2164
1632139938,0,,2165
1632139940,0,,2167
1632139942,0,,2169
1632139943,207,,2170
1632139945,0,,2172
1632139946,209,,2173
1632139948,0,,2175
1632139950,209,,2177
1632139951,0,,2178
1632139953,210,,2180
1632139955,0,,2182
1632139956,209,,2183
1632139958,0,,2185
1632139960,0,,2187
1632139961,0,,2188
1632139963,0,,2190
1632139964,0,,2191
1632139966,0,,2193
1632139968,208,,2195
1632139969,0,,2196
1632139971,208,,2198
1632139973,0,,2200
1632139974,207,,2201
1632139976,0,,2203
1632139977,208,,2204
1632139979,0,,2206
1632139981,211,,2208
1632139982,0,,2209
1632139984,0,,2211
1632139986,0,,2213
1632139987,0,,2214
1632139989,0,,2216
1632139991,0,,2218
1632139992,204,,2219
1632139994,0,,2221
1632139995,210,,2222
1632139997,0,,2224
1632139999,211,,2226
1632140000,0,,2227
1632140002,210,,2229
1632140004,0,,2231
1632140005,209,,2232
1632140007,0,,2234
1632140008,0,,2235
1632140010,0,,2237
1632140012,0,,2239
1632140013,0,,2240
1632140015,0,,2242
1632140017,205,,2244
1632140018,0,,2245
1632140020,209,,2247
1632140022,0,,2249
1632140023,211,,2250
1632140025,0,,2252
1632140026,208,,2253
1632140028,0,,2255
1632140030,207,,2257
1632140031,0,,2258
1632140033,0,,2260
1632140035,0,,2262
1632140036,0,,2263
1632140038,0,,2265
1632140040,0,,2267
1632140041,210,,2268
1632140043,0,,2270
1632140044,208,,2271
1632140046,0,,2273
1632140048,210,,2275
1632140049,0,,2276
1632140051,207,,2278
1632140053,0,,2280
1632140054,206,,2281
1632140056,0,,2283
1632140057,0,,2284
1632140059,0,,2286
1632140061,0,,2288
1632140062,0,,2289
1632140064,0,,2291
1632140066,208,,2293
1632140067,0,,2294
1632140069,206,,2296
1632140071,0,,2298
1632140072,209,,2299
1632140074,0,,2301
1632140075,208,,2302
1632140077,0,,2304
1632140079,208,,2306
1632140080,0,,2307
1632140082,0,,2309
1632140084,0,,2311
1632140085,0,,2312
1632140087,0,,2314
1632140088,0,,2315
1632140090,208,,2317
1632140092,0,,2319
1632140093,206,,2320
1632140095,0,,2322
1632140097,206,,2324
1632140098,0,,2325
1632140100,207,,2327
1632140101,0,,2328
1632140103,207,,2330
1632140105,0,,2332
1632140106,0,,2333
1632140108,0,,2335
1632140110,0,,2337
1632140111,0,,2338
1632140113,0,,2340
1632140115,208,,2342
1632140116,0,,2343
1632140118,208,,2345
1632140119,0,,2346
1632140121,209,,2348
1632140123,0,,2350
1632140124,209,,2351
1632140126,0,,2353
1632140128,208,,2355
1632140129,0,,2356
1632140131,0,,2358
1632140133,0,,2360
1632140134,0,,2361
1632140136,0,,2363
1632140137,0,,2364
1632140139,0,,2366
1632140141,0,,2368
1632140142,206,,2369
1632140144,0,,2371
1632140146,210,,2373
1632140147,0,,2374
1632140149,209,,2376
1632140150,0,,2377
1632140152,207,,2379
1632140154,0,,2381
1632140155,0,,2382
1632140157,0,,2384
1632140159,0,,2386
1632140160,0,,2387
1632140162,0,,2389
1632140164,210,,2391
1632140165,0,,2392
1632140167,211,,2394
1632140168,0,,2395
1632140170,208,,2397
1632140172,0,,2399
1632140173,208,,2400
1632140175,0,,2402
1632140177,207,,2404
1632140178,0,,2405
1632140180,207,,2407
1632140181,0,,2408
1632140183,0,,2410
1632140185,0,,2412
1632140186,0,,2413
1632140188,0,,2415
1632140190,0,,2417
1632140191,208,,2418
1632140193,0,,2420
1632140194,211,,2421
1632140196,0,,2423
1632140198,207,,2425
1632140199,0,,2426
1632140201,210,,2428
1632140203,0,,2430
1632140204,209,,2431
1632140206,0,,2433
1632140207,0,,2434
1632140209,0,,2436
1632140211,0,,2438
1632140212,0,,2439
1632140214,0,,2441
1632140216,0,,2443
1632140217,0,,2444
1632140219,207,,2446
1632140220,0,,2447
1632140222,208,,2449
1632140224,0,,2451
1632140225,210,,2452
1632140227,0,,2454
1632140229,209,,2456
1632140230,0,,2457
1632140232,207,,2459
1632140233,0,,2460
1632140235,0,,2462
1632140237,0,,2464
1632140238,0,,2465
1632140240,0,,2467
1632140242,0,,2469
1632140243,208,,2470
1632140245,0,,2472
1632140247,209,,2474
1632140248,0,,2475
1632140250,206,,2477
1632140251,0,,2478
1632140253,206,,2480
1632140255,0,,2482
1632140256,208,,2483
1632140258,0,,2485
1632140260,0,,2487
1632140261,0,,2488
1632140263,0,,2490
1632140265,0,,2492
1632140266,0,,2493
1632140268,209,,2495
1632140269,0,,2496
1632140271,208,,2498
1632140273,0,,2500
1632140274,207,,2501
1632140276,0,,2503
1632140278,206,,2505
1632140279,0,,2506
1632140281,211,,2508
1632140282,0,,2509
1632140284,0,,2511
1632140286,0,,2513
1632140287,0,,2514
1632140289,0,,2516
1632140291,0,,2518
1632140292,207,,2519
1632140294,0,,2521
1632140296,209,,2523
1632140297,0,,2524
1632140299,209,,2526
1632140300,0,,2527
1632140302,208,,2529
1632140304,0,,2531
1632140305,210,,2532
1632140307,0,,2534
1632140309,0,,2536
1632140310,0,,2537
1632140312,0,,2539
1632140314,0,,2541
1632140315,0,,2542
1632140317,208,,2544
1632140319,0,,2546
1632140320,210,,2547
1632140322,0,,2549
1632140323,210,,2550
1632140325,0,,2552
1632140327,209,,2554
1632140328,0,,2555
1632140330,0,,2557
1632140332,0,,2559
1632140333,0,,2560
1632140335,0,,2562
1632140337,0,,2564
1632140338,208,,2565
1632140340,0,,2567
1632140341,210,,2568
1632140343,0,,2570
1632140345,211,,2572
1632140346,0,,2573
1632140348,210,,2575
1632140350,0,,2577
1632140351,209,,2578
1632140353,0,,2580
1632140355,0,,2582
1632140356,0,,2583
1632140358,0,,2585
1632140359,0,,2586
1632140361,0,,2588
1632140363,208,,2590
1632140364,0,,2591
1632140366,207,,2593
1632140368,0,,2595
1632140369,206,,2596
1632140371,0,,2598
1632140372,208,,2599
1632140374,0,,2601
1632140376,209,,2603
1632140377,0,,2604
1632140379,0,,2606
1632140381,0,,2608
1632140382,0,,2609
1632140384,0,,2611
1632140386,0,,2613
1632140387,209,,2614
1632140389,0,,2616
1632140390,206,,2617
1632140392,0,,2619
1632140394,206,,2621
1632140395,0,,2622
1632140397,206,,2624
1632140399,0,,2626
1632140400,209,,2627
1632140402,0,,2629
1632140403,0,,2630
1632140405,0,,2632
1632140407,0,,2634
1632140408,0,,2635
1632140410,0,,2637
1632140412,208,,2639
1632140413,0,,2640
1632140415,207,,2642
1632140416,0,,2643
1632140418,208,,2645
1632140420,0,,2647
1632140421,208,,2648
1632140423,0,,2650
1632140425,209,,2652
1632140426,0,,2653
1632140428,209,,2655
1632140429,0,,2656
1632140431,0,,2658
1632140433,0,,2660
1632140434,0,,2661
1632140436,0,,2663
1632140438,0,,2665
1632140439,207,,2666
1632140441,0,,2668
1632140442,210,,2669
1632140444,0,,2671
1632140446,208,,2673
1632140447,0,,2674
1632140449,210,,2676
1632140451,0,,2678
1632140452,206,,2679
1632140454,0,,2681
1632140455,0,,2682
1632140457,0,,2684
1632140459,0,,2686
1632140460,0,,2687
1632140462,0,,2689
1632140464,210,,2691
1632140465,0,,2692
1632140467,210,,2694
1632140469,0,,2696
1632140470,207,,2697
1632140472,0,,2699
1632140473,206,,2700
1632140475,0,,2702
1632140477,206,,2704
1632140478,0,,2705
1632140480,0,,2707
1632140482,0,,2709
1632140483,0,,2710
1632140485,0,,2712
1632140486,0,,2713
1632140488,0,,2715
1632140490,0,,2717
1632140491,207,,2718
1632140493,0,,2720
1632140495,209,,2722
1632140496,0,,2723
1632140498,210,,2725
1632140499,0,,2726
1632140501,210,,2728
1632140503,0,,2730
1632140504,0,,2731
1632140506,0,,2733
1632140508,0,,2735
1632140509,0,,2736
1632140511,0,,2738
1632140513,208,,2740
1632140514,0,,2741
1632140516,208,,2743
1632140518,0,,2745
1632140519,207,,2746
1632140521,0,,2748
1632140522,210,,2749
1632140524,0,,2751
1632140526,209,,2753
1632140527,0,,2754
1632140529,0,,2756
1632140531,0,,2758
1632140532,0,,2759
1632140534,0,,2761
1632140535,0,,2762
1632140537,207,,2764
1632140539,0,,2766
1632140540,208,,2767
1632140542,0,,2769
1632140544,207,,2771
1632140545,0,,2772
1632140547,208,,2774
1632140549,0,,2776
1632140550,208,,2777
1632140552,0,,2779
1632140553,0,,2780
1632140555,0,,2782
1632140557,0,,2784
1632140558,0,,2785
1632140560,0,,2787
1632140562,209,,2789
1632140563,0,,2790
1632140565,207,,2792
1632140567,0,,2794
1632140568,206,,2795
1632140570,0,,2797
1632140571,209,,2798
1632140573,0,,2800
1632140575,210,,2802
1632140576,0,,2803
1632140578,0,,2805
1632140580,0,,2807
1632140581,0,,2808
1632140583,0,,2810
1632140585,0,,2812
1632140586,209,,2813
1632140588,0,,2815
1632140589,210,,2816
1632140591,0,,2818
1632140593,204,,2820
1632140594,0,,2821
1632140596,208,,2823
1632140598,0,,2825
1632140599,209,,2826
1632140601,0,,2828
1632140602,0,,2829
1632140604,0,,2831
1632140606,0,,2833
1632140607,0,,2834
1632140609,0,,2836
1632140611,209,,2838
1632140612,0,,2839
1632140614,208,,2841
1632140616,0,,2843
1632140617,207,,2844
1632140619,0,,2846
1632140620,211,,2847
1632140622,0,,2849
1632140624,211,,2851
1632140625,0,,2852
1632140627,0,,2854
1632140629,0,,2856
1632140630,0,,2857
1632140632,0,,2859
1632140634,0,,2861
1632140635,207,,2862
1632140637,0,,2864
1632140638,208,,2865
1632140640,0,,2867
1632140642,209,,2869
1632140643,0,,2870
1632140645,210,,2872
1632140647,0,,2874
1632140648,210,,2875
1632140650,0,,2877
1632140651,0,,2878
1632140653,0,,2880
1632140655,0,,2882
1632140656,0,,2883
1632140658,0,,2885
1632140660,211,,2887
1632140661,0,,2888
1632140663,209,,2890
1632140664,0,,2891
1632140666,210,,2893
1632140668,0,,2895
1632140669,210,,2896
1632140671,0,,2898
1632140673,207,,2900
1632140674,0,,2901
1632140676,0,,2903
1632140677,0,,2904
1632140679,0,,2906
1632140681,0,,2908
1632140682,0,,2909
1632140684,0,,2911
1632140686,0,,2913
1632140687,210,,2914
1632140689,0,,2916
1632140691,207,,2918
1632140692,0,,2919
1632140694,208,,2921
1632140695,0,,2922
1632140697,210,,2924
1632140699,0,,2926
1632140700,0,,2927
1632140702,0,,2929
1632140704,0,,2931
1632140705,0,,2932
1632140707,0,,2934
1632140709,210,,2936
1632140710,0,,2937
1632140712,208,,2939
1632140713,0,,2940
1632140715,205,,2942
1632140717,0,,2944
1632140718,204,,2945
1632140720,0,,2947
1632140722,209,,2949
1632140723,0,,2950
1632140725,0,,2952
1632140727,0,,2954
1632140728,0,,2955
1632140730,0,,2957
1632140731,0,,2958
1632140733,207,,2960
1632140735,0,,2962
1632140736,207,,2963
1632140738,0,,2965
1632140740,207,,2967
1632140741,0,,2968
1632140743,211,,2970
1632140744,0,,2971
1632140746,209,,2973
1632140748,0,,2975
1632140749,0,,2976
1632140751,0,,2978
1632140753,0,,2980
1632140754,0,,2981
1632140756,0,,2983
1632140758,208,,2985
1632140759,0,,2986
1632140761,210,,2988
1632140762,0,,2989
1632140764,209,,2991
1632140766,0,,2993
1632140767,210,,2994
1632140769,0,,2996
1632140771,207,,2998
1632140772,0,,2999
1632140774,0,,3001
1632140776,0,,3003
1632140777,0,,3004
1632140779,0,,3006
1632140780,0,,3007
1632140782,211,,3009
1632140784,0,,3011
1632140785,210,,3012
1632140787,0,,3014
1632140789,209,,3016
1632140790,0,,3017
1632140792,206,,3019
1632140793,0,,3020
1632140795,208,,3022
1632140797,0,,3024
1632140798,0,,3025
1632140800,0,,3027
1632140802,0,,3029
1632140803,0,,3030
1632140805,0,,3032
1632140806,0,,3033
1632140808,0,,3035
1632140810,208,,3037
1632140811,0,,3038
1632140813,208,,3040
1632140815,0,,3042
1632140816,208,,3043
1632140818,0,,3045
1632140820,207,,3047
1632140821,0,,3048
1632140823,210,,3050
1632140824,0,,3051
1632140826,0,,3053
1632140828,0,,3055
1632140829,0,,3056
1632140831,0,,3058
1632140833,0,,3060
1632140834,207,,3061
1632140836,0,,3063
1632140837,210,,3064
1632140839,0,,3066
1632140841,209,,3068
1632140842,0,,3069
1632140844,209,,3071
1632140846,0,,3073
1632140847,207,,3074
1632140849,0,,3076
1632140851,0,,3078
1632140852,0,,3079
1632140854,0,,3081
1632140855,0,,3082
1632140857,0,,3084
1632140859,210,,3086
1632140860,0,,3087
1632140862,211,,3089
1632140864,0,,3091
1632140865,208,,3092
1632140867,0,,3094
1632140868,207,,3095
1632140870,0,,3097
1632140872,209,,3099
1632140873,0,,3100
1632140875,0,,3102
1632140877,0,,3104
1632140878,0,,3105
1632140880,0,,3107
1632140882,0,,3109
1632140883,212,,3110
1632140885,0,,3112
1632140886,210,,3113
1632140888,0,,3115
1632140890,209,,3117
1632140891,0,,3118
1632140893,208,,3120
1632140895,0,,3122
1632140896,207,,3123
1632140898,0,,3125
1632140900,0,,3127
1632140901,0,,3128
1632140903,0,,3130
1632140904,210,,3131
1632140906,0,,3133
1632140908,208,,3135
1632140909,0,,3136
1632140911,208,,3138
1632140913,0,,3140
1632140914,207,,3141
1632140916,0,,3143
1632140918,210,,3145
1632140919,0,,3146
1632140921,208,,3148
1632140922,0,,3149
1632140924,0,,3151
1632140926,0,,3153
1632140927,0,,3154
1632140929,0,,3156
1632140931,0,,3158
1632140932,207,,3159
1632140934,0,,3161
1632140936,208,,3163
1632140937,0,,3164
1632140939,208,,3166
1632140940,0,,3167
1632140942,210,,3169
1632140944,0,,3171
1632140945,0,,3172
1632140947,0,,3174
1632140949,0,,3176
1632140950,0,,3177
1632140952,0,,3179
1632140953,0,,3180
1632140955,0,,3182
1632140957,208,,3184
1632140958,0,,3185
1632140960,210,,3187
1632140962,0,,3189
1632140963,210,,3190
1632140965,0,,3192
1632140967,208,,3194
1632140968,0,,3195
1632140970,206,,3197
1632140971,0,,3198
1632140973,0,,3200
1632140975,0,,3202
1632140976,0,,3203
1632140978,0,,3205
1632140980,0,,3207
1632140981,210,,3208
1632140983,0,,3210
1632140984,212,,3211
1632140986,0,,3213
1632140988,208,,3215
1632140989,0,,3216
1632140991,208,,3218
1632140993,0,,3220
1632140994,208,,3221
1632140996,0,,3223
1632140997,0,,3224
1632140999,0,,3226
1632141001,0,,3228
1632141002,0,,3229
1632141004,0,,3231
1632141006,210,,3233
1632141007,0,,3234
1632141009,210,,3236
1632141011,0,,3238
1632141012,209,,3239
1632141014,0,,3241
1632141016,209,,3243
1632141017,0,,3244
1632141019,0,,3246
1632141021,0,,3248
1632141022,0,,3249
1632141024,0,,3251
1632141025,0,,3252
1632141027,210,,3254
1632141029,0,,3256
1632141030,208,,3257
1632141032,0,,3259
1632141034,209,,3261
1632141035,0,,3262
1632141037,210,,3264
1632141039,0,,3266
1632141040,0,,3267
1632141042,0,,3269
1632141044,0,,3271
1632141045,0,,3272
1632141047,0,,3274
1632141049,210,,3276
1632141050,0,,3277
1632141052,208,,3279
1632141054,0,,3281
1632141055,209,,3282
1632141057,0,,3284
1632141059,210,,3286
1632141060,0,,3287
1632141062,0,,3289
1632141064,0,,3291
1632141065,0,,3292
1632141067,0,,3294
1632141069,0,,3296
1632141070,208,,3297
1632141072,0,,3299
1632141073,209,,3300
1632141075,0,,3302
1632141077,207,,3304
1632141078,0,,3305
1632141080,209,,3307
1632141082,0,,3309
1632141083,0,,3310
1632141085,0,,3312
1632141087,0,,3314
1632141088,0,,3315
1632141090,0,,3317
1632141092,206,,3319
1632141093,0,,3320
1632141095,208,,3322
1632141097,0,,3324
1632141098,210,,3325
1632141100,0,,3327
1632141101,212,,3328
1632141103,0,,3330
1632141105,0,,3332
1632141106,0,,3333
1632141108,0,,3335
1632141110,0,,3337
1632141111,0,,3338
1632141113,206,,3340
1632141115,0,,3342
1632141116,206,,3343
1632141118,0,,3345
1632141120,204,,3347
1632141121,0,,3348
1632141123,210,,3350
1632141125,0,,3352
1632141126,0,,3353
1632141128,0,,3355
1632141130,0,,3357
1632141131,207,,3358
1632141133,0,,3360
1632141135,208,,3362
1632141136,0,,3363
1632141138,208,,3365
1632141140,0,,3367
1632141141,208,,3368
1632141143,0,,3370
1632141145,0,,3372
1632141146,0,,3373
1632141148,0,,3375
1632141150,209,,3377
1632141151,0,,3378
1632141153,209,,3380
1632141155,0,,3382
1632141156,208,,3383
1632141158,0,,3385
1632141160,208,,3387
1632141161,0,,3388
1632141163,0,,3390
1632141164,0,,3391
1632141166,0,,3393
1632141168,0,,3395
1632141169,0,,3396
1632141171,208,,3398
1632141173,0,,3400
1632141174,207,,3401
1632141176,0,,3403
1632141178,208,,3405
1632141179,0,,3406
1632141181,210,,3408
1632141183,0,,3410
1632141184,0,,3411
1632141186,0,,3413
1632141188,0,,3415
1632141189,0,,3416
1632141191,0,,3418
1632141193,209,,3420
1632141194,0,,3421
1632141196,210,,3423
1632141198,0,,3425
1632141199,209,,3426
1632141201,0,,3428
1632141203,210,,3430
1632141204,0,,3431
1632141206,0,,3433
1632141208,0,,3435
1632141209,0,,3436
1632141211,210,,3438
1632141213,0,,3440
1632141214,208,,3441
1632141216,0,,3443
1632141218,205,,3445
1632141219,0,,3446
1632141221,210,,3448
1632141223,0,,3450
1632141224,0,,3451
1632141226,0,,3453
1632141227,0,,3454
1632141229,0,,3456
1632141231,0,,3458
1632141232,209,,3459
1632141234,0,,3461
1632141236,208,,3463
1632141237,0,,3464
1632141239,208,,3466
1632141241,0,,3468
1632141242,207,,3469
1632141244,0,,3471
1632141246,0,,3473
1632141247,0,,3474
1632141249,0,,3476
1632141251,0,,3478
1632141252,0,,3479
1632141254,209,,3481
1632141256,0,,3483
1632141257,209,,3484
1632141259,0,,3486
1632141260,207,,3487
1632141262,0,,3489
1632141264,208,,3491
1632141265,0,,3492
1632141267,0,,3494
1632141269,0,,3496
1632141270,0,,3497
1632141272,0,,3499
1632141274,0,,3501
1632141275,207,,3502
1632141277,0,,3504
1632141279,208,,3506
1632141280,0,,3507
1632141282,209,,3509
1632141284,0,,3511
1632141285,208,,3512
1632141287,0,,3514
1632141288,0,,3515
1632141290,0,,3517
1632141292,0,,3519
1632141293,0,,3520
1632141295,0,,3522
1632141297,208,,3524
1632141298,0,,3525
1632141300,210,,3527
1632141302,0,,3529
1632141303,210,,3530
1632141305,0,,3532
1632141307,211,,3534
1632141308,0,,3535
1632141310,0,,3537
1632141312,0,,3539
1632141313,0,,3540
1632141315,205,,3542
1632141317,0,,3544
1632141318,206,,3545
1632141320,0,,3547
1632141322,211,,3549
1632141323,0,,3550
1632141325,208,,3552
1632141326,0,,3553
1632141328,210,,3555
1632141330,0,,3557
1632141331,0,,3558
1632141333,0,,3560
1632141335,0,,3562
1632141336,208,,3563
1632141338,0,,3565
1632141340,209,,3567
1632141341,0,,3568
1632141343,207,,3570
1632141345,0,,3572
1632141346,210,,3573
1632141348,0,,3575
1632141350,0,,3577
1632141351,0,,3578
1632141353,0,,3580
1632141355,0,,3582
1632141356,0,,3583
1632141358,208,,3585
1632141360,0,,3587
1632141361,201,,3588
1632141363,0,,3590
1632141364,201,,3591
1632141366,0,,3593
1632141368,210,,3595
1632141369,0,,3596
1632141371,0,,3598
1632141373,0,,3600
1632141374,0,,3601
1632141376,0,,3603
1632141378,0,,3605
1632141379,208,,3606
1632141381,0,,3608
1632141383,202,,3610
1632141384,0,,3611
1632141386,210,,3613
1632141388,0,,3615
1632141389,210,,3616
1632141391,0,,3618
1632141392,0,,3619
1632141394,0,,3621
1632141396,0,,3623
1632141397,0,,3624
1632141399,0,,3626
1632141401,203,,3628
1632141402,0,,3629
1632141404,201,,3631
1632141406,0,,3633
1632141407,208,,3634
1632141409,0,,3636
1632141411,210,,3638
1632141412,0,,3639
1632141414,0,,3641
1632141416,0,,3643
1632141417,0,,3644
1632141419,0,,3646
1632141421,0,,3648
1632141422,202,,3649
1632141424,0,,3651
1632141426,208,,3653
1632141427,0,,3654
1632141429,209,,3656
1632141431,0,,3658
1632141432,203,,3659
1632141434,0,,3661
1632141435,0,,3662
1632141437,0,,3664
1632141439,0,,3666
1632141440,208,,3667
1632141442,0,,3669
1632141444,207,,3671
1632141445,0,,3672
1632141447,209,,3674
1632141449,0,,3676
1632141450,210,,3677
1632141452,0,,3679
1632141454,0,,3681
1632141455,0,,3682
1632141457,0,,3684
1632141459,0,,3686
1632141460,0,,3687
1632141462,210,,3689
1632141464,0,,3691
1632141465,208,,3692
1632141467,0,,3694
1632141469,208,,3696
1632141470,0,,3697
1632141472,207,,3699
1632141473,0,,3700
1632141475,208,,3702
1632141477,0,,3704
1632141478,0,,3705
1632141480,0,,3707
1632141482,0,,3709
1632141483,210,,3710
1632141485,0,,3712
1632141487,210,,3714
1632141488,0,,3715
1632141490,210,,3717
1632141492,0,,3719
1632141493,208,,3720
1632141495,0,,3722
1632141497,0,,3724
1632141498,0,,3725
1632141500,0,,3727
1632141501,0,,3728
1632141503,0,,3730
1632141505,211,,3732
1632141506,0,,3733
1632141508,210,,3735
1632141510,0,,3737
1632141511,210,,3738
1632141513,0,,3740
1632141515,210,,3742
1632141516,0,,3743
1632141518,208,,3745
1632141520,0,,3747
1632141521,0,,3748
1632141523,0,,3750
1632141525,0,,3752
1632141526,208,,3753
1632141528,0,,3755
1632141529,208,,3756
1632141531,0,,3758
1632141533,208,,3760
1632141534,0,,3761
1632141536,208,,3763
1632141538,0,,3765
1632141539,210,,3766
1632141541,0,,3768
1632141543,0,,3770
1632141544,0,,3771
1632141546,0,,3773
1632141548,209,,3775
1632141549,0,,3776
1632141551,209,,3778
1632141553,0,,3780
1632141554,210,,3781
1632141556,0,,3783
1632141557,208,,3784
1632141559,0,,3786
1632141561,210,,3788
1632141562,0,,3789
1632141564,0,,3791
1632141566,0,,3793
1632141567,0,,3794
1632141569,0,,3796
1632141571,0,,3798
1632141572,209,,3799
1632141574,0,,3801
1632141576,207,,3803
1632141577,0,,3804
1632141579,208,,3806
1632141581,0,,3808
1632141582,210,,3809
1632141584,0,,3811
1632141586,0,,3813
1632141588,207,,3815
1632141589,0,,3816
1632141591,207,,3818
1632141593,0,,3820
1632141594,205,,3821
1632141596,0,,3823
1632141598,0,,3825
1632141599,0,,3826
1632141601,0,,3828
1632141603,210,,3830
1632141605,0,,3832
1632141606,210,,3833
1632141608,0,,3835
1632141610,210,,3837
1632141611,0,,3838
1632141613,0,,3840
1632141615,0,,3842
1632141616,0,,3843
1632141618,208,,3845
1632141620,0,,3847
1632141621,211,,3848
1632141623,0,,3850
1632141625,210,,3852
1632141626,0,,3853
1632141628,208,,3855
1632141630,0,,3857
1632141632,0,,3859
1632141633,0,,3860
1632141635,0,,3862
1632141637,210,,3864
1632141638,0,,3865
1632141640,210,,3867
1632141642,0,,3869
1632141643,206,,3870
1632141645,0,,3872
1632141647,0,,3874
1632141648,0,,3875
1632141650,0,,3877
1632141652,208,,3879
1632141653,0,,3880
1632141655,209,,3882
1632141657,0,,3884
1632141659,209,,3886
1632141660,0,,3887
1632141662,0,,3889
1632141664,0,,3891
1632141665,0,,3892
1632141667,0,,3894
1632141669,0,,3896
1632141670,209,,3897
1632141672,0,,3899
1632141674,208,,3901
1632141675,0,,3902
1632141677,210,,3904
1632141679,0,,3906
1632141680,0,,3907
1632141682,0,,3909
1632141684,0,,3911
1632141686,209,,3913
1632141687,0,,3914
1632141689,209,,3916
1632141691,0,,3918
1632141692,208,,3919
1632141694,0,,3921
1632141696,0,,3923
1632141697,0,,3924
1632141699,0,,3926
1632141701,210,,3928
1632141702,0,,3929
1632141704,211,,3931
1632141706,0,,3933
1632141707,210,,3934
1632141709,0,,3936
1632141711,209,,3938
1632141713,0,,3940
1632141714,0,,3941
1632141716,0,,3943
1632141718,0,,3945
1632141719,207,,3946
1632141721,0,,3948
1632141723,209,,3950
1632141724,0,,3951
1632141726,209,,3953
1632141728,0,,3955
1632141729,0,,3956
1632141731,0,,3958
1632141733,0,,3960
1632141734,209,,3961
1632141736,0,,3963
1632141738,209,,3965
1632141739,0,,3966
1632141741,208,,3968
1632141743,0,,3970
1632141745,0,,3972
1632141746,0,,3973
1632141748,0,,3975
1632141750,0,,3977
1632141751,0,,3978
1632141753,208,,3980
1632141755,0,,3982
1632141756,210,,3983
1632141758,0,,3985
1632141760,209,,3987
1632141761,0,,3988
1632141763,0,,3990
1632141765,0,,3992
1632141766,0,,3993
1632141768,207,,3995
1632141770,0,,3997
1632141772,209,,3999
1632141773,0,,4000
1632141775,208,,4002
1632141777,0,,4004
1632141778,0,,4005
1632141780,0,,4007
1632141782,0,,4009
1632141783,202,,4010
1632141785,0,,4012
1632141787,209,,4014
1632141788,0,,4015
1632141790,209,,4017
1632141792,0,,4019
1632141793,208,,4020
1632141795,0,,4022
1632141797,0,,4024
1632141799,0,,4026
1632141800,0,,4027
1632141802,208,,4029
1632141804,0,,4031
1632141805,210,,4032
1632141807,0,,4034
1632141809,208,,4036
1632141810,0,,4037
1632141812,0,,4039
1632141814,0,,4041
1632141816,0,,4043
1632141817,210,,4044
1632141822,209,,4049
1632141824,0,,4051
1632141826,210,,4053
1632141827,0,,4054
1632141829,208,,4056
1632141831,0,,4058
1632141832,0,,4059
1632141834,0,,4061
1632141836,0,,4063
1632141837,0,,4064
1632141839,0,,4066
1632141841,206,,4068
1632141842,0,,4069
1632141844,206,,4071
1632141846,0,,4073
1632141848,210,,4075
1632141849,0,,4076
1632141851,0,,4078
1632141853,0,,4080
1632141854,0,,4081
1632141856,209,,4083
1632141858,0,,4085
1632141859,209,,4086
1632141861,0,,4088
1632141863,209,,4090
1632141864,0,,4091
1632141866,209,,4093
1632141868,0,,4095
1632141869,0,,4096
1632141871,0,,4098
1632141873,0,,4100
1632141874,208,,4101
1632141876,0,,4103
1632141878,210,,4105
1632141879,0,,4106
1632141881,212,,4108
1632141883,0,,4110
1632141884,0,,4111
1632141886,0,,4113
1632141888,0,,4115
1632141889,0,,4116
1632141891,0,,4118
1632141893,207,,4120
1632141894,0,,4121
1632141896,210,,4123
1632141898,0,,4125
1632141900,206,,4127
1632141901,0,,4128
1632141903,0,,4130
1632141905,0,,4132
1632141906,0,,4133
1632141908,209,,4135
1632141910,0,,4137
1632141911,207,,4138
1632141913,0,,4140
1632141915,207,,4142
1632141916,0,,4143
1632141918,207,,4145
1632141920,0,,4147
1632141921,0,,4148
1632141923,0,,4150
1632141925,0,,4152
1632141926,207,,4153
1632141928,0,,4155
1632141930,207,,4157
1632141931,0,,4158
1632141933,208,,4160
1632141935,0,,4162
1632141937,0,,4164
1632141938,0,,4165
1632141940,0,,4167
1632141942,209,,4169
1632141943,0,,4170
1632141945,208,,4172
1632141947,0,,4174
1632141948,209,,4175
1632141950,0,,4177
1632141952,207,,4179
1632141953,0,,4180
1632141955,0,,4182
1632141957,0,,4184
1632141958,0,,4185
1632141960,210,,4187
1632141962,0,,4189
1632141963,210,,4190
1632141965,0,,4192
1632141967,208,,4194
1632141969,0,,4196
1632141970,0,,4197
1632141972,0,,4199
1632141974,0,,4201
1632141975,208,,4202
1632141977,0,,4204
1632141979,209,,4206
1632141980,0,,4207
1632141982,207,,4209
1632141984,0,,4211
1632141985,0,,4212
1632141987,0,,4214
1632141989,0,,4216
1632141990,0,,4217
1632141992,0,,4219
1632141994,209,,4221
1632141996,0,,4223
1632141997,212,,4224
1632141999,0,,4226
1632142001,210,,4228
1632142002,0,,4229
1632142004,0,,4231
1632142006,0,,4233
1632142007,0,,4234
1632142009,210,,4236
1632142011,0,,4238
1632142013,208,,4240
1632142014,0,,4241
1632142016,207,,4243
1632142018,0,,4245
1632142019,0,,4246
1632142021,0,,4248
1632142023,0,,4250
1632142024,210,,4251
1632142026,0,,4253
