current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
61208,3274.2,12,57933.8
61208,3045.31,12,58162.69
61208,2789.113,12,58418.887
61208,2598.56,12,58609.44
61208,2305.48,12,58902.52
61208,2064.26,12,59143.74
61208,1821.094,12,59386.906
61208,1645.523,12,59562.477
61208,1452.203,12,59755.797
61208,1309.094,12,59898.906
61208,1047.758,12,60160.242
61208,827.395,12,60380.605
61208,598.52,12,60609.48
61208,343.35,12,60864.65
61208,153.914,12,61054.086
66208,138.25,13,61346.25
66208,4621.24,13,61586.76
66208,4378.562,13,61829.438
66208,4203.48,13,62004.52
66208,4010.766,13,62197.234
66208,3868.117,13,62339.883
66208,3606.5,13,62601.5
66208,3385.137,13,62822.863
66208,3154.086,13,63053.914
66208,2985.633,13,63222.367
66208,2796.26,13,63411.74
66208,2476.81,13,63731.19
66208,2211.1,13,63996.9
66208,1951.008,13,64256.992
66208,1764.844,13,64443.156
66208,1565.254,13,64642.746
66208,1418.508,13,64789.492
66208,1154.49,13,65053.51
66208,931.36,13,65276.64
66208,699.01,13,65508.99
66208,529.76,13,65678.24
66208,339.83,13,65868.17
66208,108.68,13,66099.32
71208,155.46,14,66363.46
71208,4558.45,14,66649.55
71208,4348.27,14,66859.73
71208,4132.07,14,67075.93
71208,3974.84,14,67233.16
71208,3705.23,14,67502.77
71208,3479.97,14,67728.03
71208,3249.34,14,67958.66
71208,3083.984,14,68124.016
71208,2898.195,14,68309.805
71208,2760.41,14,68447.59
71208,2501.51,14,68706.49
71208,2193.17,14,69014.83
71208,1963.15,14,69244.85
71208,1735.11,14,69472.89
71208,1571.45,14,69636.55
71208,1297.1,14,69910.9
71208,1068.06,14,70139.94
71208,835.05,14,70372.95
71208,668.64,14,70539.36
71208,484.75,14,70723.25
71208,349.45,14,70858.55
71208,92.65,14,71115.35
76208,215.85,15,71423.85
76208,4553.34,15,71654.66
76208,4325.61,15,71882.39
76208,4163.53,15,72044.47
76208,3980.45,15,72227.55
76208,3754.984,15,72453.016
76208,3494.81,15,72713.19
76208,3302.25,15,72905.75
76208,3100.02,15,73107.98
76208,2953.766,15,73254.234
76208,2691.53,15,73516.47
76208,2380.51,15,73827.49
76208,2147.625,15,74060.375
76208,1917.63,15,74290.37
76208,1753.836,15,74454.164
76208,1571.305,15,74636.695
76208,1347.08,15,74860.92
76208,1087.7,15,75120.3
76208,894.99,15,75313.01
76208,691.54,15,75516.46
76208,544.4,15,75663.6
76208,282.18,15,75925.82
