Time,Disk_Usage,,Reference_Time
1631984693,304,,2242
1631984695,304,,2244
1631984697,304,,2246
1631984698,303,,2247
1631984700,0,,2249
1631984702,303,,2251
1631984704,302,,2253
1631984705,302,,2254
1631984707,302,,2256
1631984709,304,,2258
1631984710,304,,2259
1631984712,304,,2261
1631984714,304,,2263
1631984715,304,,2264
1631984717,304,,2266
1631984719,304,,2268
1631984720,304,,2269
1631984722,304,,2271
1631984724,304,,2273
1631984726,304,,2275
1631984727,304,,2276
1631984729,304,,2278
1631984731,0,,2280
1631984732,304,,2281
1631984734,304,,2283
1631984736,304,,2285
1631984737,304,,2286
1631984739,304,,2288
1631984741,304,,2290
1631984742,0,,2291
1631984744,304,,2293
1631984746,304,,2295
1631984748,304,,2297
1631984749,304,,2298
1631984751,0,,2300
1631984753,304,,2302
1631984754,304,,2303
1631984756,304,,2305
1631984758,304,,2307
1631984759,0,,2308
1631984761,304,,2310
1631984763,304,,2312
1631984764,304,,2313
1631984766,304,,2315
1631984768,0,,2317
1631984769,304,,2318
1631984771,304,,2320
1631984773,304,,2322
1631984775,304,,2324
1631984776,304,,2325
1631984778,304,,2327
1631984780,304,,2329
1631984781,304,,2330
1631984783,304,,2332
1631984785,304,,2334
1631984786,304,,2335
1631984788,0,,2337
1631984790,304,,2339
1631984791,304,,2340
1631984793,304,,2342
1631984795,304,,2344
1631984796,304,,2345
1631984798,303,,2347
1631984800,303,,2349
1631984802,303,,2351
1631984803,304,,2352
1631984805,304,,2354
1631984807,304,,2356
1631984808,304,,2357
1631984810,304,,2359
1631984812,304,,2361
1631984813,0,,2362
1631984815,303,,2364
1631984817,304,,2366
1631984818,304,,2367
1631984820,304,,2369
1631984822,0,,2371
1631984824,304,,2373
1631984825,304,,2374
1631984827,304,,2376
1631984829,303,,2378
1631984830,0,,2379
1631984832,303,,2381
1631984834,304,,2383
1631984835,304,,2384
1631984837,304,,2386
1631984839,0,,2388
1631984840,304,,2389
1631984842,304,,2391
1631984844,304,,2393
1631984845,304,,2394
1631984847,0,,2396
1631984849,304,,2398
1631984851,304,,2400
1631984852,304,,2401
1631984854,304,,2403
1631984856,0,,2405
1631984857,304,,2406
1631984859,304,,2408
1631984861,304,,2410
1631984862,303,,2411
1631984864,0,,2413
1631984866,303,,2415
1631984868,302,,2417
1631984869,302,,2418
1631984871,302,,2420
1631984873,0,,2422
1631984874,304,,2423
1631984876,304,,2425
1631984878,304,,2427
1631984879,304,,2428
1631984881,0,,2430
1631984883,304,,2432
1631984884,304,,2433
1631984886,304,,2435
1631984888,304,,2437
1631984889,0,,2438
1631984891,304,,2440
1631984893,304,,2442
1631984895,304,,2444
1631984896,304,,2445
1631984898,304,,2447
1631984900,304,,2449
1631984901,304,,2450
1631984903,304,,2452
1631984905,304,,2454
1631984906,304,,2455
1631984908,303,,2457
1631984910,0,,2459
1631984911,303,,2460
1631984913,304,,2462
1631984915,304,,2464
1631984916,304,,2465
1631984918,0,,2467
1631984920,304,,2469
1631984922,304,,2471
1631984923,304,,2472
1631984925,304,,2474
1631984927,0,,2476
1631984928,304,,2477
1631984930,304,,2479
1631984932,304,,2481
1631984933,304,,2482
1631984935,0,,2484
1631984937,304,,2486
1631984938,303,,2487
1631984940,303,,2489
1631984942,303,,2491
1631984944,0,,2493
1631984945,304,,2494
1631984947,304,,2496
1631984949,304,,2498
1631984950,304,,2499
1631984952,0,,2501
1631984954,304,,2503
1631984955,304,,2504
1631984957,304,,2506
1631984959,304,,2508
1631984960,0,,2509
1631984962,304,,2511
1631984964,303,,2513
1631984965,303,,2514
1631984967,304,,2516
1631984969,304,,2518
1631984970,304,,2519
1631984972,0,,2521
1631984974,304,,2523
1631984975,304,,2524
1631984977,304,,2526
1631984979,304,,2528
1631984980,0,,2529
1631984982,304,,2531
1631984984,303,,2533
1631984986,303,,2535
1631984987,304,,2536
1631984989,0,,2538
1631984991,304,,2540
1631984992,302,,2541
1631984994,302,,2543
1631984996,302,,2545
1631984997,0,,2546
1631984999,304,,2548
1631985001,304,,2550
1631985002,304,,2551
1631985004,304,,2553
1631985006,304,,2555
1631985007,303,,2556
1631985009,0,,2558
1631985011,303,,2560
1631985012,304,,2561
1631985014,304,,2563
1631985016,304,,2565
1631985017,0,,2566
1631985019,304,,2568
1631985021,304,,2570
1631985022,304,,2571
1631985024,304,,2573
1631985026,0,,2575
1631985028,304,,2577
1631985029,304,,2578
1631985031,304,,2580
1631985033,304,,2582
1631985034,304,,2583
1631985036,304,,2585
1631985038,0,,2587
1631985039,304,,2588
1631985041,304,,2590
1631985043,304,,2592
1631985044,304,,2593
1631985046,304,,2595
1631985048,304,,2597
1631985049,304,,2598
1631985051,304,,2600
1631985053,304,,2602
1631985054,304,,2603
1631985056,304,,2605
1631985058,0,,2607
1631985059,303,,2608
1631985061,303,,2610
1631985063,304,,2612
1631985064,304,,2613
1631985066,304,,2615
1631985068,304,,2617
1631985069,0,,2618
1631985071,304,,2620
1631985073,304,,2622
1631985074,304,,2623
1631985076,304,,2625
1631985078,0,,2627
1631985079,303,,2628
1631985081,303,,2630
1631985083,304,,2632
1631985084,304,,2633
1631985086,0,,2635
1631985088,304,,2637
1631985089,304,,2638
1631985091,304,,2640
1631985093,304,,2642
1631985094,304,,2643
1631985096,304,,2645
1631985098,0,,2647
1631985099,304,,2648
1631985101,304,,2650
1631985103,304,,2652
1631985104,304,,2653
1631985106,304,,2655
1631985108,304,,2657
1631985110,0,,2659
1631985111,304,,2660
1631985113,304,,2662
1631985115,304,,2664
1631985116,304,,2665
1631985118,0,,2667
1631985120,304,,2669
1631985121,304,,2670
1631985123,303,,2672
1631985125,303,,2674
1631985126,0,,2675
1631985128,304,,2677
1631985130,304,,2679
1631985132,304,,2681
1631985133,303,,2682
1631985135,0,,2684
1631985137,303,,2686
1631985138,302,,2687
1631985140,302,,2689
1631985142,302,,2691
1631985143,0,,2692
1631985145,304,,2694
1631985147,304,,2696
1631985148,304,,2697
1631985150,304,,2699
1631985152,0,,2701
1631985154,304,,2703
1631985155,304,,2704
1631985157,304,,2706
1631985159,304,,2708
1631985160,0,,2709
1631985162,304,,2711
1631985164,304,,2713
1631985165,304,,2714
1631985167,304,,2716
1631985169,304,,2718
1631985171,304,,2720
1631985172,304,,2721
1631985174,0,,2723
1631985176,304,,2725
1631985177,303,,2726
1631985179,303,,2728
1631985181,303,,2730
1631985183,0,,2732
1631985184,304,,2733
1631985186,304,,2735
1631985188,304,,2737
1631985189,303,,2738
1631985191,0,,2740
1631985193,304,,2742
1631985194,304,,2743
1631985196,304,,2745
1631985198,304,,2747
1631985199,0,,2748
1631985201,304,,2750
1631985203,304,,2752
1631985205,304,,2754
1631985206,304,,2755
1631985208,0,,2757
1631985210,304,,2759
1631985211,304,,2760
1631985213,303,,2762
1631985215,303,,2764
1631985216,0,,2765
1631985218,304,,2767
1631985220,304,,2769
1631985222,304,,2771
1631985223,304,,2772
1631985225,0,,2774
1631985227,304,,2776
1631985228,304,,2777
1631985230,0,,2779
1631985232,304,,2781
1631985234,304,,2783
1631985235,304,,2784
1631985237,304,,2786
1631985239,302,,2788
1631985240,302,,2789
1631985242,302,,2791
1631985244,304,,2793
1631985246,304,,2795
1631985247,304,,2796
1631985249,304,,2798
1631985251,304,,2800
1631985252,0,,2801
1631985254,304,,2803
1631985256,304,,2805
1631985258,304,,2807
1631985259,304,,2808
1631985261,304,,2810
1631985263,304,,2812
1631985264,304,,2813
1631985266,0,,2815
1631985268,304,,2817
1631985270,304,,2819
1631985271,304,,2820
1631985273,304,,2822
1631985275,0,,2824
1631985276,304,,2825
1631985278,304,,2827
1631985280,304,,2829
1631985281,304,,2830
1631985283,303,,2832
1631985285,303,,2834
1631985287,303,,2836
1631985288,304,,2837
1631985290,304,,2839
1631985292,304,,2841
1631985293,304,,2842
1631985295,304,,2844
1631985297,0,,2846
1631985299,304,,2848
1631985300,304,,2849
1631985302,304,,2851
1631985304,303,,2853
1631985305,0,,2854
1631985307,303,,2856
1631985309,304,,2858
1631985310,304,,2859
1631985312,304,,2861
1631985314,0,,2863
1631985315,304,,2864
1631985317,304,,2866
1631985319,304,,2868
1631985321,304,,2870
1631985322,0,,2871
1631985324,304,,2873
1631985326,304,,2875
1631985327,304,,2876
1631985329,304,,2878
1631985331,0,,2880
1631985332,304,,2881
1631985334,304,,2883
1631985336,304,,2885
1631985337,304,,2886
1631985339,0,,2888
1631985341,304,,2890
1631985343,304,,2892
1631985344,304,,2893
1631985346,304,,2895
1631985348,0,,2897
1631985349,304,,2898
1631985351,304,,2900
1631985353,304,,2902
1631985354,304,,2903
1631985356,0,,2905
1631985358,304,,2907
1631985359,304,,2908
1631985361,304,,2910
1631985363,304,,2912
1631985365,0,,2914
1631985366,304,,2915
1631985368,304,,2917
1631985370,304,,2919
1631985371,304,,2920
1631985373,304,,2922
1631985375,304,,2924
1631985376,304,,2925
1631985378,303,,2927
1631985380,303,,2929
1631985381,303,,2930
1631985383,304,,2932
1631985385,304,,2934
1631985386,304,,2935
1631985388,304,,2937
1631985390,304,,2939
1631985392,304,,2941
1631985393,304,,2942
1631985395,304,,2944
1631985397,304,,2946
1631985398,0,,2947
1631985400,304,,2949
1631985402,304,,2951
1631985403,304,,2952
1631985405,304,,2954
1631985407,0,,2956
1631985408,304,,2957
1631985410,304,,2959
1631985412,304,,2961
1631985414,303,,2963
1631985415,0,,2964
1631985417,303,,2966
1631985419,304,,2968
1631985420,304,,2969
1631985422,304,,2971
1631985424,0,,2973
1631985425,304,,2974
1631985427,304,,2976
1631985429,304,,2978
1631985430,304,,2979
1631985432,304,,2981
1631985434,304,,2983
1631985435,0,,2984
1631985437,304,,2986
1631985439,304,,2988
1631985441,304,,2990
1631985442,304,,2991
1631985444,0,,2993
1631985446,304,,2995
1631985447,304,,2996
1631985449,303,,2998
1631985451,303,,3000
1631985452,0,,3001
1631985454,304,,3003
1631985456,304,,3005
1631985457,304,,3006
1631985459,304,,3008
1631985461,304,,3010
1631985462,304,,3011
1631985464,304,,3013
1631985466,304,,3015
1631985467,304,,3016
1631985469,303,,3018
1631985471,303,,3020
1631985472,0,,3021
1631985474,304,,3023
1631985476,304,,3025
1631985478,304,,3027
1631985479,303,,3028
1631985481,0,,3030
1631985483,303,,3032
1631985484,303,,3033
1631985486,303,,3035
1631985488,304,,3037
1631985489,0,,3038
1631985491,304,,3040
1631985493,303,,3042
1631985494,303,,3043
1631985496,303,,3045
1631985498,303,,3047
1631985499,304,,3048
1631985501,304,,3050
1631985503,304,,3052
1631985504,303,,3053
1631985506,303,,3055
1631985508,304,,3057
1631985509,0,,3058
1631985511,304,,3060
1631985513,303,,3062
1631985515,303,,3064
1631985516,303,,3065
1631985518,0,,3067
1631985520,303,,3069
1631985521,303,,3070
1631985523,303,,3072
1631985525,304,,3074
1631985526,304,,3075
1631985528,303,,3077
1631985530,0,,3079
1631985531,303,,3080
1631985533,303,,3082
1631985535,303,,3084
1631985536,303,,3085
1631985538,0,,3087
1631985540,302,,3089
1631985541,302,,3090
1631985543,302,,3092
1631985545,303,,3094
1631985546,303,,3095
1631985548,304,,3097
1631985550,0,,3099
1631985551,304,,3100
1631985553,304,,3102
1631985555,304,,3104
1631985556,304,,3105
1631985558,0,,3107
1631985560,304,,3109
1631985561,304,,3110
1631985563,304,,3112
1631985565,304,,3114
1631985567,0,,3116
1631985568,304,,3117
1631985570,304,,3119
1631985572,304,,3121
1631985573,304,,3122
1631985575,0,,3124
1631985577,304,,3126
1631985578,304,,3127
1631985580,304,,3129
1631985582,304,,3131
1631985583,0,,3132
1631985585,304,,3134
1631985587,304,,3136
1631985588,304,,3137
1631985590,304,,3139
1631985592,0,,3141
1631985594,304,,3143
1631985595,304,,3144
1631985597,304,,3146
1631985599,304,,3148
1631985600,0,,3149
1631985602,304,,3151
1631985604,304,,3153
1631985605,304,,3154
1631985607,304,,3156
1631985609,0,,3158
1631985611,304,,3160
1631985612,304,,3161
1631985614,304,,3163
1631985616,304,,3165
1631985617,0,,3166
1631985619,304,,3168
1631985621,304,,3170
1631985622,304,,3171
1631985624,304,,3173
1631985626,0,,3175
1631985628,304,,3177
1631985629,304,,3178
1631985631,304,,3180
1631985633,304,,3182
1631985634,304,,3183
1631985636,304,,3185
1631985638,304,,3187
1631985640,0,,3189
1631985641,304,,3190
1631985643,304,,3192
1631985645,304,,3194
1631985646,304,,3195
1631985648,0,,3197
1631985650,304,,3199
1631985651,304,,3200
1631985653,304,,3202
1631985655,303,,3204
1631985656,0,,3205
1631985658,303,,3207
1631985660,303,,3209
1631985662,303,,3211
1631985663,304,,3212
1631985665,0,,3214
1631985667,304,,3216
1631985668,303,,3217
1631985670,303,,3219
1631985672,303,,3221
1631985673,0,,3222
1631985675,304,,3224
1631985677,304,,3226
1631985679,302,,3228
1631985680,302,,3229
1631985682,302,,3231
1631985684,303,,3233
1631985685,303,,3234
1631985687,0,,3236
1631985689,303,,3238
1631985690,303,,3239
1631985692,303,,3241
1631985694,304,,3243
1631985696,0,,3245
1631985697,304,,3246
1631985699,302,,3248
1631985701,302,,3250
1631985702,302,,3251
1631985704,0,,3253
1631985706,304,,3255
1631985707,304,,3256
1631985709,304,,3258
1631985711,304,,3260
1631985713,0,,3262
1631985714,302,,3263
1631985716,302,,3265
1631985718,302,,3267
1631985719,304,,3268
1631985721,0,,3270
1631985723,304,,3272
1631985724,304,,3273
1631985726,304,,3275
1631985728,304,,3277
1631985730,0,,3279
1631985731,304,,3280
1631985733,304,,3282
1631985735,304,,3284
1631985736,304,,3285
1631985738,304,,3287
1631985740,304,,3289
1631985741,304,,3290
1631985743,0,,3292
1631985745,304,,3294
1631985747,304,,3296
1631985748,304,,3297
1631985750,304,,3299
1631985752,0,,3301
1631985753,304,,3302
1631985755,304,,3304
1631985757,304,,3306
1631985758,304,,3307
1631985760,0,,3309
1631985762,304,,3311
1631985764,304,,3313
1631985765,304,,3314
1631985767,304,,3316
1631985769,0,,3318
1631985770,304,,3319
1631985772,304,,3321
1631985774,304,,3323
1631985775,304,,3324
1631985777,0,,3326
1631985779,304,,3328
1631985781,304,,3330
1631985782,304,,3331
1631985784,304,,3333
1631985786,304,,3335
1631985787,304,,3336
1631985789,304,,3338
1631985791,304,,3340
1631985792,304,,3341
1631985794,304,,3343
1631985796,304,,3345
1631985798,304,,3347
1631985799,0,,3348
1631985801,304,,3350
1631985803,303,,3352
1631985804,303,,3353
1631985806,303,,3355
1631985808,0,,3357
1631985809,304,,3358
1631985811,304,,3360
1631985813,304,,3362
1631985815,304,,3364
1631985816,0,,3365
1631985818,304,,3367
1631985820,304,,3369
1631985821,304,,3370
1631985823,304,,3372
1631985825,0,,3374
1631985826,303,,3375
1631985828,304,,3377
1631985830,304,,3379
1631985832,304,,3381
1631985833,0,,3382
1631985835,304,,3384
1631985837,304,,3386
1631985838,304,,3387
1631985840,304,,3389
1631985842,0,,3391
1631985843,304,,3392
1631985845,304,,3394
1631985847,304,,3396
1631985848,303,,3397
1631985850,0,,3399
1631985852,303,,3401
1631985853,304,,3402
1631985855,304,,3404
1631985857,304,,3406
1631985859,301,,3408
1631985860,301,,3409
1631985862,301,,3411
1631985864,303,,3413
1631985865,303,,3414
1631985867,303,,3416
1631985869,304,,3418
1631985870,304,,3419
1631985872,304,,3421
1631985874,302,,3423
1631985876,302,,3425
1631985877,302,,3426
1631985879,304,,3428
1631985881,304,,3430
1631985882,304,,3431
1631985884,0,,3433
1631985886,303,,3435
1631985887,303,,3436
1631985889,303,,3438
1631985891,303,,3440
1631985892,0,,3441
1631985894,304,,3443
1631985896,304,,3445
1631985897,304,,3446
1631985899,302,,3448
1631985901,0,,3450
1631985903,302,,3452
1631985904,304,,3453
1631985906,304,,3455
1631985908,304,,3457
1631985909,0,,3458
1631985911,304,,3460
1631985913,304,,3462
1631985914,303,,3463
1631985916,303,,3465
1631985918,0,,3467
1631985919,304,,3468
1631985921,304,,3470
1631985923,304,,3472
1631985924,304,,3473
1631985926,0,,3475
1631985928,304,,3477
1631985930,303,,3479
1631985931,303,,3480
1631985933,303,,3482
1631985935,304,,3484
1631985936,304,,3485
1631985938,304,,3487
1631985940,304,,3489
1631985941,304,,3490
1631985943,304,,3492
1631985945,304,,3494
1631985946,0,,3495
1631985948,304,,3497
1631985950,304,,3499
1631985951,304,,3500
1631985953,304,,3502
1631985955,0,,3504
1631985957,304,,3506
1631985958,304,,3507
1631985960,304,,3509
1631985962,304,,3511
1631985963,0,,3512
1631985965,304,,3514
1631985967,304,,3516
1631985968,304,,3517
1631985970,303,,3519
1631985972,0,,3521
1631985973,304,,3522
1631985975,304,,3524
1631985977,304,,3526
1631985978,303,,3527
1631985980,0,,3529
1631985982,303,,3531
1631985984,303,,3533
1631985985,303,,3534
1631985987,303,,3536
1631985989,303,,3538
1631985990,304,,3539
1631985992,304,,3541
1631985994,303,,3543
1631985995,303,,3544
1631985997,303,,3546
1631985999,304,,3548
1631986000,0,,3549
1631986002,304,,3551
1631986004,302,,3553
1631986005,302,,3554
1631986007,302,,3556
1631986009,0,,3558
1631986010,303,,3559
1631986012,303,,3561
1631986014,304,,3563
1631986016,304,,3565
1631986017,0,,3566
1631986019,303,,3568
1631986021,303,,3570
1631986022,303,,3571
1631986024,304,,3573
1631986026,304,,3575
1631986027,304,,3576
1631986029,303,,3578
1631986031,303,,3580
1631986032,303,,3581
1631986034,304,,3583
1631986036,304,,3585
1631986037,0,,3586
1631986039,303,,3588
1631986041,303,,3590
1631986042,303,,3591
1631986044,304,,3593
1631986046,0,,3595
1631986048,304,,3597
1631986049,303,,3598
1631986051,303,,3600
1631986053,303,,3602
1631986054,0,,3603
1631986056,304,,3605
1631986058,304,,3607
1631986059,303,,3608
1631986061,303,,3610
1631986063,0,,3612
1631986064,303,,3613
1631986066,303,,3615
1631986068,303,,3617
1631986069,304,,3618
1631986071,0,,3620
1631986073,304,,3622
1631986075,304,,3624
1631986076,304,,3625
1631986078,304,,3627
1631986080,304,,3629
1631986081,304,,3630
1631986083,304,,3632
1631986085,303,,3634
1631986086,303,,3635
1631986088,0,,3637
1631986090,303,,3639
1631986091,303,,3640
1631986093,303,,3642
1631986095,303,,3644
1631986096,0,,3645
1631986098,303,,3647
1631986100,304,,3649
1631986102,304,,3651
1631986103,304,,3652
1631986105,0,,3654
1631986107,304,,3656
1631986108,303,,3657
1631986110,303,,3659
1631986112,303,,3661
1631986113,0,,3662
1631986115,304,,3664
1631986117,304,,3666
1631986118,304,,3667
1631986120,303,,3669
1631986122,303,,3671
1631986124,304,,3673
1631986125,304,,3674
1631986127,304,,3676
1631986129,303,,3678
1631986130,303,,3679
1631986132,303,,3681
1631986134,304,,3683
1631986135,304,,3684
1631986137,304,,3686
1631986139,304,,3688
1631986140,304,,3689
1631986142,0,,3691
1631986144,303,,3693
1631986145,303,,3694
1631986147,303,,3696
1631986149,302,,3698
1631986150,0,,3699
1631986152,302,,3701
1631986154,304,,3703
1631986156,304,,3705
1631986157,304,,3706
1631986159,304,,3708
1631986161,304,,3710
1631986162,304,,3711
1631986164,304,,3713
1631986166,304,,3715
1631986167,0,,3716
1631986169,304,,3718
1631986171,304,,3720
1631986172,304,,3721
1631986174,304,,3723
1631986176,304,,3725
1631986177,304,,3726
1631986179,0,,3728
1631986181,304,,3730
1631986182,304,,3731
1631986184,304,,3733
1631986186,304,,3735
1631986187,0,,3736
1631986189,304,,3738
1631986191,304,,3740
1631986193,304,,3742
1631986194,303,,3743
1631986196,0,,3745
1631986198,303,,3747
1631986199,303,,3748
1631986201,303,,3750
1631986203,303,,3752
1631986204,0,,3753
1631986206,304,,3755
1631986208,304,,3757
1631986209,302,,3758
1631986211,302,,3760
1631986213,0,,3762
1631986215,304,,3764
1631986216,304,,3765
1631986218,304,,3767
1631986220,303,,3769
1631986221,303,,3770
1631986223,303,,3772
1631986225,0,,3774
1631986226,304,,3775
1631986228,304,,3777
1631986230,304,,3779
1631986231,304,,3780
1631986233,0,,3782
1631986235,301,,3784
1631986236,301,,3785
1631986238,301,,3787
1631986240,303,,3789
1631986241,0,,3790
1631986243,303,,3792
1631986245,304,,3794
1631986246,304,,3795
1631986248,304,,3797
1631986250,304,,3799
1631986251,304,,3800
1631986253,303,,3802
1631986255,303,,3804
1631986257,303,,3806
1631986258,303,,3807
1631986260,304,,3809
1631986262,304,,3811
1631986263,304,,3812
1631986265,304,,3814
1631986267,304,,3816
1631986268,304,,3817
1631986270,0,,3819
1631986272,303,,3821
1631986273,304,,3822
1631986275,304,,3824
1631986277,304,,3826
1631986278,0,,3827
1631986280,304,,3829
1631986282,304,,3831
1631986284,304,,3833
1631986285,304,,3834
1631986287,0,,3836
1631986289,304,,3838
1631986290,304,,3839
1631986292,304,,3841
1631986294,304,,3843
1631986295,0,,3844
1631986297,304,,3846
1631986299,303,,3848
1631986300,303,,3849
1631986302,303,,3851
1631986304,303,,3853
1631986305,304,,3854
1631986307,304,,3856
1631986309,303,,3858
1631986310,303,,3859
1631986312,0,,3861
1631986314,301,,3863
1631986316,301,,3865
1631986317,301,,3866
1631986319,303,,3868
1631986321,303,,3870
1631986322,303,,3871
1631986324,303,,3873
1631986326,303,,3875
1631986327,303,,3876
1631986329,303,,3878
1631986331,303,,3880
1631986332,303,,3881
1631986334,303,,3883
1631986336,303,,3885
1631986338,0,,3887
1631986339,303,,3888
1631986341,303,,3890
1631986343,303,,3892
1631986344,304,,3893
1631986346,304,,3895
1631986348,304,,3897
1631986349,0,,3898
1631986351,303,,3900
1631986353,303,,3902
1631986354,304,,3903
1631986356,304,,3905
1631986358,0,,3907
1631986359,302,,3908
1631986361,302,,3910
1631986363,302,,3912
1631986364,304,,3913
1631986366,304,,3915
1631986368,304,,3917
1631986369,302,,3918
1631986371,302,,3920
1631986373,302,,3922
1631986375,304,,3924
1631986376,304,,3925
1631986378,0,,3927
1631986380,303,,3929
1631986381,303,,3930
1631986383,303,,3932
1631986385,304,,3934
1631986386,0,,3935
1631986388,304,,3937
1631986390,303,,3939
1631986391,303,,3940
1631986393,303,,3942
1631986395,303,,3944
1631986396,303,,3945
1631986398,0,,3947
1631986400,304,,3949
1631986401,304,,3950
1631986403,304,,3952
1631986405,304,,3954
1631986406,0,,3955
1631986408,304,,3957
1631986410,304,,3959
1631986411,304,,3960
1631986413,304,,3962
1631986415,304,,3964
1631986416,304,,3965
1631986418,0,,3967
1631986420,303,,3969
1631986422,303,,3971
1631986423,303,,3972
1631986425,304,,3974
1631986427,0,,3976
1631986428,304,,3977
1631986430,304,,3979
1631986432,304,,3981
1631986433,304,,3982
1631986435,0,,3984
1631986437,303,,3986
1631986438,304,,3987
1631986440,304,,3989
1631986442,304,,3991
1631986443,0,,3992
1631986445,303,,3994
1631986447,303,,3996
1631986449,303,,3998
1631986450,303,,3999
1631986452,303,,4001
1631986454,303,,4003
1631986455,303,,4004
1631986457,303,,4006
1631986459,304,,4008
1631986460,304,,4009
1631986462,304,,4011
1631986464,0,,4013
1631986465,304,,4014
1631986467,304,,4016
1631986469,304,,4018
1631986470,304,,4019
1631986472,0,,4021
1631986474,303,,4023
1631986475,303,,4024
1631986477,303,,4026
1631986479,304,,4028
1631986481,0,,4030
1631986482,304,,4031
1631986484,304,,4033
1631986486,304,,4035
1631986487,304,,4036
1631986489,0,,4038
1631986491,303,,4040
1631986492,303,,4041
1631986494,304,,4043
1631986496,304,,4045
1631986497,0,,4046
1631986499,303,,4048
1631986501,303,,4050
1631986502,303,,4051
1631986504,302,,4053
1631986506,0,,4055
1631986508,302,,4057
1631986509,304,,4058
1631986511,304,,4060
1631986513,304,,4062
1631986514,0,,4063
1631986516,304,,4065
1631986518,304,,4067
1631986519,304,,4068
1631986521,304,,4070
1631986523,0,,4072
1631986525,304,,4074
1631986526,304,,4075
1631986528,0,,4077
1631986530,304,,4079
1631986532,304,,4081
1631986533,304,,4082
1631986535,304,,4084
1631986537,0,,4086
1631986538,304,,4087
1631986540,304,,4089
1631986542,304,,4091
1631986543,304,,4092
1631986545,0,,4094
1631986547,303,,4096
1631986549,303,,4098
1631986550,303,,4099
1631986552,303,,4101
1631986554,304,,4103
1631986555,304,,4104
1631986557,304,,4106
1631986559,0,,4108
1631986560,304,,4109
1631986562,304,,4111
1631986564,304,,4113
1631986566,303,,4115
1631986567,0,,4116
1631986569,304,,4118
1631986571,304,,4120
1631986572,304,,4121
1631986574,304,,4123
1631986576,0,,4125
1631986578,304,,4127
1631986579,304,,4128
1631986581,304,,4130
1631986583,304,,4132
1631986584,304,,4133
1631986586,304,,4135
1631986588,304,,4137
1631986589,0,,4138
1631986591,304,,4140
1631986593,304,,4142
1631986595,304,,4144
1631986596,304,,4145
1631986598,0,,4147
1631986600,304,,4149
1631986601,304,,4150
1631986603,304,,4152
1631986605,303,,4154
1631986606,0,,4155
1631986608,303,,4157
1631986610,304,,4159
1631986612,304,,4161
1631986613,304,,4162
1631986615,303,,4164
1631986617,303,,4166
1631986618,303,,4167
1631986620,0,,4169
1631986622,303,,4171
1631986624,303,,4173
1631986625,303,,4174
1631986627,303,,4176
1631986629,0,,4178
1631986630,303,,4179
1631986632,303,,4181
1631986634,303,,4183
1631986635,303,,4184
1631986637,0,,4186
1631986639,303,,4188
1631986641,304,,4190
1631986642,304,,4191
1631986644,302,,4193
1631986646,302,,4195
1631986647,302,,4196
1631986649,304,,4198
1631986651,304,,4200
1631986652,304,,4201
1631986654,303,,4203
1631986656,303,,4205
1631986658,303,,4207
1631986659,303,,4208
1631986661,303,,4210
1631986663,303,,4212
1631986664,304,,4213
1631986666,304,,4215
1631986668,304,,4217
1631986669,304,,4218
1631986671,304,,4220
1631986673,304,,4222
1631986674,303,,4223
1631986676,303,,4225
1631986678,303,,4227
1631986680,304,,4229
1631986681,304,,4230
1631986683,304,,4232
1631986685,0,,4234
1631986686,303,,4235
1631986688,303,,4237
1631986690,304,,4239
1631986691,304,,4240
1631986693,0,,4242
1631986695,302,,4244
1631986697,302,,4246
1631986698,302,,4247
1631986700,303,,4249
1631986702,303,,4251
1631986703,303,,4252
1631986705,304,,4254
1631986707,304,,4256
1631986708,304,,4257
1631986710,304,,4259
1631986712,304,,4261
1631986714,304,,4263
1631986715,0,,4264
1631986717,304,,4266
1631986719,304,,4268
1631986720,304,,4269
1631986722,304,,4271
1631986724,0,,4273
1631986725,303,,4274
1631986727,303,,4276
1631986729,303,,4278
1631986731,304,,4280
1631986732,0,,4281
1631986734,304,,4283
1631986736,303,,4285
1631986737,303,,4286
1631986739,304,,4288
1631986741,0,,4290
1631986742,304,,4291
1631986744,304,,4293
1631986746,304,,4295
1631986748,304,,4297
1631986749,304,,4298
1631986751,304,,4300
1631986753,304,,4302
1631986754,303,,4303
1631986756,303,,4305
1631986758,0,,4307
1631986759,304,,4308
1631986761,304,,4310
1631986763,304,,4312
1631986764,303,,4313
1631986766,0,,4315
1631986768,303,,4317
1631986770,304,,4319
1631986771,304,,4320
1631986773,304,,4322
1631986775,0,,4324
1631986776,304,,4325
1631986778,304,,4327
1631986780,303,,4329
1631986781,303,,4330
1631986783,0,,4332
1631986785,303,,4334
1631986787,303,,4336
1631986788,303,,4337
1631986790,304,,4339
1631986792,304,,4341
1631986793,304,,4342
1631986795,304,,4344
1631986797,304,,4346
1631986798,304,,4347
1631986800,0,,4349
1631986802,304,,4351
1631986803,304,,4352
1631986805,303,,4354
1631986807,303,,4356
1631986808,0,,4357
1631986810,303,,4359
1631986812,303,,4361
1631986814,303,,4363
1631986815,304,,4364
1631986817,0,,4366
1631986819,304,,4368
1631986820,304,,4369
1631986822,304,,4371
1631986824,304,,4373
1631986825,0,,4374
1631986827,304,,4376
1631986829,304,,4378
1631986830,304,,4379
1631986832,304,,4381
1631986834,0,,4383
1631986835,303,,4384
1631986837,303,,4386
1631986839,303,,4388
1631986841,304,,4390
