Date_time,CPU,Memory_Bytes,Disk_Usage,,Date_and_time
1629394271,2.71E+12,8873861120,32560,,7152
1629394272,2.72E+12,8959922176,32568,,7153
1629394273,2.72E+12,8874090496,32572,,7154
1629394274,2.72E+12,8873492480,32576,,7155
1629394276,2.72E+12,8873697280,32580,,7157
1629394277,2.72E+12,8873836544,32584,,7158
1629394278,2.72E+12,8873988096,32588,,7159
1629394279,2.72E+12,8943403008,32592,,7160
1629394280,2.72E+12,8873873408,32596,,7161
1629394281,2.72E+12,8914685952,32600,,7162
1629394283,2.72E+12,8873873408,32604,,7164
1629394284,2.72E+12,8874008576,32608,,7165
1629394285,2.72E+12,8873897984,32612,,7166
1629394286,2.72E+12,8873496576,32616,,7167
1629394287,2.72E+12,8873709568,32624,,7168
1629394288,2.72E+12,8873414656,32628,,7169
1629394290,2.72E+12,8873959424,32632,,7171
1629394291,2.72E+12,8873578496,32636,,7172
1629394292,2.72E+12,8873771008,32640,,7173
1629394293,2.72E+12,8873959424,32644,,7174
1629394294,2.72E+12,8873971712,32648,,7175
1629394296,2.72E+12,8873857024,32652,,7177
1629394297,2.72E+12,8873639936,32656,,7178
1629394298,2.72E+12,8873992192,32660,,7179
1629394299,2.73E+12,8873619456,32664,,7180
1629394300,2.73E+12,8873791488,32672,,7181
1629394301,2.73E+12,8921276416,32676,,7182
1629394303,2.73E+12,8874012672,32680,,7184
1629394304,2.73E+12,8874041344,32684,,7185
1629394305,2.73E+12,8874074112,32688,,7186
1629394306,2.73E+12,8874086400,32692,,7187
1629394307,2.73E+12,8874033152,32696,,7188
1629394309,2.73E+12,8891994112,32700,,7190
1629394310,2.73E+12,8874250240,32704,,7191
1629394311,2.73E+12,8876507136,32708,,7192
1629394312,2.73E+12,8874328064,32712,,7193
1629394313,2.73E+12,8873791488,32720,,7194
1629394315,2.73E+12,8874225664,32724,,7196
1629394316,2.73E+12,8873996288,32728,,7197
1629394317,2.73E+12,8873943040,32732,,7198
1629394318,2.73E+12,8873975808,32736,,7199
1629394319,2.73E+12,8873639936,32740,,7200
1629394320,2.73E+12,8873910272,32744,,7201
1629394322,2.73E+12,8942514176,32748,,7203
1629394323,2.74E+12,8873775104,32752,,7204
1629394324,2.74E+12,8873873408,32756,,7205
1629394325,2.74E+12,8873971712,32760,,7206
1629394326,2.74E+12,8873783296,32764,,7207
1629394327,2.74E+12,8873791488,32772,,7208
1629394329,2.74E+12,8873889792,32776,,7210
1629394330,2.74E+12,8873918464,32780,,7211
1629394331,2.74E+12,8879538176,32784,,7212
1629394332,2.74E+12,8873857024,32788,,7213
1629394333,2.74E+12,8874049536,32792,,7214
1629394335,2.74E+12,8873877504,32796,,7216
1629394336,2.74E+12,8874065920,32800,,7217
1629394337,2.74E+12,8873934848,32804,,7218
1629394338,2.74E+12,8874033152,32812,,7219
1629394339,2.74E+12,8955088896,32816,,7220
1629394340,2.74E+12,8874049536,32820,,7221
1629394342,2.74E+12,8945946624,32824,,7223
1629394343,2.74E+12,8874381312,32828,,7224
1629394344,2.74E+12,8874213376,32832,,7225
1629394345,2.74E+12,8874151936,32836,,7226
1629394346,2.74E+12,8873865216,32840,,7227
1629394348,2.74E+12,8874094592,32844,,7229
1629394349,2.74E+12,8874135552,32848,,7230
1629394350,2.74E+12,8874151936,32852,,7231
1629394351,2.74E+12,8890552320,32856,,7232
1629394352,2.75E+12,8874213376,32864,,7233
1629394353,2.75E+12,8874360832,32868,,7234
1629394355,2.75E+12,8874135552,32872,,7236
1629394356,2.75E+12,8874237952,32876,,7237
1629394357,2.75E+12,8874332160,32880,,7238
1629394358,2.75E+12,8874311680,32884,,7239
1629394359,2.75E+12,8874201088,32888,,7240
1629394361,2.75E+12,8874409984,32892,,7242
1629394362,2.75E+12,8949551104,32896,,7243
1629394363,2.75E+12,8874377216,32900,,7244
1629394364,2.75E+12,8874299392,32904,,7245
1629394365,2.75E+12,8874266624,32912,,7246
1629394366,2.75E+12,8874053632,32916,,7247
1629394368,2.75E+12,8874229760,32920,,7249
1629394369,2.75E+12,8922402816,32924,,7250
1629394370,2.75E+12,8874385408,32928,,7251
1629394371,2.75E+12,8897806336,32932,,7252
1629394372,2.75E+12,8874168320,32936,,7253
1629394374,2.75E+12,8874258432,32940,,7255
1629394375,2.75E+12,8874274816,32944,,7256
1629394376,2.75E+12,8874229760,32948,,7257
1629394377,2.75E+12,8874246144,32952,,7258
1629394378,2.75E+12,8874237952,32960,,7259
1629394379,2.75E+12,8874434560,32964,,7260
1629394381,2.75E+12,8874336256,32968,,7262
1629394382,2.76E+12,8956092416,32972,,7263
1629394383,2.76E+12,8874545152,32976,,7264
1629394384,2.76E+12,8873971712,32980,,7265
1629394385,2.76E+12,8874328064,32984,,7266
1629394387,2.76E+12,8874078208,32988,,7268
1629394388,2.76E+12,8874295296,32992,,7269
1629394389,2.76E+12,8874360832,33000,,7270
1629394390,2.76E+12,8874393600,33004,,7271
1629394391,2.76E+12,8904597504,33008,,7272
1629394392,2.76E+12,8874422272,33012,,7273
1629394394,2.76E+12,8874135552,33016,,7275
1629394395,2.76E+12,8874553344,33216,,7276
1629394396,2.76E+12,8874332160,33220,,7277
1629394397,2.76E+12,8874688512,33224,,7278
1629394398,2.76E+12,8876589056,33228,,7279
1629394400,2.76E+12,8874590208,33232,,7281
1629394401,2.76E+12,8874348544,33236,,7282
1629394402,2.76E+12,8874856448,33240,,7283
1629394403,2.77E+12,8874487808,33244,,7284
1629394404,2.77E+12,8874143744,33252,,7285
1629394405,2.77E+12,8874385408,33256,,7286
1629394407,2.77E+12,8874233856,33260,,7288
1629394408,2.77E+12,8874725376,33264,,7289
1629394409,2.77E+12,8874504192,33268,,7290
1629394410,2.77E+12,8874872832,33272,,7291
1629394411,2.77E+12,8910954496,33276,,7292
1629394413,2.77E+12,8874622976,33280,,7294
1629394414,2.77E+12,8874717184,33284,,7295
1629394415,2.77E+12,8874655744,33292,,7296
1629394416,2.77E+12,8874643456,33296,,7297
1629394417,2.77E+12,8874463232,33300,,7298
1629394418,2.77E+12,8874426368,33304,,7299
1629394420,2.77E+12,8874803200,33308,,7301
1629394421,2.77E+12,8874745856,33312,,7302
1629394422,2.77E+12,8875233280,33316,,7303
1629394423,2.77E+12,8874950656,33320,,7304
1629394424,2.77E+12,8874614784,33328,,7305
1629394426,2.77E+12,8874913792,33332,,7307
1629394427,2.77E+12,8874913792,33336,,7308
1629394428,2.77E+12,8874913792,33340,,7309
1629394429,2.77E+12,8944418816,33344,,7310
1629394430,2.77E+12,8875044864,33348,,7311
1629394431,2.77E+12,8918036480,33352,,7312
1629394433,2.78E+12,8874885120,33356,,7314
1629394434,2.78E+12,8875028480,33360,,7315
1629394435,2.78E+12,8874917888,33364,,7316
1629394436,2.78E+12,8874921984,33368,,7317
1629394437,2.78E+12,8874770432,33376,,7318
1629394438,2.78E+12,8875139072,33380,,7319
1629394440,2.78E+12,8875175936,33384,,7321
1629394441,2.78E+12,8874905600,33388,,7322
1629394442,2.78E+12,8874913792,33392,,7323
1629394443,2.78E+12,8875282432,33396,,7324
1629394444,2.78E+12,8875040768,33400,,7325
1629394446,2.78E+12,8875012096,33404,,7327
1629394447,2.78E+12,8875032576,33408,,7328
1629394448,2.78E+12,8875220992,33412,,7329
1629394449,2.78E+12,8875130880,33420,,7330
1629394450,2.78E+12,8875237376,33424,,7331
1629394451,2.78E+12,8919527424,33428,,7332
1629394453,2.78E+12,8875098112,33432,,7334
1629394454,2.78E+12,8875204608,33436,,7335
1629394455,2.78E+12,8875036672,33440,,7336
1629394456,2.78E+12,8874926080,33444,,7337
1629394457,2.78E+12,8874627072,33448,,7338
1629394458,2.78E+12,8880881664,33456,,7339
1629394460,2.78E+12,8875003904,33460,,7341
1629394461,2.78E+12,8874774528,33464,,7342
1629394462,2.79E+12,8874770432,33468,,7343
1629394463,2.79E+12,8874721280,33472,,7344
1629394464,2.79E+12,8874786816,33476,,7345
1629394466,2.79E+12,8874717184,33480,,7347
1629394467,2.79E+12,8874807296,33484,,7348
1629394468,2.79E+12,8874897408,33488,,7349
1629394469,2.79E+12,8874708992,33496,,7350
1629394470,2.79E+12,8874958848,33500,,7351
1629394471,2.79E+12,8917258240,33504,,7352
1629394473,2.79E+12,8874835968,33508,,7354
1629394474,2.79E+12,8874938368,33512,,7355
1629394475,2.79E+12,8874950656,33516,,7356
1629394476,2.79E+12,8875065344,33520,,7357
1629394477,2.79E+12,8874840064,33524,,7358
1629394479,2.79E+12,8874766336,33528,,7360
1629394480,2.79E+12,8875192320,33536,,7361
1629394481,2.79E+12,8874905600,33540,,7362
1629394482,2.79E+12,8875380736,33544,,7363
1629394483,2.79E+12,8875253760,33548,,7364
1629394484,2.79E+12,8875122688,33552,,7365
1629394486,2.79E+12,8874876928,33556,,7367
1629394487,2.79E+12,8875089920,33560,,7368
1629394488,2.79E+12,8875114496,33564,,7369
1629394489,2.79E+12,8947404800,33572,,7370
1629394490,2.80E+12,8875274240,33576,,7371
1629394491,2.80E+12,8919764992,33580,,7372
1629394493,2.80E+12,8874979328,33584,,7374
1629394494,2.80E+12,8874991616,33588,,7375
1629394495,2.80E+12,8874967040,33592,,7376
1629394496,2.80E+12,8874901504,33596,,7377
1629394497,2.80E+12,8874844160,33600,,7378
1629394499,2.80E+12,8874618880,33608,,7380
1629394500,2.80E+12,8874741760,33612,,7381
1629394501,2.80E+12,8874856448,33616,,7382
1629394502,2.80E+12,8875081728,33620,,7383
1629394503,2.80E+12,8875040768,33624,,7384
1629394505,2.80E+12,8874930176,33628,,7386
1629394506,2.80E+12,8875130880,33632,,7387
1629394507,2.80E+12,8875139072,33636,,7388
1629394508,2.80E+12,8875216896,33640,,7389
1629394509,2.80E+12,8875114496,33644,,7390
1629394510,2.80E+12,8875446272,33652,,7391
1629394512,2.80E+12,8944021504,33656,,7393
1629394513,2.80E+12,8875220992,33660,,7394
1629394514,2.80E+12,8875139072,33664,,7395
1629394515,2.80E+12,8875065344,33668,,7396
1629394516,2.80E+12,8875216896,33672,,7397
1629394518,2.80E+12,8874983424,33676,,7399
1629394519,2.80E+12,8907382784,33680,,7400
1629394520,2.81E+12,8875098112,33684,,7401
1629394521,2.81E+12,8886480896,33692,,7402
1629394522,2.81E+12,8875417600,33696,,7403
1629394523,2.81E+12,8875417600,33700,,7404
1629394525,2.81E+12,8875286528,33704,,7406
1629394526,2.81E+12,8875216896,33708,,7407
1629394527,2.81E+12,8875143168,33712,,7408
1629394528,2.81E+12,8874975232,33716,,7409
1629394529,2.81E+12,8875442176,33720,,7410
1629394531,2.81E+12,8875188224,33724,,7412
1629394532,2.81E+12,8947531776,33732,,7413
1629394533,2.81E+12,8875020288,33736,,7414
1629394534,2.81E+12,8875155456,33740,,7415
1629394535,2.81E+12,8875331584,33744,,7416
1629394536,2.81E+12,8875180032,33748,,7417
1629394538,2.81E+12,8875118592,33752,,7419
1629394539,2.81E+12,8875094016,33756,,7420
1629394540,2.81E+12,8875319296,33760,,7421
1629394541,2.81E+12,8895930368,33764,,7422
1629394542,2.81E+12,8875315200,33768,,7423
1629394544,2.81E+12,8875098112,33776,,7425
1629394545,2.81E+12,8875044864,33780,,7426
1629394546,2.81E+12,8874967040,33784,,7427
1629394547,2.81E+12,8875319296,33788,,7428
1629394548,2.81E+12,8875253760,33792,,7429
1629394549,2.82E+12,8874999808,33796,,7430
1629394551,2.82E+12,8875515904,33800,,7432
1629394552,2.82E+12,8950870016,33804,,7433
1629394553,2.82E+12,8875196416,33808,,7434
1629394554,2.82E+12,8875450368,33812,,7435
1629394555,2.82E+12,8875327488,33820,,7436
1629394557,2.82E+12,8875323392,33824,,7438
1629394558,2.82E+12,8875540480,33828,,7439
1629394559,2.82E+12,8875327488,33832,,7440
1629394560,2.82E+12,8875626496,33836,,7441
1629394561,2.82E+12,8901754880,33840,,7442
1629394562,2.82E+12,8875155456,33844,,7443
1629394564,2.82E+12,8875233280,33848,,7445
1629394565,2.82E+12,8874885120,33852,,7446
1629394566,2.82E+12,8875249664,33856,,7447
1629394567,2.82E+12,8875065344,33860,,7448
1629394568,2.82E+12,8875212800,33864,,7449
1629394570,2.82E+12,8875139072,33872,,7451
1629394571,2.82E+12,8875421696,33876,,7452
1629394572,2.82E+12,8960671744,33880,,7453
1629394573,2.82E+12,8875474944,33884,,7454
1629394574,2.83E+12,8875655168,33888,,7455
1629394575,2.83E+12,8875421696,33892,,7456
1629394577,2.83E+12,8875401216,33896,,7458
1629394578,2.83E+12,8875474944,33900,,7459
1629394579,2.83E+12,8934146048,33904,,7460
1629394580,2.83E+12,8875655168,33908,,7461
1629394581,2.83E+12,8911204352,33912,,7462
1629394583,2.83E+12,8875454464,33920,,7464
1629394584,2.83E+12,8875204608,33924,,7465
1629394585,2.83E+12,8875130880,33928,,7466
1629394586,2.83E+12,8875360256,33932,,7467
1629394587,2.83E+12,8875233280,33936,,7468
1629394588,2.83E+12,8875331584,33940,,7469
1629394590,2.83E+12,8875368448,33944,,7471
1629394591,2.83E+12,8875397120,33948,,7472
1629394592,2.83E+12,8875184128,33952,,7473
1629394593,2.83E+12,8875577344,33956,,7474
1629394594,2.83E+12,8875532288,33964,,7475
1629394596,2.83E+12,8875220992,33968,,7477
1629394597,2.83E+12,8875347968,33972,,7478
1629394598,2.83E+12,8875442176,33976,,7479
1629394599,2.83E+12,8875450368,33980,,7480
1629394600,2.83E+12,8875638784,33984,,7481
1629394601,2.83E+12,8917045248,33988,,7482
1629394603,2.84E+12,8875429888,33992,,7484
1629394604,2.84E+12,8875241472,33996,,7485
1629394605,2.84E+12,8875556864,34004,,7486
1629394606,2.84E+12,8875368448,34008,,7487
1629394607,2.84E+12,8875634688,34012,,7488
1629394608,2.84E+12,8884232192,34016,,7489
1629394610,2.84E+12,8875626496,34020,,7491
1629394611,2.84E+12,8875741184,34024,,7492
1629394612,2.84E+12,8875765760,34028,,7493
1629394613,2.84E+12,8875573248,34032,,7494
1629394614,2.84E+12,8875687936,34036,,7495
1629394616,2.84E+12,8875302912,34040,,7497
1629394617,2.84E+12,8875474944,34044,,7498
1629394618,2.84E+12,8875872256,34052,,7499
1629394619,2.84E+12,8875565056,34056,,7500
1629394620,2.84E+12,8875581440,34060,,7501
1629394621,2.84E+12,8926339072,34064,,7502
1629394623,2.84E+12,8875737088,34068,,7504
1629394624,2.84E+12,8875839488,34072,,7505
1629394625,2.84E+12,8875675648,34076,,7506
1629394626,2.84E+12,8875479040,34080,,7507
1629394627,2.84E+12,8875892736,34084,,7508
1629394629,2.84E+12,8875618304,34092,,7510
1629394630,2.84E+12,8875892736,34096,,7511
1629394631,2.84E+12,8875536384,34100,,7512
1629394632,2.85E+12,8875655168,34104,,7513
1629394633,2.85E+12,8875536384,34108,,7514
1629394635,2.85E+12,8875831296,34112,,7516
1629394636,2.85E+12,8875835392,34116,,7517
1629394637,2.85E+12,8875732992,34120,,7518
1629394638,2.85E+12,8875511808,34124,,7519
1629394639,2.85E+12,8949211136,34128,,7520
1629394640,2.85E+12,8875692032,34136,,7521
1629394642,2.85E+12,8945266688,34140,,7523
1629394643,2.85E+12,8875769856,34144,,7524
1629394644,2.85E+12,8875749376,34148,,7525
1629394645,2.85E+12,8875802624,34152,,7526
1629394646,2.85E+12,8875782144,34156,,7527
1629394647,2.85E+12,8875720704,34160,,7528
1629394649,2.85E+12,8876027904,34164,,7530
1629394650,2.85E+12,8875831296,34168,,7531
1629394651,2.85E+12,8882040832,34176,,7532
1629394652,2.85E+12,8875876352,34180,,7533
1629394653,2.85E+12,8875868160,34184,,7534
1629394655,2.86E+12,8876023808,34188,,7536
1629394656,2.86E+12,8875798528,34192,,7537
1629394657,2.86E+12,8875782144,34196,,7538
1629394658,2.86E+12,8876085248,34200,,7539
1629394659,2.86E+12,8875999232,34204,,7540
1629394660,2.86E+12,8875761664,34208,,7541
1629394662,2.86E+12,8946294784,34212,,7543
1629394663,2.86E+12,8875958272,34216,,7544
1629394664,2.86E+12,8876208128,34220,,7545
1629394665,2.86E+12,8876085248,34228,,7546
1629394666,2.86E+12,8876134400,34232,,7547
1629394668,2.86E+12,8876146688,34236,,7549
1629394669,2.86E+12,8911618048,34240,,7550
1629394670,2.86E+12,8876101632,34244,,7551
1629394671,2.86E+12,8889794560,34248,,7552
1629394672,2.86E+12,8876072960,34252,,7553
1629394673,2.86E+12,8875958272,34256,,7554
1629394675,2.86E+12,8876142592,34260,,7556
1629394676,2.86E+12,8876027904,34264,,7557
1629394677,2.86E+12,8876007424,34272,,7558
1629394678,2.86E+12,8876113920,34276,,7559
1629394679,2.86E+12,8876068864,34280,,7560
1629394681,2.86E+12,8876101632,34284,,7562
1629394682,2.87E+12,8949268480,34288,,7563
1629394683,2.87E+12,8876130304,34292,,7564
1629394684,2.87E+12,8876216320,34296,,7565
1629394685,2.87E+12,8876199936,34300,,7566
1629394686,2.87E+12,8876212224,34304,,7567
1629394688,2.87E+12,8876032000,34308,,7569
1629394689,2.87E+12,8876089344,34316,,7570
1629394690,2.87E+12,8875937792,34320,,7571
1629394691,2.87E+12,8898113536,34324,,7572
1629394692,2.87E+12,8876212224,34328,,7573
1629394694,2.87E+12,8876085248,34332,,7575
1629394695,2.87E+12,8876572672,34532,,7576
1629394696,2.87E+12,8876634112,34536,,7577
1629394697,2.87E+12,8876699648,34540,,7578
1629394698,2.87E+12,8876265472,34544,,7579
1629394699,2.87E+12,8876875776,34548,,7580
1629394701,2.87E+12,8876630016,34552,,7582
1629394702,2.87E+12,8951287808,34556,,7583
1629394703,2.87E+12,8876630016,34560,,7584
1629394704,2.87E+12,8876380160,34564,,7585
1629394705,2.87E+12,8876310528,34572,,7586
1629394707,2.87E+12,8876445696,34576,,7588
1629394708,2.87E+12,8876498944,34580,,7589
1629394709,2.87E+12,8876384256,34584,,7590
1629394710,2.87E+12,8876453888,34588,,7591
1629394711,2.88E+12,8904228864,34592,,7592
1629394712,2.88E+12,8876318720,34596,,7593
1629394714,2.88E+12,8876191744,34600,,7595
1629394715,2.88E+12,8876216320,34604,,7596
1629394716,2.88E+12,8876109824,34608,,7597
1629394717,2.88E+12,8876302336,34612,,7598
1629394718,2.88E+12,8876253184,34620,,7599
1629394720,2.88E+12,8876429312,34624,,7601
1629394721,2.88E+12,8876244992,34628,,7602
1629394722,2.88E+12,8960221184,34632,,7603
1629394723,2.88E+12,8876433408,34636,,7604
1629394724,2.88E+12,8876417024,34640,,7605
1629394725,2.88E+12,8876441600,34644,,7606
1629394727,2.88E+12,8876703744,34648,,7608
1629394728,2.88E+12,8876433408,34652,,7609
1629394729,2.88E+12,8945590272,34656,,7610
1629394730,2.88E+12,8876359680,34664,,7611
1629394731,2.88E+12,8913723392,34668,,7612
1629394733,2.88E+12,8875995136,34672,,7614
1629394734,2.88E+12,8876273664,34676,,7615
1629394735,2.88E+12,8876335104,34680,,7616
1629394736,2.88E+12,8876388352,34684,,7617
1629394737,2.88E+12,8876175360,34688,,7618
1629394738,2.88E+12,8876212224,34692,,7619
1629394740,2.89E+12,8876101632,34696,,7621
1629394741,2.89E+12,8876331008,34700,,7622
1629394742,2.89E+12,8876351488,34704,,7623
1629394743,2.89E+12,8876474368,34712,,7624
1629394744,2.89E+12,8876650496,34716,,7625
1629394746,2.89E+12,8876457984,34720,,7627
1629394747,2.89E+12,8876306432,34724,,7628
1629394748,2.89E+12,8876625920,34728,,7629
1629394749,2.89E+12,8876740608,34732,,7630
1629394750,2.89E+12,8876810240,34736,,7631
1629394751,2.89E+12,8919277568,34740,,7632
1629394753,2.89E+12,8876736512,34744,,7634
1629394754,2.89E+12,8876810240,34748,,7635
1629394755,2.89E+12,8876642304,34756,,7636
1629394756,2.89E+12,8876818432,34760,,7637
1629394757,2.89E+12,8876261376,34764,,7638
1629394758,2.89E+12,8888692736,34768,,7639
1629394760,2.89E+12,8876421120,34772,,7641
1629394761,2.89E+12,8876322816,34776,,7642
1629394762,2.90E+12,8876560384,34780,,7643
1629394763,2.90E+12,8876617728,34784,,7644
1629394764,2.90E+12,8876552192,34788,,7645
1629394766,2.90E+12,8876519424,34792,,7647
1629394767,2.90E+12,8876470272,34796,,7648
1629394768,2.90E+12,8876257280,34800,,7649
1629394769,2.90E+12,8876425216,34808,,7650
1629394770,2.90E+12,8876429312,34812,,7651
1629394772,2.90E+12,8938471424,34816,,7653
1629394773,2.90E+12,8876236800,34820,,7654
1629394774,2.90E+12,8876212224,34824,,7655
1629394775,2.90E+12,8876474368,34828,,7656
1629394776,2.90E+12,8876404736,34832,,7657
1629394777,2.90E+12,8876380160,34836,,7658
1629394779,2.90E+12,8876335104,34840,,7660
1629394780,2.90E+12,8876232704,34844,,7661
1629394781,2.90E+12,8879443968,34852,,7662
1629394782,2.90E+12,8876285952,34856,,7663
1629394783,2.90E+12,8876236800,34860,,7664
1629394785,2.90E+12,8876310528,34864,,7666
1629394786,2.90E+12,8876269568,34868,,7667
1629394787,2.90E+12,8876146688,34872,,7668
1629394788,2.90E+12,8876171264,34876,,7669
1629394789,2.90E+12,8959520768,34880,,7670
1629394790,2.90E+12,8876351488,34884,,7671
1629394792,2.91E+12,8946774016,34892,,7673
1629394793,2.91E+12,8876232704,34896,,7674
1629394794,2.91E+12,8876376064,34900,,7675
1629394795,2.91E+12,8876478464,34904,,7676
1629394796,2.91E+12,8876421120,34908,,7677
1629394798,2.91E+12,8876425216,34912,,7679
1629394799,2.91E+12,8876494848,34916,,7680
1629394800,2.91E+12,8876257280,34920,,7681
1629394801,2.91E+12,8889520128,34924,,7682
1629394802,2.91E+12,8876523520,34928,,7683
1629394803,2.91E+12,8876523520,34932,,7684
1629394805,2.91E+12,8876285952,34936,,7686
1629394806,2.91E+12,8876371968,34940,,7687
1629394807,2.91E+12,8876322816,34944,,7688
1629394808,2.91E+12,8876011520,34952,,7689
1629394809,2.91E+12,8876437504,34956,,7690
1629394811,2.91E+12,8876494848,34960,,7692
1629394812,2.91E+12,8950579200,34964,,7693
1629394813,2.91E+12,8876482560,34968,,7694
1629394814,2.91E+12,8876478464,34972,,7695
1629394815,2.91E+12,8876843008,34976,,7696
1629394816,2.91E+12,8876531712,34980,,7697
1629394818,2.91E+12,8876711936,34984,,7699
1629394819,2.91E+12,8919695360,34992,,7700
1629394820,2.91E+12,8876756992,34996,,7701
1629394821,2.92E+12,8900468736,35000,,7702
1629394822,2.92E+12,8876449792,35004,,7703
1629394824,2.92E+12,8876486656,35008,,7705
1629394825,2.92E+12,8876449792,35012,,7706
1629394826,2.92E+12,8876556288,35016,,7707
1629394827,2.92E+12,8876748800,35020,,7708
1629394828,2.92E+12,8876408832,35024,,7709
1629394829,2.92E+12,8876625920,35028,,7710
1629394831,2.92E+12,8876199936,35032,,7712
1629394832,2.92E+12,8957161472,35036,,7713
1629394833,2.92E+12,8876752896,35040,,7714
1629394834,2.92E+12,8876990464,35044,,7715
1629394835,2.92E+12,8876900352,35052,,7716
1629394837,2.92E+12,8876781568,35056,,7718
1629394838,2.92E+12,8876589056,35060,,7719
1629394839,2.92E+12,8876265472,35064,,7720
1629394840,2.92E+12,8876630016,35068,,7721
1629394841,2.92E+12,8907149312,35072,,7722
1629394843,2.92E+12,8876662784,35076,,7724
1629394844,2.92E+12,8876896256,35080,,7725
1629394845,2.92E+12,8876916736,35084,,7726
1629394846,2.92E+12,8876793856,35088,,7727
1629394847,2.92E+12,8877101056,35092,,7728
1629394848,2.92E+12,8878944256,35096,,7729
1629394850,2.93E+12,8877182976,35100,,7731
1629394851,2.93E+12,8877023232,35108,,7732
1629394852,2.93E+12,8962088960,35112,,7733
1629394853,2.93E+12,8877088768,35116,,7734
1629394854,2.93E+12,8877088768,35120,,7735
1629394856,2.93E+12,8876789760,35124,,7737
1629394857,2.93E+12,8877019136,35128,,7738
1629394858,2.93E+12,8876994560,35132,,7739
1629394859,2.93E+12,8877060096,35136,,7740
1629394860,2.93E+12,8876716032,35140,,7741
1629394861,2.93E+12,8916209664,35144,,7742
1629394863,2.93E+12,8877101056,35148,,7744
1629394864,2.93E+12,8877240320,35152,,7745
1629394865,2.93E+12,8877072384,35156,,7746
1629394866,2.93E+12,8876920832,35164,,7747
1629394867,2.93E+12,8877133824,35168,,7748
1629394868,2.93E+12,8876937216,35172,,7749
1629394870,2.93E+12,8877006848,35176,,7751
1629394871,2.93E+12,8877035520,35180,,7752
1629394872,2.93E+12,8877596672,35184,,7753
1629394873,2.93E+12,8877395968,35188,,7754
1629394874,2.93E+12,8877318144,35192,,7755
1629394876,2.93E+12,8877359104,35196,,7757
1629394877,2.93E+12,8877359104,35200,,7758
1629394878,2.93E+12,8877010944,35204,,7759
1629394879,2.94E+12,8946950144,35212,,7760
1629394880,2.94E+12,8877142016,35216,,7761
1629394881,2.94E+12,8929751040,35220,,7762
1629394883,2.94E+12,8877068288,35224,,7764
1629394884,2.94E+12,8877281280,35228,,7765
1629394885,2.94E+12,8877432832,35232,,7766
1629394886,2.94E+12,8877371392,35236,,7767
1629394887,2.94E+12,8876855296,35240,,7768
1629394889,2.94E+12,8877465600,35244,,7770
1629394890,2.94E+12,8877043712,35248,,7771
1629394891,2.94E+12,8880046080,35256,,7772
1629394892,2.94E+12,8877531136,35260,,7773
1629394893,2.94E+12,8877326336,35264,,7774
1629394895,2.94E+12,8877473792,35268,,7776
1629394896,2.94E+12,8877371392,35272,,7777
1629394897,2.94E+12,8877391872,35276,,7778
1629394898,2.94E+12,8877080576,35280,,7779
1629394899,2.94E+12,8877023232,35284,,7780
1629394900,2.94E+12,8877404160,35288,,7781
1629394902,2.94E+12,8946515968,35292,,7783
1629394903,2.94E+12,8877199360,35296,,7784
1629394904,2.94E+12,8876994560,35304,,7785
1629394905,2.95E+12,8877006848,35308,,7786
1629394906,2.95E+12,8876998656,35312,,7787
1629394908,2.95E+12,8876871680,35316,,7789
1629394909,2.95E+12,8909582336,35320,,7790
1629394910,2.95E+12,8877043712,35324,,7791
1629394911,2.95E+12,8890171392,35328,,7792
1629394912,2.95E+12,8877043712,35332,,7793
1629394913,2.95E+12,8876769280,35336,,7794
1629394915,2.95E+12,8876720128,35340,,7796
1629394916,2.95E+12,8876552192,35344,,7797
1629394917,2.95E+12,8877146112,35352,,7798
1629394918,2.95E+12,8876888064,35356,,7799
1629394919,2.95E+12,8876494848,35360,,7800
1629394921,2.95E+12,8877023232,35364,,7802
1629394922,2.95E+12,8949948416,35368,,7803
1629394923,2.95E+12,8876892160,35372,,7804
1629394924,2.95E+12,8876797952,35376,,7805
1629394925,2.95E+12,8876851200,35380,,7806
1629394926,2.95E+12,8876699648,35384,,7807
1629394928,2.95E+12,8877113344,35388,,7809
1629394929,2.95E+12,8876978176,35392,,7810
1629394930,2.95E+12,8876998656,35400,,7811
1629394931,2.95E+12,8897908736,35404,,7812
1629394932,2.96E+12,8876785664,35408,,7813
1629394934,2.96E+12,8877133824,35412,,7815
1629394935,2.96E+12,8877268992,35416,,7816
1629394936,2.96E+12,8877150208,35420,,7817
1629394937,2.96E+12,8877191168,35424,,7818
1629394938,2.96E+12,8877350912,35428,,7819
1629394939,2.96E+12,8963108864,35432,,7820
1629394941,2.96E+12,8877240320,35436,,7822
1629394942,2.96E+12,8956760064,35440,,7823
1629394943,2.96E+12,8877010944,35448,,7824
1629394944,2.96E+12,8877043712,35452,,7825
1629394945,2.96E+12,8877314048,35456,,7826
1629394947,2.96E+12,8877182976,35460,,7828
1629394948,2.96E+12,8877105152,35464,,7829
1629394949,2.96E+12,8877375488,35468,,7830
1629394950,2.96E+12,8877428736,35472,,7831
1629394951,2.96E+12,8902979584,35476,,7832
1629394952,2.96E+12,8877473792,35480,,7833
1629394954,2.96E+12,8877092864,35488,,7835
1629394955,2.96E+12,8876974080,35492,,7836
1629394956,2.96E+12,8877002752,35496,,7837
