current_allocated_disk_space,unused_allocated_disk_space,total_downtime,predicted_disk_space
206036.9823,2139.653898,0.01206922,206019
206036.9823,2139.653898,0.01206922,206025
206036.9823,2139.653898,0.01206922,206030
206036.9823,2139.653898,0.01206922,206036
206136.9823,2235.694127,0.01286117,206041
206136.9823,2235.694127,0.01286117,206046
206136.9823,2235.694127,0.01286117,206052
206136.9823,2235.694127,0.01286117,206057
206136.9823,2235.694127,0.01286117,206062
206136.9823,2235.694127,0.01286117,206068
206136.9823,2235.694127,0.01286117,206073
206136.9823,2235.694127,0.01286117,206078
206136.9823,2235.694127,0.01286117,206084
206136.9823,2235.694127,0.01286117,206089
206136.9823,2235.694127,0.01286117,206095
206136.9823,2235.694127,0.01286117,206100
206136.9823,2235.694127,0.01286117,206105
206136.9823,2235.694127,0.01286117,206111
206136.9823,2235.694127,0.01286117,206116
206136.9823,2235.694127,0.01286117,206121
206136.9823,2235.694127,0.01286117,206127
206136.9823,2235.694127,0.01286117,206132
206236.9823,2335.210571,0.01295789,206137
206236.9823,2335.210571,0.01295789,206143
206236.9823,2335.210571,0.01295789,206148
206236.9823,2335.210571,0.01295789,206154
206236.9823,2335.210571,0.01295789,206159
206236.9823,2335.210571,0.01295789,206164
206236.9823,2335.210571,0.01295789,206170
206236.9823,2335.210571,0.01295789,206175
206236.9823,2335.210571,0.01295789,206180
206236.9823,2335.210571,0.01295789,206186
206236.9823,2335.210571,0.01295789,206191
206236.9823,2335.210571,0.01295789,206196
206236.9823,2335.210571,0.01295789,206202
206236.9823,2335.210571,0.01295789,206207
206236.9823,2335.210571,0.01295789,206213
206236.9823,2335.210571,0.01295789,206218
206236.9823,2335.210571,0.01295789,206223
206236.9823,2335.210571,0.01295789,206229
206236.9823,2335.210571,0.01295789,206234
206336.9823,2432.840797,0.01343184,206239
206336.9823,2432.840797,0.01343184,206245
206336.9823,2432.840797,0.01343184,206250
206336.9823,2432.840797,0.01343184,206255
206336.9823,2432.840797,0.01343184,206261
206336.9823,2432.840797,0.01343184,206266
206336.9823,2432.840797,0.01343184,206272
206336.9823,2432.840797,0.01343184,206277
206336.9823,2432.840797,0.01343184,206282
206336.9823,2432.840797,0.01343184,206288
206336.9823,2432.840797,0.01343184,206293
206336.9823,2432.840797,0.01343184,206298
206336.9823,2432.840797,0.01343184,206304
206336.9823,2432.840797,0.01343184,206309
206336.9823,2432.840797,0.01343184,206314
206336.9823,2432.840797,0.01343184,206320
206336.9823,2432.840797,0.01343184,206325
206336.9823,2432.840797,0.01343184,206331
206336.9823,2432.840797,0.01343184,206336
206436.9823,2528.584805,0.01428304,206341
206436.9823,2528.584805,0.01428304,206347
206436.9823,2528.584805,0.01428304,206352
206436.9823,2528.584805,0.01428304,206357
206436.9823,2528.584805,0.01428304,206363
206436.9823,2528.584805,0.01428304,206368
206436.9823,2528.584805,0.01428304,206373
206436.9823,2528.584805,0.01428304,206379
206436.9823,2528.584805,0.01428304,206384
206436.9823,2528.584805,0.01428304,206390
206436.9823,2528.584805,0.01428304,206395
206436.9823,2528.584805,0.01428304,206400
206436.9823,2528.584805,0.01428304,206406
206436.9823,2528.584805,0.01428304,206411
206436.9823,2528.584805,0.01428304,206416
206436.9823,2528.584805,0.01428304,206422
206436.9823,2528.584805,0.01428304,206427
206436.9823,2528.584805,0.01428304,206432
206536.9823,2627.805027,0.01443899,206438
206536.9823,2627.805027,0.01443899,206443
206536.9823,2627.805027,0.01443899,206448
206536.9823,2627.805027,0.01443899,206454
206536.9823,2627.805027,0.01443899,206459
206536.9823,2627.805027,0.01443899,206465
206536.9823,2627.805027,0.01443899,206470
206536.9823,2627.805027,0.01443899,206475
206536.9823,2627.805027,0.01443899,206481
206536.9823,2627.805027,0.01443899,206486
206536.9823,2627.805027,0.01443899,206491
206536.9823,2627.805027,0.01443899,206497
206536.9823,2627.805027,0.01443899,206502
206536.9823,2627.805027,0.01443899,206507
206536.9823,2627.805027,0.01443899,206513
206536.9823,2627.805027,0.01443899,206518
206536.9823,2627.805027,0.01443899,206524
206536.9823,2627.805027,0.01443899,206529
206536.9823,2627.805027,0.01443899,206534
206636.9823,2725.139032,0.01497219,206540
206636.9823,2725.139032,0.01497219,206545
206636.9823,2725.139032,0.01497219,206550
206636.9823,2725.139032,0.01497219,206556
206636.9823,2725.139032,0.01497219,206561
206636.9823,2725.139032,0.01497219,206566
206636.9823,2725.139032,0.01497219,206572
206636.9823,2725.139032,0.01497219,206577
206636.9823,2725.139032,0.01497219,206583
206636.9823,2725.139032,0.01497219,206588
206636.9823,2725.139032,0.01497219,206593
206636.9823,2725.139032,0.01497219,206599
206636.9823,2725.139032,0.01497219,206604
206636.9823,2725.139032,0.01497219,206609
206636.9823,2725.139032,0.01497219,206615
206636.9823,2725.139032,0.01497219,206620
206636.9823,2725.139032,0.01497219,206625
206636.9823,2725.139032,0.01497219,206631
206636.9823,2725.139032,0.01497219,206636
206736.9823,2820.586818,0.01588264,206642
206736.9823,2820.586818,0.01588264,206647
206736.9823,2820.586818,0.01588264,206652
206736.9823,2820.586818,0.01588264,206658
206736.9823,2820.586818,0.01588264,206663
206736.9823,2820.586818,0.01588264,206668
206736.9823,2820.586818,0.01588264,206674
206736.9823,2820.586818,0.01588264,206679
206736.9823,2820.586818,0.01588264,206684
206736.9823,2820.586818,0.01588264,206690
206736.9823,2820.586818,0.01588264,206695
206736.9823,2820.586818,0.01588264,206701
206736.9823,2820.586818,0.01588264,206706
206736.9823,2820.586818,0.01588264,206711
206736.9823,2820.586818,0.01588264,206717
206736.9823,2820.586818,0.01588264,206722
206736.9823,2820.586818,0.01588264,206727
206736.9823,2820.586818,0.01588264,206733
206836.9823,2919.510818,0.01609784,206738
206836.9823,2919.510818,0.01609784,206743
206836.9823,2919.510818,0.01609784,206749
206836.9823,2919.510818,0.01609784,206754
206836.9823,2919.510818,0.01609784,206760
206836.9823,2919.510818,0.01609784,206765
206836.9823,2919.510818,0.01609784,206770
206836.9823,2919.510818,0.01609784,206776
206836.9823,2919.510818,0.01609784,206781
206836.9823,2919.510818,0.01609784,206786
206836.9823,2919.510818,0.01609784,206792
206836.9823,2919.510818,0.01609784,206797
206836.9823,2919.510818,0.01609784,206802
206836.9823,2919.510818,0.01609784,206808
206836.9823,2919.510818,0.01609784,206813
206836.9823,2919.510818,0.01609784,206818
206836.9823,2919.510818,0.01609784,206824
206836.9823,2919.510818,0.01609784,206829
206836.9823,2919.510818,0.01609784,206835
206936.9823,3016.548601,0.01669028,206840
206936.9823,3016.548601,0.01669028,206845
206936.9823,3016.548601,0.01669028,206851
206936.9823,3016.548601,0.01669028,206856
206936.9823,3016.548601,0.01669028,206861
206936.9823,3016.548601,0.01669028,206867
206936.9823,3016.548601,0.01669028,206872
206936.9823,3016.548601,0.01669028,206877
206936.9823,3016.548601,0.01669028,206883
206936.9823,3016.548601,0.01669028,206888
206936.9823,3016.548601,0.01669028,206894
206936.9823,3016.548601,0.01669028,206899
206936.9823,3016.548601,0.01669028,206904
206936.9823,3016.548601,0.01669028,206910
206936.9823,3016.548601,0.01669028,206915
206936.9823,3016.548601,0.01669028,206920
206936.9823,3016.548601,0.01669028,206926
206936.9823,3016.548601,0.01669028,206931
206936.9823,3016.548601,0.01669028,206936
207036.9823,3111.700165,0.01765997,206942
207036.9823,3111.700165,0.01765997,206947
207036.9823,3111.700165,0.01765997,206953
207036.9823,3111.700165,0.01765997,206958
207036.9823,3111.700165,0.01765997,206963
207036.9823,3111.700165,0.01765997,206969
207036.9823,3111.700165,0.01765997,206974
207036.9823,3111.700165,0.01765997,206979
207036.9823,3111.700165,0.01765997,206985
207036.9823,3111.700165,0.01765997,206990
207036.9823,3111.700165,0.01765997,206995
207036.9823,3111.700165,0.01765997,207001
207036.9823,3111.700165,0.01765997,207006
207036.9823,3111.700165,0.01765997,207012
207036.9823,3111.700165,0.01765997,207017
207036.9823,3111.700165,0.01765997,207022
207036.9823,3111.700165,0.01765997,207028
207036.9823,3111.700165,0.01765997,207033
207136.9823,3210.327944,0.01793441,207038
207136.9823,3210.327944,0.01793441,207044
207136.9823,3210.327944,0.01793441,207049
207136.9823,3210.327944,0.01793441,207054
207136.9823,3210.327944,0.01793441,207060
207136.9823,3210.327944,0.01793441,207065
207136.9823,3210.327944,0.01793441,207071
207136.9823,3210.327944,0.01793441,207076
207136.9823,3210.327944,0.01793441,207081
207136.9823,3210.327944,0.01793441,207087
207136.9823,3210.327944,0.01793441,207092
207136.9823,3210.327944,0.01793441,207097
207136.9823,3210.327944,0.01793441,207103
207136.9823,3210.327944,0.01793441,207108
207136.9823,3210.327944,0.01793441,207113
207136.9823,3210.327944,0.01793441,207119
207136.9823,3210.327944,0.01793441,207124
207136.9823,3210.327944,0.01793441,207130
207136.9823,3210.327944,0.01793441,207135
207236.9823,3307.069505,0.0185861,207140
207236.9823,3307.069505,0.0185861,207146
207236.9823,3307.069505,0.0185861,207151
207236.9823,3307.069505,0.0185861,207156
207236.9823,3307.069505,0.0185861,207162
207236.9823,3307.069505,0.0185861,207167
207236.9823,3307.069505,0.0185861,207172
207236.9823,3307.069505,0.0185861,207178
207236.9823,3307.069505,0.0185861,207183
207236.9823,3307.069505,0.0185861,207189
207236.9823,3307.069505,0.0185861,207194
207236.9823,3307.069505,0.0185861,207199
207236.9823,3307.069505,0.0185861,207205
207236.9823,3307.069505,0.0185861,207210
207236.9823,3307.069505,0.0185861,207215
207236.9823,3307.069505,0.0185861,207221
207236.9823,3307.069505,0.0185861,207226
207236.9823,3307.069505,0.0185861,207231
207236.9823,3307.069505,0.0185861,207237
207336.9823,3401.924848,0.01961503,207242
207336.9823,3401.924848,0.01961503,207247
207336.9823,3401.924848,0.01961503,207253
207336.9823,3401.924848,0.01961503,207258
207336.9823,3401.924848,0.01961503,207264
207336.9823,3401.924848,0.01961503,207269
207336.9823,3401.924848,0.01961503,207274
207336.9823,3401.924848,0.01961503,207280
207336.9823,3401.924848,0.01961503,207285
207336.9823,3401.924848,0.01961503,207290
207336.9823,3401.924848,0.01961503,207296
207336.9823,3401.924848,0.01961503,207301
207336.9823,3401.924848,0.01961503,207306
207336.9823,3401.924848,0.01961503,207312
207336.9823,3401.924848,0.01961503,207317
207336.9823,3401.924848,0.01961503,207323
207336.9823,3401.924848,0.01961503,207328
207336.9823,3401.924848,0.01961503,207333
207436.9823,3500.256405,0.01994872,207339
207436.9823,3500.256405,0.01994872,207344
207436.9823,3500.256405,0.01994872,207349
207436.9823,3500.256405,0.01994872,207355
207436.9823,3500.256405,0.01994872,207360
207436.9823,3500.256405,0.01994872,207365
207436.9823,3500.256405,0.01994872,207371
207436.9823,3500.256405,0.01994872,207376
