Date_time,CPU,Memory_Bytes,Disk_Usage,,Redis_Date_Time,,Disk_Usage_MB
1630000428,5.57E+11,317116416,76556,,14087,,76.556
1630000429,5.58E+11,316715008,76568,,14088,,76.568
1630000430,5.58E+11,317054976,76580,,14089,,76.58
1630000431,5.58E+11,316923904,76588,,14090,,76.588
1630000433,5.58E+11,317067264,76600,,14092,,76.6
1630000434,5.58E+11,317378560,76612,,14093,,76.612
1630000435,5.58E+11,317317120,76620,,14094,,76.62
1630000436,5.58E+11,317165568,76632,,14095,,76.632
1630000437,5.58E+11,317112320,76644,,14096,,76.644
1630000438,5.58E+11,317173760,76656,,14097,,76.656
1630000440,5.58E+11,317468672,76664,,14099,,76.664
1630000441,5.58E+11,317415424,76676,,14100,,76.676
1630000442,5.58E+11,317505536,76684,,14101,,76.684
1630000443,5.58E+11,317558784,76696,,14102,,76.696
1630000444,5.58E+11,317489152,76708,,14103,,76.708
1630000445,5.58E+11,317337600,76720,,14104,,76.72
1630000447,5.58E+11,317382656,76728,,14106,,76.728
1630000448,5.58E+11,317382656,76740,,14107,,76.74
1630000449,5.58E+11,317104128,76752,,14108,,76.752
1630000450,5.58E+11,317636608,76760,,14109,,76.76
1630000451,5.58E+11,317816832,76772,,14110,,76.772
1630000452,5.58E+11,317677568,76784,,14111,,76.784
1630000454,5.58E+11,317231104,76792,,14113,,76.792
1630000455,5.58E+11,317198336,76804,,14114,,76.804
1630000456,5.58E+11,317255680,76816,,14115,,76.816
1630000457,5.59E+11,317267968,76824,,14116,,76.824
1630000458,5.59E+11,317485056,76836,,14117,,76.836
1630000459,5.59E+11,317513728,76848,,14118,,76.848
1630000461,5.59E+11,317145088,76856,,14120,,76.856
1630000462,5.59E+11,317083648,76868,,14121,,76.868
1630000463,5.59E+11,317358080,76880,,14122,,76.88
1630000464,5.59E+11,317595648,76888,,14123,,76.888
1630000465,5.59E+11,317652992,76900,,14124,,76.9
1630000467,5.59E+11,317661184,76912,,14126,,76.912
1630000468,5.59E+11,317648896,76920,,14127,,76.92
1630000469,5.59E+11,317550592,76932,,14128,,76.932
1630000470,5.59E+11,317763584,76944,,14129,,76.944
1630000471,5.59E+11,317698048,76952,,14130,,76.952
1630000472,5.59E+11,317952000,76964,,14131,,76.964
1630000474,5.59E+11,317890560,76976,,14133,,76.976
1630000475,5.59E+11,318058496,76984,,14134,,76.984
1630000476,5.59E+11,317915136,76996,,14135,,76.996
1630000477,5.59E+11,318001152,77008,,14136,,77.008
1630000478,5.59E+11,318300160,77016,,14137,,77.016
1630000479,5.59E+11,318156800,77028,,14138,,77.028
1630000481,5.59E+11,318181376,77040,,14140,,77.04
1630000482,5.59E+11,318320640,77048,,14141,,77.048
1630000483,5.59E+11,318398464,77060,,14142,,77.06
1630000484,5.59E+11,318398464,77072,,14143,,77.072
1630000485,5.60E+11,318308352,77084,,14144,,77.084
1630000486,5.60E+11,318296064,77096,,14145,,77.096
1630000488,5.60E+11,318390272,77104,,14147,,77.104
1630000489,5.60E+11,318398464,77116,,14148,,77.116
1630000490,5.60E+11,318263296,77128,,14149,,77.128
1630000491,5.60E+11,317992960,77136,,14150,,77.136
1630000492,5.60E+11,318447616,77148,,14151,,77.148
1630000493,5.60E+11,318402560,77160,,14152,,77.16
1630000495,5.60E+11,318676992,77172,,14154,,77.172
1630000496,5.60E+11,318726144,77184,,14155,,77.184
1630000497,5.60E+11,318726144,77192,,14156,,77.192
1630000498,5.60E+11,318877696,77204,,14157,,77.204
1630000499,5.60E+11,318652416,77216,,14158,,77.216
1630000500,5.60E+11,318849024,77228,,14159,,77.228
1630000502,5.60E+11,318828544,77236,,14161,,77.236
1630000503,5.60E+11,318976000,77248,,14162,,77.248
1630000504,5.60E+11,318705664,77260,,14163,,77.26
1630000505,5.60E+11,318930944,77268,,14164,,77.268
1630000506,5.60E+11,318914560,77280,,14165,,77.28
1630000507,5.60E+11,319016960,77292,,14166,,77.292
1630000509,5.60E+11,319000576,77304,,14168,,77.304
1630000510,5.60E+11,319037440,77312,,14169,,77.312
1630000511,5.60E+11,318910464,77324,,14170,,77.324
1630000512,5.60E+11,318992384,77336,,14171,,77.336
1630000513,5.60E+11,318853120,77348,,14172,,77.348
1630000515,5.61E+11,318697472,77360,,14174,,77.36
1630000516,5.61E+11,318832640,77368,,14175,,77.368
1630000517,5.61E+11,318992384,77380,,14176,,77.38
1630000518,5.61E+11,318935040,77392,,14177,,77.392
1630000519,5.61E+11,318955520,77404,,14178,,77.404
1630000520,5.61E+11,318906368,77412,,14179,,77.412
1630000522,5.61E+11,318824448,77424,,14181,,77.424
1630000523,5.61E+11,318664704,77436,,14182,,77.436
1630000524,5.61E+11,318828544,77448,,14183,,77.448
1630000525,5.61E+11,318967808,77456,,14184,,77.456
1630000526,5.61E+11,319090688,77468,,14185,,77.468
1630000527,5.61E+11,318947328,77480,,14186,,77.48
1630000529,5.61E+11,319004672,77488,,14188,,77.488
1630000530,5.61E+11,319074304,77500,,14189,,77.5
1630000531,5.61E+11,319143936,77508,,14190,,77.508
1630000532,5.61E+11,319123456,77520,,14191,,77.52
1630000533,5.61E+11,319373312,77532,,14192,,77.532
1630000534,5.61E+11,319414272,77540,,14193,,77.54
1630000536,5.61E+11,319369216,77552,,14195,,77.552
1630000537,5.61E+11,319160320,77564,,14196,,77.564
1630000538,5.61E+11,319455232,77572,,14197,,77.572
1630000539,5.61E+11,319606784,77584,,14198,,77.584
1630000540,5.61E+11,319311872,77596,,14199,,77.596
1630000541,5.61E+11,319455232,77608,,14200,,77.608
1630000543,5.61E+11,319045632,77616,,14202,,77.616
1630000544,5.62E+11,319397888,77628,,14203,,77.628
1630000545,5.62E+11,319696896,77640,,14204,,77.64
1630000546,5.62E+11,319754240,77648,,14205,,77.648
1630000547,5.62E+11,319619072,77660,,14206,,77.66
1630000548,5.62E+11,319737856,77668,,14207,,77.668
1630000550,5.62E+11,319750144,77680,,14209,,77.68
1630000551,5.62E+11,319791104,77692,,14210,,77.692
1630000552,5.62E+11,319553536,77704,,14211,,77.704
1630000553,5.62E+11,319815680,77712,,14212,,77.712
1630000554,5.62E+11,319815680,77724,,14213,,77.724
1630000556,5.62E+11,319959040,77736,,14215,,77.736
1630000557,5.62E+11,319954944,77744,,14216,,77.744
1630000558,5.62E+11,319930368,77756,,14217,,77.756
1630000559,5.62E+11,319766528,77768,,14218,,77.768
1630000560,5.62E+11,320045056,77776,,14219,,77.776
1630000561,5.62E+11,320024576,77788,,14220,,77.788
1630000563,5.62E+11,320061440,77800,,14222,,77.8
1630000564,5.62E+11,320045056,77808,,14223,,77.808
1630000565,5.62E+11,320098304,77820,,14224,,77.82
1630000566,5.62E+11,319934464,77832,,14225,,77.832
1630000567,5.62E+11,320073728,77844,,14226,,77.844
1630000569,5.62E+11,319877120,77852,,14228,,77.852
1630000570,5.62E+11,320184320,77864,,14229,,77.864
1630000571,5.62E+11,320282624,77872,,14230,,77.872
1630000572,5.62E+11,320151552,77884,,14231,,77.884
1630000573,5.63E+11,320339968,77896,,14232,,77.896
1630000574,5.63E+11,320262144,77908,,14233,,77.908
1630000576,5.63E+11,320274432,77916,,14235,,77.916
1630000577,5.63E+11,320405504,77928,,14236,,77.928
1630000578,5.63E+11,320258048,77940,,14237,,77.94
1630000579,5.63E+11,320221184,77948,,14238,,77.948
1630000580,5.63E+11,320376832,77960,,14239,,77.96
1630000581,5.63E+11,320385024,77972,,14240,,77.972
1630000583,5.63E+11,320569344,77980,,14242,,77.98
1630000584,5.63E+11,320831488,77992,,14243,,77.992
1630000585,5.63E+11,320540672,78004,,14244,,78.004
1630000586,5.63E+11,320598016,78012,,14245,,78.012
1630000587,5.63E+11,320528384,78024,,14246,,78.024
1630000588,5.63E+11,320557056,78036,,14247,,78.036
1630000590,5.63E+11,320585728,78044,,14249,,78.044
1630000591,5.63E+11,320450560,78056,,14250,,78.056
1630000592,5.63E+11,320540672,78064,,14251,,78.064
1630000593,5.63E+11,320184320,78076,,14252,,78.076
1630000594,5.63E+11,320524288,78088,,14253,,78.088
1630000595,5.63E+11,320512000,78096,,14254,,78.096
1630000597,5.63E+11,320663552,78108,,14256,,78.108
1630000598,5.63E+11,320577536,78120,,14257,,78.12
1630000599,5.63E+11,320684032,78128,,14258,,78.128
1630000600,5.63E+11,320749568,78140,,14259,,78.14
1630000601,5.63E+11,320815104,78152,,14260,,78.152
1630000603,5.64E+11,320819200,78160,,14262,,78.16
1630000604,5.64E+11,321052672,78172,,14263,,78.172
1630000605,5.64E+11,320811008,78184,,14264,,78.184
1630000606,5.64E+11,320688128,78192,,14265,,78.192
1630000607,5.64E+11,320729088,78204,,14266,,78.204
1630000608,5.64E+11,320696320,78216,,14267,,78.216
1630000610,5.64E+11,320913408,78228,,14269,,78.228
1630000611,5.64E+11,321069056,78236,,14270,,78.236
1630000612,5.64E+11,321060864,78248,,14271,,78.248
1630000613,5.64E+11,320802816,78260,,14272,,78.26
1630000614,5.64E+11,320974848,78272,,14273,,78.272
1630000615,5.64E+11,321261568,78280,,14274,,78.28
1630000617,5.64E+11,321118208,78292,,14276,,78.292
1630000618,5.64E+11,320917504,78304,,14277,,78.304
1630000619,5.64E+11,321310720,78312,,14278,,78.312
1630000620,5.64E+11,321175552,78324,,14279,,78.324
1630000621,5.64E+11,321290240,78332,,14280,,78.332
1630000622,5.64E+11,321044480,78344,,14281,,78.344
1630000624,5.64E+11,321245184,78356,,14283,,78.356
1630000625,5.64E+11,321241088,78364,,14284,,78.364
1630000626,5.64E+11,321269760,78376,,14285,,78.376
1630000627,5.64E+11,321191936,78388,,14286,,78.388
1630000628,5.64E+11,320995328,78400,,14287,,78.4
1630000629,5.64E+11,320962560,78408,,14288,,78.408
1630000631,5.64E+11,321077248,78420,,14290,,78.42
1630000632,5.65E+11,321236992,78432,,14291,,78.432
1630000633,5.65E+11,321458176,78440,,14292,,78.44
1630000634,5.65E+11,321253376,78452,,14293,,78.452
1630000635,5.65E+11,321118208,78464,,14294,,78.464
1630000637,5.65E+11,321363968,78472,,14296,,78.472
1630000638,5.65E+11,321327104,78484,,14297,,78.484
1630000639,5.65E+11,321552384,78496,,14298,,78.496
1630000640,5.65E+11,321642496,78504,,14299,,78.504
1630000641,5.65E+11,321556480,78516,,14300,,78.516
1630000642,5.65E+11,321732608,78528,,14301,,78.528
1630000644,5.65E+11,321667072,78536,,14303,,78.536
1630000645,5.65E+11,321560576,78548,,14304,,78.548
1630000646,5.65E+11,321921024,78556,,14305,,78.556
1630000647,5.65E+11,321986560,78568,,14306,,78.568
1630000648,5.65E+11,321855488,78580,,14307,,78.58
1630000649,5.65E+11,322007040,78588,,14308,,78.588
1630000651,5.65E+11,322060288,78600,,14310,,78.6
1630000652,5.65E+11,321884160,78612,,14311,,78.612
1630000653,5.65E+11,321949696,78620,,14312,,78.62
1630000654,5.65E+11,322088960,78632,,14313,,78.632
1630000655,5.65E+11,322232320,78644,,14314,,78.644
1630000656,5.65E+11,322383872,78652,,14315,,78.652
1630000658,5.65E+11,322281472,78664,,14317,,78.664
1630000659,5.65E+11,322166784,78676,,14318,,78.676
1630000660,5.65E+11,321929216,78684,,14319,,78.684
1630000661,5.66E+11,322138112,78696,,14320,,78.696
1630000662,5.66E+11,321998848,78708,,14321,,78.708
1630000663,5.66E+11,322285568,78716,,14322,,78.716
1630000665,5.66E+11,322314240,78728,,14324,,78.728
1630000666,5.66E+11,322363392,78736,,14325,,78.736
1630000667,5.66E+11,321802240,78748,,14326,,78.748
1630000668,5.66E+11,322244608,78760,,14327,,78.76
1630000669,5.66E+11,322232320,78772,,14328,,78.772
1630000670,5.66E+11,322437120,78780,,14329,,78.78
1630000672,5.66E+11,322396160,78792,,14331,,78.792
1630000673,5.66E+11,322146304,78800,,14332,,78.8
1630000674,5.66E+11,322400256,78812,,14333,,78.812
1630000675,5.66E+11,322170880,78824,,14334,,78.824
1630000676,5.66E+11,322490368,78832,,14335,,78.832
1630000677,5.66E+11,322531328,78844,,14336,,78.844
1630000679,5.66E+11,322641920,78856,,14338,,78.856
1630000680,5.66E+11,322428928,78864,,14339,,78.864
1630000681,5.66E+11,322547712,78876,,14340,,78.876
1630000682,5.66E+11,322535424,78888,,14341,,78.888
1630000683,5.66E+11,322633728,78896,,14342,,78.896
1630000685,5.66E+11,322609152,78908,,14344,,78.908
1630000686,5.66E+11,322625536,78920,,14345,,78.92
1630000687,5.66E+11,322867200,78928,,14346,,78.928
1630000688,5.66E+11,322781184,78940,,14347,,78.94
1630000689,5.66E+11,322637824,78952,,14348,,78.952
1630000690,5.66E+11,322727936,78960,,14349,,78.96
1630000692,5.67E+11,322883584,78972,,14351,,78.972
1630000693,5.67E+11,322916352,78984,,14352,,78.984
1630000694,5.67E+11,322879488,78996,,14353,,78.996
1630000695,5.67E+11,322969600,79004,,14354,,79.004
1630000696,5.67E+11,322965504,79016,,14355,,79.016
1630000697,5.67E+11,323035136,79028,,14356,,79.028
1630000699,5.67E+11,323026944,79036,,14358,,79.036
1630000700,5.67E+11,323137536,79048,,14359,,79.048
1630000701,5.67E+11,323489792,79060,,14360,,79.06
1630000702,5.67E+11,323330048,79068,,14361,,79.068
1630000703,5.67E+11,323436544,79080,,14362,,79.08
1630000704,5.67E+11,323682304,79092,,14363,,79.092
1630000706,5.67E+11,323530752,79100,,14365,,79.1
1630000707,5.67E+11,323526656,79112,,14366,,79.112
1630000708,5.67E+11,323477504,79124,,14367,,79.124
1630000709,5.67E+11,323497984,79136,,14368,,79.136
1630000710,5.67E+11,323391488,79144,,14369,,79.144
1630000712,5.67E+11,323293184,79156,,14371,,79.156
1630000713,5.67E+11,323420160,79168,,14372,,79.168
1630000714,5.67E+11,323518464,79176,,14373,,79.176
1630000715,5.67E+11,323608576,79188,,14374,,79.188
1630000716,5.67E+11,323592192,79200,,14375,,79.2
1630000717,5.67E+11,323424256,79208,,14376,,79.208
1630000719,5.67E+11,323526656,79220,,14378,,79.22
1630000720,5.67E+11,323575808,79232,,14379,,79.232
1630000721,5.68E+11,323629056,79240,,14380,,79.24
1630000722,5.68E+11,323764224,79252,,14381,,79.252
1630000723,5.68E+11,323854336,79264,,14382,,79.264
1630000724,5.68E+11,323706880,79272,,14383,,79.272
1630000726,5.68E+11,323682304,79284,,14385,,79.284
1630000727,5.68E+11,323735552,79296,,14386,,79.296
1630000728,5.68E+11,323563520,79304,,14387,,79.304
1630000729,5.68E+11,323690496,79316,,14388,,79.316
1630000730,5.68E+11,323821568,79328,,14389,,79.328
1630000731,5.68E+11,323682304,79336,,14390,,79.336
1630000733,5.68E+11,323837952,79348,,14392,,79.348
1630000734,5.68E+11,323780608,79360,,14393,,79.36
1630000735,5.68E+11,323670016,79368,,14394,,79.368
1630000736,5.68E+11,323305472,79380,,14395,,79.38
1630000737,5.68E+11,323403776,79392,,14396,,79.392
1630000738,5.68E+11,323596288,79400,,14397,,79.4
1630000740,5.68E+11,323551232,79412,,14399,,79.412
1630000741,5.68E+11,323461120,79420,,14400,,79.42
1630000742,5.68E+11,323452928,79432,,14401,,79.432
1630000743,5.68E+11,324005888,79444,,14402,,79.444
1630000744,5.68E+11,323555328,79452,,14403,,79.452
1630000746,5.68E+11,323674112,79464,,14405,,79.464
1630000747,5.68E+11,323895296,79476,,14406,,79.476
1630000748,5.68E+11,324059136,79484,,14407,,79.484
1630000749,5.68E+11,324026368,79496,,14408,,79.496
1630000750,5.68E+11,323964928,79508,,14409,,79.508
1630000751,5.69E+11,324206592,79516,,14410,,79.516
1630000753,5.69E+11,324321280,79528,,14412,,79.528
1630000754,5.69E+11,324386816,79540,,14413,,79.54
1630000755,5.69E+11,324325376,79548,,14414,,79.548
1630000756,5.69E+11,324513792,79560,,14415,,79.56
1630000757,5.69E+11,324501504,79572,,14416,,79.572
1630000758,5.69E+11,324546560,79580,,14417,,79.58
1630000760,5.69E+11,324739072,79592,,14419,,79.592
1630000761,5.69E+11,324624384,79604,,14420,,79.604
1630000762,5.69E+11,324612096,79616,,14421,,79.616
1630000763,5.69E+11,324562944,79624,,14422,,79.624
1630000764,5.69E+11,324837376,79636,,14423,,79.636
1630000765,5.69E+11,324685824,79648,,14424,,79.648
1630000767,5.69E+11,324558848,79656,,14426,,79.656
1630000768,5.69E+11,324636672,79668,,14427,,79.668
1630000769,5.69E+11,324800512,79680,,14428,,79.68
1630000770,5.69E+11,324845568,79688,,14429,,79.688
1630000771,5.69E+11,324792320,79700,,14430,,79.7
1630000772,5.69E+11,324886528,79712,,14431,,79.712
1630000774,5.69E+11,324943872,79720,,14433,,79.72
1630000775,5.69E+11,325029888,79732,,14434,,79.732
1630000776,5.69E+11,324874240,79740,,14435,,79.74
1630000777,5.69E+11,324792320,79752,,14436,,79.752
1630000778,5.69E+11,324878336,79764,,14437,,79.764
1630000780,5.69E+11,325128192,79772,,14439,,79.772
1630000781,5.70E+11,324845568,79784,,14440,,79.784
1630000782,5.70E+11,324984832,79796,,14441,,79.796
1630000783,5.70E+11,325316608,79804,,14442,,79.804
1630000784,5.70E+11,324956160,79816,,14443,,79.816
1630000785,5.70E+11,325226496,79828,,14444,,79.828
1630000787,5.70E+11,325439488,79836,,14446,,79.836
1630000788,5.70E+11,325296128,79848,,14447,,79.848
1630000789,5.70E+11,325246976,79860,,14448,,79.86
1630000790,5.70E+11,325300224,79872,,14449,,79.872
1630000791,5.70E+11,325214208,79884,,14450,,79.884
1630000792,5.70E+11,324956160,79892,,14451,,79.892
1630000794,5.70E+11,325189632,79904,,14453,,79.904
1630000795,5.70E+11,325029888,79916,,14454,,79.916
1630000796,5.70E+11,325165056,79924,,14455,,79.924
1630000797,5.70E+11,325206016,79936,,14456,,79.936
1630000798,5.70E+11,324825088,79948,,14457,,79.948
1630000799,5.70E+11,325206016,79956,,14458,,79.956
1630000801,5.70E+11,325193728,79968,,14460,,79.968
1630000802,5.70E+11,325099520,79980,,14461,,79.98
1630000803,5.70E+11,325124096,79988,,14462,,79.988
1630000804,5.70E+11,325304320,80000,,14463,,80
1630000805,5.70E+11,325328896,80012,,14464,,80.012
1630000807,5.70E+11,325373952,80020,,14466,,80.02
1630000808,5.70E+11,325316608,80032,,14467,,80.032
1630000809,5.70E+11,325160960,80044,,14468,,80.044
1630000810,5.71E+11,325394432,80052,,14469,,80.052
1630000811,5.71E+11,325443584,80064,,14470,,80.064
1630000812,5.71E+11,325627904,80076,,14471,,80.076
1630000814,5.71E+11,325476352,80084,,14473,,80.084
1630000815,5.71E+11,325693440,80096,,14474,,80.096
1630000816,5.71E+11,325644288,80108,,14475,,80.108
1630000817,5.71E+11,325419008,80116,,14476,,80.116
1630000818,5.71E+11,325373952,80128,,14477,,80.128
1630000819,5.71E+11,325459968,80140,,14478,,80.14
1630000821,5.71E+11,325402624,80152,,14480,,80.152
1630000822,5.71E+11,325578752,80160,,14481,,80.16
1630000823,5.71E+11,325349376,80172,,14482,,80.172
1630000824,5.71E+11,325611520,80184,,14483,,80.184
1630000825,5.71E+11,325513216,80192,,14484,,80.192
1630000826,5.71E+11,325726208,80204,,14485,,80.204
1630000828,5.71E+11,325636096,80212,,14487,,80.212
1630000829,5.71E+11,325558272,80224,,14488,,80.224
1630000830,5.71E+11,325685248,80236,,14489,,80.236
1630000831,5.71E+11,325873664,80248,,14490,,80.248
1630000832,5.71E+11,325902336,80256,,14491,,80.256
1630000833,5.71E+11,326123520,80268,,14492,,80.268
1630000835,5.71E+11,326103040,80280,,14494,,80.28
1630000836,5.71E+11,326074368,80288,,14495,,80.288
1630000837,5.71E+11,325914624,80300,,14496,,80.3
1630000838,5.71E+11,326299648,80312,,14497,,80.312
1630000839,5.71E+11,326213632,80320,,14498,,80.32
1630000840,5.72E+11,326283264,80332,,14499,,80.332
1630000842,5.72E+11,326152192,80344,,14501,,80.344
1630000843,5.72E+11,326225920,80356,,14502,,80.356
1630000844,5.72E+11,326320128,80364,,14503,,80.364
1630000845,5.72E+11,326324224,80376,,14504,,80.376
1630000846,5.72E+11,326234112,80384,,14505,,80.384
1630000847,5.72E+11,326189056,80396,,14506,,80.396
1630000849,5.72E+11,326287360,80408,,14508,,80.408
1630000850,5.72E+11,326471680,80420,,14509,,80.42
1630000851,5.72E+11,326295552,80428,,14510,,80.428
1630000852,5.72E+11,326356992,80440,,14511,,80.44
1630000853,5.72E+11,326553600,80452,,14512,,80.452
1630000854,5.72E+11,326537216,80464,,14513,,80.464
1630000856,5.72E+11,326504448,80472,,14515,,80.472
1630000857,5.72E+11,326680576,80484,,14516,,80.484
1630000858,5.72E+11,326488064,80496,,14517,,80.496
1630000859,5.72E+11,326619136,80508,,14518,,80.508
1630000860,5.72E+11,326643712,80516,,14519,,80.516
1630000862,5.72E+11,326881280,80528,,14521,,80.528
1630000863,5.72E+11,326942720,80536,,14522,,80.536
1630000864,5.72E+11,327086080,80548,,14523,,80.548
1630000865,5.72E+11,327073792,80560,,14524,,80.56
1630000866,5.72E+11,327172096,80568,,14525,,80.568
1630000867,5.72E+11,327241728,80580,,14526,,80.58
1630000869,5.72E+11,326983680,80592,,14528,,80.592
1630000870,5.73E+11,327069696,80600,,14529,,80.6
1630000871,5.73E+11,327188480,80612,,14530,,80.612
1630000872,5.73E+11,327004160,80620,,14531,,80.62
1630000873,5.73E+11,327368704,80632,,14532,,80.632
1630000874,5.73E+11,327151616,80644,,14533,,80.644
1630000876,5.73E+11,326742016,80656,,14535,,80.656
1630000877,5.73E+11,326746112,80664,,14536,,80.664
1630000878,5.73E+11,326676480,80676,,14537,,80.676
1630000879,5.73E+11,327032832,80684,,14538,,80.684
1630000880,5.73E+11,327028736,80696,,14539,,80.696
1630000881,5.73E+11,326950912,80708,,14540,,80.708
1630000883,5.73E+11,327159808,80716,,14542,,80.716
1630000884,5.73E+11,326901760,80728,,14543,,80.728
1630000885,5.73E+11,327057408,80740,,14544,,80.74
1630000886,5.73E+11,327262208,80748,,14545,,80.748
1630000887,5.73E+11,327294976,80760,,14546,,80.76
1630000888,5.73E+11,327249920,80772,,14547,,80.772
1630000890,5.73E+11,327131136,80780,,14549,,80.78
1630000891,5.73E+11,327221248,80792,,14550,,80.792
1630000892,5.73E+11,327270400,80804,,14551,,80.804
1630000893,5.73E+11,327503872,80812,,14552,,80.812
1630000894,5.73E+11,327454720,80824,,14553,,80.824
1630000895,5.73E+11,327557120,80836,,14554,,80.836
1630000897,5.73E+11,327675904,80844,,14556,,80.844
1630000898,5.73E+11,327380992,80856,,14557,,80.856
1630000899,5.73E+11,327442432,80868,,14558,,80.868
1630000900,5.74E+11,327688192,80880,,14559,,80.88
1630000901,5.74E+11,327610368,80888,,14560,,80.888
1630000902,5.74E+11,327655424,80900,,14561,,80.9
1630000904,5.74E+11,327925760,80912,,14563,,80.912
1630000905,5.74E+11,327757824,80924,,14564,,80.924
1630000906,5.74E+11,328028160,80932,,14565,,80.932
1630000907,5.74E+11,327790592,80944,,14566,,80.944
1630000908,5.74E+11,328065024,80956,,14567,,80.956
1630000909,5.74E+11,327954432,80964,,14568,,80.964
1630000911,5.74E+11,328060928,80976,,14570,,80.976
1630000912,5.74E+11,327929856,80988,,14571,,80.988
1630000913,5.74E+11,327839744,81000,,14572,,81
1630000914,5.74E+11,328028160,81012,,14573,,81.012
1630000915,5.74E+11,327876608,81020,,14574,,81.02
1630000917,5.74E+11,327766016,81032,,14576,,81.032
1630000918,5.74E+11,327958528,81044,,14577,,81.044
1630000919,5.74E+11,327839744,81056,,14578,,81.056
1630000920,5.74E+11,327704576,81064,,14579,,81.064
1630000921,5.74E+11,327852032,81076,,14580,,81.076
1630000922,5.74E+11,327909376,81088,,14581,,81.088
1630000924,5.74E+11,327954432,81096,,14583,,81.096
1630000925,5.74E+11,328212480,81108,,14584,,81.108
1630000926,5.74E+11,327905280,81120,,14585,,81.12
1630000927,5.74E+11,328040448,81132,,14586,,81.132
1630000928,5.74E+11,327884800,81140,,14587,,81.14
1630000929,5.75E+11,328019968,81152,,14588,,81.152
1630000931,5.75E+11,328097792,81164,,14590,,81.164
1630000932,5.75E+11,328310784,81176,,14591,,81.176
1630000933,5.75E+11,328261632,81184,,14592,,81.184
1630000934,5.75E+11,328167424,81196,,14593,,81.196
1630000935,5.75E+11,328228864,81208,,14594,,81.208
1630000936,5.75E+11,328409088,81220,,14595,,81.22
1630000938,5.75E+11,328155136,81228,,14597,,81.228
1630000939,5.75E+11,328273920,81240,,14598,,81.24
1630000940,5.75E+11,328237056,81252,,14599,,81.252
1630000941,5.75E+11,328306688,81260,,14600,,81.26
1630000942,5.75E+11,328212480,81272,,14601,,81.272
1630000943,5.75E+11,328392704,81284,,14602,,81.284
1630000945,5.75E+11,328187904,81292,,14604,,81.292
1630000946,5.75E+11,328364032,81304,,14605,,81.304
1630000947,5.75E+11,328400896,81316,,14606,,81.316
1630000948,5.75E+11,328515584,81324,,14607,,81.324
1630000949,5.75E+11,328425472,81336,,14608,,81.336
1630000950,5.75E+11,328437760,81348,,14609,,81.348
1630000952,5.75E+11,328683520,81356,,14611,,81.356
1630000953,5.75E+11,328757248,81368,,14612,,81.368
1630000954,5.75E+11,328077312,81380,,14613,,81.38
1630000955,5.75E+11,328503296,81388,,14614,,81.388
1630000956,5.75E+11,328560640,81400,,14615,,81.4
1630000957,5.75E+11,328622080,81412,,14616,,81.412
1630000959,5.76E+11,328323072,81424,,14618,,81.424
1630000960,5.76E+11,328507392,81432,,14619,,81.432
1630000961,5.76E+11,328458240,81444,,14620,,81.444
1630000962,5.76E+11,328675328,81456,,14621,,81.456
1630000963,5.76E+11,328695808,81464,,14622,,81.464
1630000964,5.76E+11,328679424,81476,,14623,,81.476
1630000966,5.76E+11,328585216,81484,,14625,,81.484
1630000967,5.76E+11,328654848,81496,,14626,,81.496
1630000968,5.76E+11,328761344,81508,,14627,,81.508
1630000969,5.76E+11,328916992,81516,,14628,,81.516
1630000970,5.76E+11,328851456,81528,,14629,,81.528
1630000972,5.76E+11,328577024,81536,,14631,,81.536
1630000973,5.76E+11,329007104,81548,,14632,,81.548
1630000974,5.76E+11,329134080,81560,,14633,,81.56
1630000975,5.76E+11,328957952,81568,,14634,,81.568
1630000976,5.76E+11,328912896,81580,,14635,,81.58
1630000977,5.76E+11,328925184,81592,,14636,,81.592
1630000979,5.76E+11,328978432,81600,,14638,,81.6
1630000980,5.76E+11,329027584,81612,,14639,,81.612
1630000981,5.76E+11,329175040,81620,,14640,,81.62
1630000982,5.76E+11,329256960,81632,,14641,,81.632
1630000983,5.76E+11,329125888,81644,,14642,,81.644
1630000985,5.76E+11,329154560,81652,,14644,,81.652
1630000986,5.76E+11,329433088,81664,,14645,,81.664
1630000987,5.76E+11,329138176,81672,,14646,,81.672
1630000988,5.76E+11,329023488,81684,,14647,,81.684
1630000989,5.77E+11,329154560,81696,,14648,,81.696
1630000990,5.77E+11,329412608,81704,,14649,,81.704
1630000992,5.77E+11,329256960,81716,,14651,,81.716
1630000993,5.77E+11,329371648,81728,,14652,,81.728
1630000994,5.77E+11,329449472,81736,,14653,,81.736
1630000995,5.77E+11,329535488,81748,,14654,,81.748
1630000996,5.77E+11,329699328,81760,,14655,,81.76
1630000997,5.77E+11,329551872,81768,,14656,,81.768
1630000999,5.77E+11,329555968,81780,,14658,,81.78
1630001000,5.77E+11,329916416,81792,,14659,,81.792
1630001001,5.77E+11,329846784,81800,,14660,,81.8
1630001002,5.77E+11,329842688,81812,,14661,,81.812
1630001003,5.77E+11,330051584,81824,,14662,,81.824
1630001004,5.77E+11,330166272,81832,,14663,,81.832
1630001006,5.77E+11,330137600,81844,,14665,,81.844
1630001007,5.77E+11,330190848,81856,,14666,,81.856
1630001008,5.77E+11,330178560,81864,,14667,,81.864
1630001009,5.77E+11,330149888,81876,,14668,,81.876
1630001010,5.77E+11,330145792,81888,,14669,,81.888
