Date_time,CPU,Memory_Bytes,Disk_Usage,,Date_and_time
1629678368,4.55917E+11,437501952,217872,,1616
1629678369,4.55963E+11,437534720,217876,,1617
1629678370,4.56006E+11,437547008,217884,,1618
1629678371,4.56057E+11,437555200,217888,,1619
1629678373,4.56114E+11,437608448,217896,,1621
1629678374,4.56186E+11,437583872,217900,,1622
1629678375,4.56233E+11,437469184,217908,,1623
1629678376,4.5628E+11,437407744,217912,,1624
1629678377,4.56327E+11,437649408,217916,,1625
1629678378,4.56388E+11,437612544,217924,,1626
1629678380,4.56438E+11,437506048,217928,,1628
1629678381,4.56486E+11,437497856,217936,,1629
1629678382,4.5654E+11,437276672,217940,,1630
1629678383,4.56605E+11,437346304,217948,,1631
1629678384,4.56657E+11,437526528,217952,,1632
1629678386,4.56709E+11,437219328,217960,,1634
1629678387,4.56758E+11,437358592,217964,,1635
1629678388,4.56826E+11,437497856,217968,,1636
1629678389,4.56875E+11,437280768,217976,,1637
1629678390,4.56924E+11,437436416,217980,,1638
1629678391,4.56974E+11,437661696,217988,,1639
1629678393,4.57027E+11,437780480,217992,,1641
1629678394,4.57092E+11,437764096,217996,,1642
1629678395,4.57141E+11,437854208,218004,,1643
1629678396,4.57194E+11,437714944,218008,,1644
1629678397,4.57241E+11,437964800,218016,,1645
1629678399,4.57311E+11,437776384,218020,,1647
1629678400,4.57358E+11,437743616,218028,,1648
1629678401,4.57402E+11,437772288,218032,,1649
1629678402,4.57451E+11,437764096,218036,,1650
1629678403,4.57512E+11,437821440,218044,,1651
1629678404,4.57558E+11,437817344,218048,,1652
1629678406,4.57604E+11,437731328,218052,,1654
1629678407,4.57646E+11,437612544,218056,,1655
1629678408,4.57703E+11,437567488,218064,,1656
1629678409,4.57748E+11,437698560,218068,,1657
1629678410,4.57797E+11,437743616,218076,,1658
1629678412,4.57843E+11,437919744,218080,,1660
1629678413,4.57901E+11,437751808,218084,,1661
1629678414,4.57945E+11,437747712,218092,,1662
1629678415,4.5799E+11,437850112,218096,,1663
1629678416,4.58041E+11,437727232,218104,,1664
1629678418,4.58085E+11,437735424,218108,,1666
1629678419,4.58141E+11,437608448,218112,,1667
1629678420,4.58185E+11,437850112,218120,,1668
1629678421,4.58233E+11,437895168,218124,,1669
1629678422,4.58283E+11,437956608,218128,,1670
1629678424,4.5834E+11,437895168,218136,,1672
1629678425,4.58385E+11,437907456,218140,,1673
1629678426,4.5843E+11,437858304,218148,,1674
1629678427,4.58476E+11,437911552,218152,,1675
1629678428,4.58537E+11,437862400,218160,,1676
1629678429,4.58585E+11,437886976,218164,,1677
1629678431,4.58632E+11,437764096,218168,,1679
1629678432,4.5868E+11,438009856,218176,,1680
1629678433,4.58741E+11,437981184,218180,,1681
1629678434,4.58788E+11,437825536,218188,,1682
1629678435,4.58833E+11,437858304,218192,,1683
1629678436,4.58879E+11,437997568,218200,,1684
1629678438,4.58918E+11,438050816,218204,,1686
1629678439,4.58975E+11,437927936,218208,,1687
1629678440,4.59017E+11,437723136,218216,,1688
1629678441,4.5906E+11,437903360,218220,,1689
1629678442,4.59102E+11,437858304,218228,,1690
1629678444,4.59157E+11,437911552,218232,,1692
1629678445,4.59201E+11,437977088,218236,,1693
1629678446,4.59246E+11,438038528,218244,,1694
1629678447,4.59287E+11,437837824,218248,,1695
1629678448,4.59347E+11,437891072,218256,,1696
1629678450,4.59399E+11,437927936,218260,,1698
1629678451,4.59444E+11,437751808,218268,,1699
1629678452,4.59491E+11,437755904,218272,,1700
1629678453,4.59549E+11,437997568,218276,,1701
1629678454,4.59592E+11,437874688,218284,,1702
1629678456,4.5964E+11,438009856,218288,,1704
1629678457,4.59684E+11,438161408,218296,,1705
1629678458,4.59743E+11,438042624,218300,,1706
1629678459,4.59787E+11,437936128,218308,,1707
1629678460,4.5983E+11,437936128,218312,,1708
1629678461,4.59874E+11,437964800,218316,,1709
1629678463,4.59934E+11,437944320,218324,,1711
1629678464,4.59982E+11,437972992,218328,,1712
1629678465,4.60028E+11,437940224,218336,,1713
1629678466,4.60074E+11,437997568,218340,,1714
1629678467,4.60118E+11,437907456,218348,,1715
1629678469,4.60178E+11,438018048,218352,,1717
1629678470,4.60225E+11,438038528,218356,,1718
1629678471,4.60269E+11,437862400,218364,,1719
1629678472,4.60316E+11,437850112,218368,,1720
1629678473,4.60381E+11,438022144,218376,,1721
1629678475,4.60438E+11,438050816,218380,,1723
1629678476,4.60488E+11,438267904,218388,,1724
1629678477,4.60536E+11,438079488,218392,,1725
1629678478,4.60597E+11,438153216,218396,,1726
1629678479,4.60644E+11,438259712,218404,,1727
1629678480,4.60687E+11,438177792,218408,,1728
1629678482,4.60736E+11,438177792,218412,,1730
1629678483,4.60796E+11,438059008,218420,,1731
1629678484,4.6084E+11,438235136,218424,,1732
1629678485,4.60883E+11,438235136,218432,,1733
1629678486,4.60929E+11,438218752,218436,,1734
1629678488,4.60975E+11,438382592,218444,,1736
1629678489,4.61031E+11,438157312,218448,,1737
1629678490,4.61074E+11,438272000,218456,,1738
1629678491,4.61119E+11,438259712,218460,,1739
1629678492,4.61165E+11,438214656,218464,,1740
1629678494,4.61225E+11,438185984,218472,,1742
1629678495,4.61271E+11,437985280,218476,,1743
1629678496,4.61316E+11,437964800,218484,,1744
1629678497,4.61361E+11,438038528,218488,,1745
1629678498,4.61421E+11,438325248,218496,,1746
1629678499,4.61463E+11,438358016,218500,,1747
1629678501,4.61512E+11,438251520,218504,,1749
1629678502,4.61556E+11,438247424,218512,,1750
1629678503,4.61617E+11,438296576,218516,,1751
1629678504,4.61662E+11,438452224,218524,,1752
1629678505,4.61707E+11,438136832,218528,,1753
1629678507,4.61756E+11,438190080,218536,,1755
1629678508,4.61802E+11,438153216,218540,,1756
1629678509,4.61865E+11,438468608,218544,,1757
1629678510,4.61907E+11,438562816,218552,,1758
1629678511,4.61953E+11,438538240,218556,,1759
1629678512,4.61998E+11,438403072,218564,,1760
1629678514,4.6206E+11,438460416,218568,,1762
1629678515,4.62105E+11,438480896,218572,,1763
1629678516,4.62151E+11,438407168,218580,,1764
1629678517,4.62196E+11,438333440,218584,,1765
1629678518,4.62255E+11,438419456,218592,,1766
1629678520,4.623E+11,438398976,218596,,1768
1629678521,4.62347E+11,438603776,218604,,1769
1629678522,4.62391E+11,438542336,218608,,1770
1629678523,4.6245E+11,438337536,218612,,1771
1629678524,4.62498E+11,438530048,218620,,1772
1629678526,4.62546E+11,438415360,218624,,1774
1629678527,4.6259E+11,438530048,218632,,1775
1629678528,4.62648E+11,438480896,218636,,1776
1629678529,4.6269E+11,438599680,218644,,1777
1629678530,4.62735E+11,438517760,218648,,1778
1629678531,4.62777E+11,438673408,218652,,1779
1629678533,4.62837E+11,438497280,218660,,1781
1629678534,4.62883E+11,438640640,218664,,1782
1629678535,4.62928E+11,438558720,218672,,1783
1629678536,4.62977E+11,438177792,218676,,1784
1629678537,4.63022E+11,438439936,218684,,1785
1629678539,4.63079E+11,438517760,218688,,1787
1629678540,4.63123E+11,438435840,218696,,1788
1629678541,4.6317E+11,438251520,218700,,1789
1629678542,4.63215E+11,438513664,218708,,1790
1629678543,4.63275E+11,438501376,218712,,1791
1629678545,4.63322E+11,438456320,218716,,1793
1629678546,4.63366E+11,438235136,218724,,1794
1629678547,4.63409E+11,438513664,218728,,1795
1629678548,4.6347E+11,438620160,218736,,1796
1629678549,4.63516E+11,438333440,218740,,1797
1629678550,4.63559E+11,438476800,218748,,1798
1629678552,4.63604E+11,438439936,218752,,1800
1629678553,4.63663E+11,438591488,218760,,1801
1629678554,4.63712E+11,438513664,218764,,1802
1629678555,4.63756E+11,438685696,218772,,1803
1629678556,4.63802E+11,438702080,218776,,1804
1629678558,4.63846E+11,438546432,218784,,1806
1629678559,4.63907E+11,438702080,218788,,1807
1629678560,4.63951E+11,438685696,218792,,1808
1629678561,4.63998E+11,438534144,218800,,1809
1629678562,4.64044E+11,438468608,218804,,1810
1629678563,4.64104E+11,438636544,218812,,1811
1629678565,4.64154E+11,438493184,218816,,1813
1629678566,4.64201E+11,438685696,218824,,1814
1629678567,4.64249E+11,438681600,218828,,1815
1629678568,4.64312E+11,438657024,218836,,1816
1629678569,4.64359E+11,438587392,218840,,1817
1629678571,4.64409E+11,438714368,218848,,1819
1629678572,4.64458E+11,438751232,218852,,1820
1629678573,4.64519E+11,438751232,218860,,1821
1629678574,4.64563E+11,438513664,218864,,1822
1629678575,4.64606E+11,438779904,218872,,1823
1629678576,4.64651E+11,438714368,218876,,1824
1629678578,4.64697E+11,438587392,218884,,1826
1629678579,4.64761E+11,438706176,218888,,1827
1629678580,4.64809E+11,438636544,218896,,1828
1629678581,4.64857E+11,438611968,218900,,1829
1629678582,4.64904E+11,438689792,218908,,1830
1629678584,4.64963E+11,438648832,218912,,1832
1629678585,4.65012E+11,438833152,218920,,1833
1629678586,4.65057E+11,438616064,218924,,1834
1629678587,4.65099E+11,438710272,218928,,1835
1629678588,4.65158E+11,438775808,218936,,1836
1629678589,4.65202E+11,438722560,218940,,1837
1629678591,4.65249E+11,438718464,218948,,1839
1629678592,4.6529E+11,438738944,218952,,1840
1629678593,4.65349E+11,438951936,218960,,1841
1629678594,4.65394E+11,438956032,218964,,1842
1629678595,4.6544E+11,438988800,218972,,1843
1629678597,4.65488E+11,438865920,218976,,1845
1629678598,4.65533E+11,438833152,218980,,1846
1629678599,4.65592E+11,438824960,218988,,1847
1629678600,4.6564E+11,438706176,218992,,1848
1629678601,4.65696E+11,438878208,219000,,1849
1629678602,4.65743E+11,438853632,219004,,1850
1629678604,4.65805E+11,438841344,219008,,1852
1629678605,4.65848E+11,438681600,219016,,1853
1629678606,4.65892E+11,438624256,219020,,1854
1629678607,4.65937E+11,438845440,219028,,1855
1629678608,4.65998E+11,438910976,219032,,1856
1629678609,4.66042E+11,438718464,219036,,1857
1629678611,4.66087E+11,438919168,219044,,1859
1629678612,4.66129E+11,439046144,219048,,1860
1629678613,4.66186E+11,439009280,219052,,1861
1629678614,4.66228E+11,438923264,219060,,1862
1629678615,4.6627E+11,438960128,219064,,1863
1629678616,4.66314E+11,438853632,219072,,1864
1629678618,4.66356E+11,438841344,219076,,1866
1629678619,4.66411E+11,438784000,219084,,1867
1629678620,4.66453E+11,438853632,219088,,1868
1629678621,4.66494E+11,439066624,219092,,1869
1629678622,4.66536E+11,438882304,219100,,1870
1629678624,4.66594E+11,438996992,219104,,1872
1629678625,4.66638E+11,439021568,219112,,1873
1629678626,4.66679E+11,439005184,219116,,1874
1629678627,4.66723E+11,439021568,219124,,1875
1629678628,4.66783E+11,439156736,219128,,1876
1629678629,4.66826E+11,439054336,219132,,1877
1629678631,4.66871E+11,439222272,219140,,1879
1629678632,4.66914E+11,439021568,219144,,1880
1629678633,4.66971E+11,439095296,219152,,1881
1629678634,4.67012E+11,438816768,219156,,1882
1629678635,4.67055E+11,439148544,219160,,1883
1629678637,4.67099E+11,438861824,219168,,1885
1629678638,4.67139E+11,439234560,219172,,1886
1629678639,4.67194E+11,439058432,219180,,1887
1629678640,4.67235E+11,439103488,219184,,1888
1629678641,4.67276E+11,439050240,219188,,1889
1629678642,4.67318E+11,439201792,219196,,1890
1629678644,4.67381E+11,439099392,219200,,1892
1629678645,4.67422E+11,439091200,219204,,1893
1629678646,4.67469E+11,439136256,219212,,1894
1629678647,4.67513E+11,438861824,219216,,1895
1629678648,4.67574E+11,438894592,219224,,1896
1629678650,4.67618E+11,439021568,219228,,1898
1629678651,4.67664E+11,438910976,219236,,1899
1629678652,4.67709E+11,438964224,219240,,1900
1629678653,4.67767E+11,439128064,219244,,1901
1629678654,4.67814E+11,439181312,219252,,1902
1629678656,4.67857E+11,439250944,219256,,1904
1629678657,4.67904E+11,439091200,219260,,1905
1629678658,4.67963E+11,439181312,219268,,1906
1629678659,4.68012E+11,439169024,219272,,1907
1629678660,4.68063E+11,439123968,219280,,1908
1629678661,4.68106E+11,439402496,219284,,1909
1629678663,4.6815E+11,439111680,219292,,1911
1629678664,4.68206E+11,439386112,219296,,1912
1629678665,4.68249E+11,439324672,219304,,1913
1629678666,4.68295E+11,439361536,219308,,1914
1629678667,4.68338E+11,439422976,219312,,1915
1629678669,4.68398E+11,439361536,219320,,1917
1629678670,4.68443E+11,439349248,219324,,1918
1629678671,4.68489E+11,439238656,219332,,1919
1629678672,4.68535E+11,439099392,219336,,1920
1629678673,4.68594E+11,439197696,219344,,1921
1629678674,4.68644E+11,439193600,219348,,1922
1629678676,4.6869E+11,439287808,219352,,1924
1629678677,4.68734E+11,439345152,219360,,1925
1629678678,4.68793E+11,439390208,219364,,1926
1629678679,4.68843E+11,439279616,219372,,1927
1629678680,4.68889E+11,439451648,219376,,1928
1629678682,4.68935E+11,439308288,219384,,1930
1629678683,4.68993E+11,439111680,219388,,1931
1629678684,4.69038E+11,439283712,219396,,1932
1629678685,4.69082E+11,439250944,219400,,1933
1629678686,4.69128E+11,439336960,219408,,1934
1629678687,4.69174E+11,439275520,219412,,1935
1629678689,4.69236E+11,439308288,219416,,1937
1629678690,4.69282E+11,439275520,219424,,1938
1629678691,4.69329E+11,439255040,219428,,1939
1629678692,4.69377E+11,439328768,219436,,1940
1629678693,4.69435E+11,439472128,219440,,1941
1629678695,4.69481E+11,439443456,219448,,1943
1629678696,4.69528E+11,439320576,219452,,1944
1629678697,4.69574E+11,439242752,219456,,1945
1629678698,4.69633E+11,439242752,219464,,1946
1629678699,4.69679E+11,439160832,219468,,1947
1629678700,4.69726E+11,439193600,219476,,1948
1629678702,4.69773E+11,439320576,219480,,1950
1629678703,4.69835E+11,439386112,219488,,1951
1629678704,4.6988E+11,439418880,219492,,1952
1629678705,4.69924E+11,439173120,219500,,1953
1629678706,4.69966E+11,439201792,219504,,1954
1629678708,4.70011E+11,439377920,219508,,1956
1629678709,4.70069E+11,439570432,219516,,1957
1629678710,4.70112E+11,439582720,219520,,1958
1629678711,4.70155E+11,439492608,219528,,1959
1629678712,4.70198E+11,439644160,219532,,1960
1629678713,4.70254E+11,439533568,219540,,1961
1629678715,4.70299E+11,439447552,219544,,1963
1629678716,4.70342E+11,439398400,219552,,1964
1629678717,4.70387E+11,439463936,219556,,1965
1629678718,4.70448E+11,439357440,219560,,1966
1629678719,4.70489E+11,439406592,219568,,1967
1629678721,4.70539E+11,439439360,219572,,1969
1629678722,4.70585E+11,439435264,219580,,1970
1629678723,4.70647E+11,439414784,219584,,1971
1629678724,4.70691E+11,439353344,219588,,1972
1629678725,4.70734E+11,439296000,219596,,1973
1629678726,4.70779E+11,439607296,219600,,1974
1629678728,4.70822E+11,439427072,219608,,1976
1629678729,4.70879E+11,439472128,219612,,1977
1629678730,4.70925E+11,439541760,219620,,1978
1629678731,4.70971E+11,439504896,219624,,1979
1629678732,4.71013E+11,439574528,219628,,1980
1629678734,4.71074E+11,439382016,219636,,1982
1629678735,4.71118E+11,439742464,219640,,1983
1629678736,4.71164E+11,439803904,219648,,1984
1629678737,4.71209E+11,439554048,219652,,1985
1629678738,4.71269E+11,439640064,219660,,1986
1629678739,4.71312E+11,439603200,219664,,1987
1629678741,4.71356E+11,439681024,219668,,1989
1629678742,4.714E+11,439652352,219676,,1990
1629678743,4.7146E+11,439791616,219680,,1991
1629678744,4.71507E+11,439787520,219688,,1992
1629678745,4.71555E+11,439779328,219692,,1993
1629678747,4.71603E+11,439844864,219700,,1995
1629678748,4.71656E+11,439709696,219704,,1996
1629678749,4.71716E+11,439611392,219708,,1997
1629678750,4.71763E+11,439676928,219716,,1998
1629678751,4.7181E+11,439681024,219720,,1999
1629678752,4.7186E+11,439668736,219728,,2000
1629678754,4.7192E+11,439779328,219732,,2002
1629678755,4.71968E+11,439758848,219740,,2003
1629678756,4.72013E+11,439709696,219744,,2004
1629678757,4.7206E+11,439746560,219752,,2005
1629678758,4.72125E+11,439734272,219756,,2006
1629678760,4.72174E+11,439947264,219764,,2008
1629678761,4.72221E+11,439734272,219768,,2009
1629678762,4.72268E+11,439836672,219772,,2010
1629678763,4.72328E+11,439910400,219780,,2011
1629678764,4.72373E+11,439844864,219784,,2012
1629678765,4.72421E+11,439721984,219792,,2013
1629678767,4.72466E+11,439861248,219796,,2015
1629678768,4.72528E+11,439853056,219804,,2016
1629678769,4.72573E+11,439894016,219808,,2017
1629678770,4.72621E+11,439947264,219812,,2018
1629678771,4.72667E+11,439881728,219820,,2019
1629678773,4.72715E+11,439762944,219824,,2021
1629678774,4.72776E+11,439808000,219832,,2022
1629678775,4.72821E+11,439959552,219836,,2023
1629678776,4.72865E+11,439926784,219844,,2024
1629678777,4.72911E+11,439816192,219848,,2025
1629678778,4.72975E+11,439828480,219856,,2026
1629678780,4.73029E+11,439726080,219860,,2028
1629678781,4.73082E+11,439832576,219864,,2029
1629678782,4.73136E+11,439963648,219872,,2030
1629678783,4.73199E+11,440225792,219876,,2031
1629678784,4.73246E+11,440139776,219880,,2032
1629678786,4.733E+11,439971840,219888,,2034
1629678787,4.73346E+11,440107008,219892,,2035
1629678788,4.73412E+11,440025088,219896,,2036
1629678789,4.73461E+11,440197120,219904,,2037
1629678790,4.7351E+11,439906304,219908,,2038
1629678791,4.73563E+11,439975936,219916,,2039
1629678793,4.73632E+11,439918592,219920,,2041
1629678794,4.73682E+11,440291328,219928,,2042
1629678795,4.73733E+11,440004608,219932,,2043
1629678796,4.73782E+11,440213504,219936,,2044
1629678797,4.73831E+11,440164352,219944,,2045
1629678799,4.73893E+11,440102912,219948,,2047
1629678800,4.73938E+11,439984128,219956,,2048
1629678801,4.73986E+11,440037376,219960,,2049
1629678802,4.74033E+11,440037376,219964,,2050
1629678803,4.74091E+11,440324096,219972,,2051
1629678805,4.74136E+11,440315904,219976,,2053
1629678806,4.74182E+11,440217600,219984,,2054
1629678807,4.7423E+11,440012800,219988,,2055
1629678808,4.74296E+11,440119296,219996,,2056
1629678809,4.74343E+11,439992320,220000,,2057
1629678811,4.7439E+11,440012800,220004,,2059
1629678812,4.74439E+11,440090624,220012,,2060
1629678813,4.74503E+11,440369152,220016,,2061
1629678814,4.74548E+11,440078336,220024,,2062
1629678815,4.74595E+11,440315904,220028,,2063
1629678816,4.74641E+11,440397824,220036,,2064
1629678818,4.74689E+11,440541184,220040,,2066
1629678819,4.74749E+11,440299520,220048,,2067
1629678820,4.74794E+11,440209408,220052,,2068
1629678821,4.74839E+11,440315904,220056,,2069
1629678822,4.7489E+11,440147968,220064,,2070
1629678824,4.74951E+11,440262656,220068,,2072
1629678825,4.74999E+11,440303616,220076,,2073
1629678826,4.75046E+11,440328192,220080,,2074
1629678827,4.75094E+11,440504320,220088,,2075
1629678828,4.75153E+11,440315904,220092,,2076
1629678830,4.75205E+11,440307712,220100,,2078
1629678831,4.75251E+11,440213504,220104,,2079
1629678832,4.75296E+11,440434688,220108,,2080
1629678833,4.75353E+11,440320000,220116,,2081
1629678834,4.75399E+11,440315904,220120,,2082
1629678835,4.75445E+11,440213504,220128,,2083
1629678837,4.75492E+11,440332288,220132,,2085
1629678838,4.75551E+11,440348672,220140,,2086
1629678839,4.75598E+11,440446976,220144,,2087
1629678840,4.75647E+11,440401920,220152,,2088
1629678841,4.75691E+11,440238080,220156,,2089
1629678843,4.75739E+11,440209408,220160,,2091
1629678844,4.75799E+11,440266752,220168,,2092
1629678845,4.75844E+11,440266752,220172,,2093
1629678846,4.7589E+11,440418304,220180,,2094
1629678847,4.75936E+11,440422400,220184,,2095
1629678849,4.75995E+11,440500224,220192,,2097
1629678850,4.76043E+11,440475648,220196,,2098
1629678851,4.76088E+11,440352768,220200,,2099
1629678852,4.76136E+11,440520704,220208,,2100
1629678853,4.76192E+11,440557568,220212,,2101
1629678855,4.76237E+11,440578048,220220,,2103
1629678856,4.76282E+11,440545280,220224,,2104
1629678857,4.76325E+11,440545280,220232,,2105
1629678858,4.76381E+11,440348672,220236,,2106
1629678859,4.76421E+11,440500224,220244,,2107
1629678860,4.76465E+11,440586240,220248,,2108
1629678862,4.76509E+11,440225792,220256,,2110
1629678863,4.76563E+11,440360960,220260,,2111
1629678864,4.76606E+11,440373248,220264,,2112
1629678865,4.7665E+11,440496128,220272,,2113
1629678866,4.76693E+11,440537088,220276,,2114
1629678867,4.76738E+11,440492032,220284,,2115
1629678869,4.76801E+11,440422400,220288,,2117
1629678870,4.76844E+11,440627200,220292,,2118
1629678871,4.76887E+11,440676352,220300,,2119
1629678872,4.76932E+11,440721408,220304,,2120
1629678873,4.76988E+11,440606720,220312,,2121
1629678874,4.77029E+11,440557568,220316,,2122
1629678876,4.77076E+11,440631296,220324,,2124
1629678877,4.77124E+11,440619008,220328,,2125
1629678878,4.77186E+11,440635392,220336,,2126
1629678879,4.77233E+11,440705024,220340,,2127
1629678880,4.77278E+11,440700928,220344,,2128
1629678882,4.77324E+11,440729600,220352,,2130
1629678883,4.77384E+11,440557568,220356,,2131
1629678884,4.77428E+11,440684544,220364,,2132
1629678885,4.77471E+11,440639488,220368,,2133
1629678886,4.77518E+11,440795136,220376,,2134
1629678887,4.77563E+11,440803328,220380,,2135
1629678889,4.77622E+11,440651776,220384,,2137
1629678890,4.77667E+11,440766464,220392,,2138
1629678891,4.77712E+11,440999936,220396,,2139
1629678892,4.77757E+11,440700928,220404,,2140
1629678893,4.77817E+11,440664064,220408,,2141
1629678894,4.7786E+11,440770560,220412,,2142
1629678896,4.77905E+11,440745984,220420,,2144
1629678897,4.77952E+11,440631296,220424,,2145
1629678898,4.78009E+11,440709120,220432,,2146
1629678899,4.78053E+11,440868864,220436,,2147
1629678900,4.781E+11,440815616,220444,,2148
1629678902,4.78147E+11,440901632,220448,,2150
1629678903,4.78209E+11,440836096,220452,,2151
1629678904,4.78255E+11,440713216,220460,,2152
1629678905,4.78303E+11,440897536,220464,,2153
1629678906,4.7835E+11,440623104,220472,,2154
1629678907,4.78397E+11,440737792,220476,,2155
1629678909,4.78457E+11,440807424,220484,,2157
1629678910,4.78497E+11,440778752,220488,,2158
1629678911,4.78541E+11,440803328,220496,,2159
1629678912,4.78592E+11,440848384,220500,,2160
1629678913,4.78654E+11,440909824,220508,,2161
1629678915,4.78702E+11,440954880,220512,,2163
1629678916,4.7875E+11,440909824,220516,,2164
1629678917,4.78796E+11,440954880,220524,,2165
1629678918,4.78855E+11,440893440,220528,,2166
1629678919,4.78902E+11,440885248,220536,,2167
1629678920,4.78954E+11,440942592,220540,,2168
1629678922,4.79E+11,440836096,220548,,2170
1629678923,4.79061E+11,440926208,220552,,2171
1629678924,4.79111E+11,440958976,220556,,2172
1629678925,4.7916E+11,440840192,220564,,2173
1629678926,4.79209E+11,440893440,220568,,2174
1629678928,4.79255E+11,440705024,220576,,2176
1629678929,4.79317E+11,440942592,220580,,2177
1629678930,4.79362E+11,440995840,220584,,2178
1629678931,4.79411E+11,441069568,220592,,2179
1629678932,4.79455E+11,441020416,220596,,2180
1629678933,4.79513E+11,441020416,220604,,2181
1629678935,4.79557E+11,440991744,220608,,2183
1629678936,4.796E+11,441241600,220612,,2184
1629678937,4.79643E+11,441204736,220620,,2185
1629678938,4.79701E+11,441151488,220624,,2186
1629678939,4.79746E+11,440942592,220632,,2187
1629678941,4.79797E+11,440909824,220636,,2189
1629678942,4.79842E+11,440967168,220644,,2190
1629678943,4.79901E+11,441118720,220648,,2191
1629678944,4.79949E+11,441233408,220652,,2192
1629678945,4.79992E+11,441139200,220660,,2193
1629678946,4.80035E+11,440946688,220664,,2194
1629678948,4.80079E+11,441073664,220672,,2196
1629678949,4.80135E+11,441012224,220676,,2197
1629678950,4.80179E+11,441024512,220680,,2198
1629678951,4.80225E+11,440942592,220688,,2199
1629678952,4.8027E+11,441294848,220692,,2200
1629678954,4.80329E+11,441266176,220700,,2202
1629678955,4.80375E+11,441237504,220704,,2203
1629678956,4.80422E+11,440987648,220712,,2204
1629678957,4.80466E+11,441139200,220716,,2205
1629678958,4.80525E+11,441311232,220724,,2206
1629678959,4.80568E+11,441253888,220728,,2207
1629678961,4.80615E+11,441245696,220732,,2209
1629678962,4.80665E+11,441094144,220740,,2210
1629678963,4.80727E+11,441282560,220744,,2211
1629678964,4.80772E+11,441298944,220752,,2212
1629678965,4.80818E+11,441208832,220756,,2213
1629678967,4.80865E+11,441344000,220764,,2215
1629678968,4.80909E+11,441257984,220768,,2216
1629678969,4.80972E+11,441380864,220772,,2217
1629678970,4.81019E+11,441303040,220780,,2218
1629678971,4.81066E+11,441237504,220784,,2219
1629678972,4.81113E+11,441286656,220792,,2220
1629678974,4.8118E+11,441352192,220796,,2222
1629678975,4.81228E+11,441151488,220804,,2223
1629678976,4.81274E+11,441221120,220808,,2224
1629678977,4.8132E+11,441131008,220812,,2225
1629678978,4.81376E+11,441073664,220820,,2226
1629678979,4.81421E+11,441020416,220824,,2227
1629678981,4.81469E+11,441249792,220832,,2229
1629678982,4.81515E+11,441290752,220836,,2230
1629678983,4.81576E+11,441171968,220844,,2231
1629678984,4.81621E+11,441282560,220848,,2232
1629678985,4.81669E+11,441229312,220852,,2233
1629678987,4.8172E+11,441069568,220860,,2235
1629678988,4.81767E+11,441307136,220864,,2236
1629678989,4.81827E+11,441188352,220872,,2237
1629678990,4.81874E+11,441114624,220876,,2238
1629678991,4.81921E+11,441368576,220884,,2239
1629678992,4.81967E+11,441409536,220888,,2240
1629678994,4.82031E+11,441262080,220896,,2242
1629678995,4.82078E+11,441380864,220900,,2243
1629678996,4.82122E+11,441294848,220904,,2244
1629678997,4.82168E+11,441155584,220912,,2245
1629678998,4.82227E+11,441282560,220916,,2246
1629679000,4.82275E+11,442417152,221948,,2248
1629679001,4.82321E+11,442486784,221952,,2249
1629679002,4.82372E+11,442462208,221960,,2250
1629679003,4.82431E+11,442408960,221964,,2251
1629679004,4.82478E+11,442507264,221972,,2252
1629679005,4.82523E+11,442277888,221976,,2253
1629679007,4.82571E+11,442466304,221980,,2255
1629679008,4.82631E+11,442494976,221988,,2256
1629679009,4.82673E+11,442400768,221992,,2257
1629679010,4.82717E+11,442429440,222000,,2258
1629679011,4.8276E+11,442351616,222004,,2259
1629679013,4.82805E+11,442429440,222012,,2261
1629679014,4.82863E+11,442507264,222016,,2262
1629679015,4.82909E+11,442585088,222024,,2263
1629679016,4.82951E+11,442408960,222028,,2264
1629679017,4.82994E+11,442445824,222036,,2265
1629679018,4.83052E+11,442568704,222040,,2266
1629679020,4.83097E+11,442593280,222044,,2268
1629679021,4.83141E+11,442552320,222052,,2269
1629679022,4.83188E+11,442519552,222056,,2270
1629679023,4.83249E+11,442318848,222064,,2271
1629679024,4.83293E+11,442646528,222068,,2272
1629679026,4.83338E+11,442626048,222076,,2274
1629679027,4.83381E+11,442560512,222080,,2275
1629679028,4.8344E+11,442441728,222088,,2276
1629679029,4.83485E+11,442601472,222092,,2277
1629679030,4.83531E+11,442527744,222096,,2278
1629679031,4.83576E+11,442785792,222104,,2279
1629679033,4.8362E+11,442556416,222108,,2281
1629679034,4.83677E+11,442511360,222116,,2282
1629679035,4.83723E+11,442327040,222120,,2283
1629679036,4.83768E+11,442753024,222128,,2284
1629679037,4.83813E+11,442712064,222132,,2285
1629679038,4.83873E+11,442417152,222140,,2286
1629679040,4.83918E+11,442748928,222144,,2288
1629679041,4.83965E+11,442593280,222152,,2289
1629679042,4.84013E+11,442699776,222156,,2290
1629679043,4.84077E+11,442617856,222160,,2291
1629679044,4.84127E+11,442662912,222168,,2292
1629679046,4.8418E+11,442421248,222172,,2294
1629679047,4.84228E+11,442462208,222180,,2295
1629679048,4.84291E+11,442605568,222184,,2296
1629679049,4.84339E+11,442617856,222192,,2297
1629679050,4.84385E+11,442613760,222196,,2298
1629679051,4.84436E+11,442638336,222204,,2299
1629679053,4.84501E+11,442646528,222208,,2301
1629679054,4.8455E+11,442531840,222216,,2302
1629679055,4.846E+11,442830848,222220,,2303
