Date_time,CPU,Memory_Bytes,Disk_Usage
1629316442,32560752062754,2551115776,122544
1629316445,32560902801402,2553536512,122544
1629316446,32563039404399,2638364672,122548
1629316448,32565049453751,2621313024,122548
1629316450,32566144464378,2550951936,122548
1629316452,32566203698593,2551169024,122552
1629316454,32566269998719,2551222272,122552
1629316456,32567439900676,2617872384,122552
1629316457,32569056799135,2551787520,122556
1629316459,32569130214315,2551635968,122556
1629316461,32569204194244,2552012800,122556
1629316463,32569259125265,2552004608,122560
1629316465,32569319832397,2551742464,122560
1629316466,32571302436178,2625449984,122560
1629316468,32572190390781,2551578624,122560
1629316470,32572246759790,2551717888,122564
1629316472,32572338907171,2551545856,122564
1629316474,32572406087077,2551635968,122568
1629316475,32574339946366,2625216512,122568
1629316478,32577185735022,2622414848,122568
1629316480,32578327781036,2551672832,122568
1629316482,32578388054586,2551746560,122572
1629316484,32578457422901,2551709696,122572
1629316485,32580208324947,2623385600,122576
1629316488,32581258421439,2551689216,122576
1629316490,32581316525099,2551767040,122576
1629316491,32581374722018,2551582720,122580
1629316493,32581432321261,2551918592,122580
1629316495,32581588848788,2553319424,122580
1629316496,32583830263637,2551984128,122584
1629316499,32583895227339,2551885824,122584
1629316500,32583939358499,2551955456,122584
1629316502,32583999268000,2551787520,122588
1629316504,32584071676056,2551762944,122588
1629316506,32586127281073,2551853056,122588
1629316508,32588169147018,2633248768,122592
1629316510,32588677116376,2551898112,122592
1629316511,32588738240082,2551853056,122592
1629316513,32588786344475,2551947264,122596
1629316515,32588846820292,2551681024,122596
1629316517,32590884018062,2551791616,122596
1629316519,32590951680088,2552037376,122600
1629316520,32591005743450,2551902208,122600
1629316522,32591059478467,2551820288,122600
1629316524,32591116925333,2551889920,122604
1629316526,32592503277449,2623455232,122604
1629316527,32593260975185,2551771136,122608
1629316529,32593326807363,2551898112,122608
1629316531,32593374879601,2551836672,122608
1629316533,32593435721243,2551803904,122612
1629316535,32593497817727,2551742464,122612
1629316536,32595459119575,2552426496,123256
1629316538,32597393226011,2552987648,123320
1629316540,32597445736273,2552856576,123324
1629316541,32597512114518,2552705024,123324
1629316544,32597574390300,2552770560,123324
1629316546,32598967041413,2625261568,123328
1629316547,32599687869949,2552565760,123328
1629316549,32599749590389,2552565760,123328
1629316551,32599811916044,2552598528,123332
1629316552,32599866146954,2552713216,123332
1629316554,32599918788729,2552475648,123332
1629316555,32600993842514,2621792256,123336
1629316557,32601969150432,2552565760,123336
1629316559,32602018746445,2552680448,123336
1629316560,32602070229838,2552508416,123340
1629316562,32602133918901,2552725504,123340
1629316563,32602186341976,2552487936,123340
1629316565,32602539111188,2572603392,123344
1629316567,32604256100560,2552446976,123344
1629316569,32606178233797,2552582144,123344
1629316571,32606240258085,2552594432,123348
1629316572,32606308514510,2552586240,123348
1629316574,32606387570455,2552668160,123352
1629316576,32608411292168,2552356864,123352
1629316578,32608471661595,2552504320,123352
1629316580,32608540815366,2552508416,123356
1629316582,32608596431371,2552700928,123356
1629316584,32608645169881,2552635392,123356
1629316585,32608858953504,2560442368,123360
1629316587,32610735781538,2552594432,123360
1629316589,32610796686052,2552524800,123364
1629316590,32610853520280,2552401920,123364
1629316592,32610919086032,2552438784,123364
1629316594,32610974641678,2552520704,123364
1629316596,32613045549183,2553020416,123368
1629316597,32614843511935,2635091968,123368
1629316600,32615234514524,2552479744,123372
1629316601,32615294983042,2552598528,123372
1629316603,32615346392457,2552602624,123372
1629316605,32615510012706,2554662912,123376
1629316606,32617567721352,2552897536,123376
1629316608,32617621800845,2552688640,123376
1629316610,32617689917336,2552619008,123380
1629316612,32617752999142,2552750080,123380
1629316613,32617802945473,2552561664,123380
1629316615,32618633475713,2600796160,123384
1629316617,32619894033660,2552586240,123384
1629316618,32619948658191,2552594432,123384
1629316620,32620012208042,2552623104,123388
1629316622,32620067266848,2552659968,123388
1629316623,32620123259331,2552602624,123388
1629316625,32621383746569,2623877120,123392
1629316627,32622379695478,2563424256,123392
1629316629,32624085198788,2552578048,123392
1629316631,32624138601250,2552721408,123396
1629316633,32624194737994,2552684544,123396
1629316635,32624259311853,2552614912,123396
1629316636,32626084755013,2636627968,123396
1629316637,32626356450193,2552655872,123400
1629316639,32626410349859,2552758272,123400
1629316641,32626470321133,2552733696,123400
1629316642,32626531621911,2552639488,123404
1629316645,32626592054143,2552471552,123404
1629316646,32628531308927,2552508416,123404
1629316648,32628587165948,2552758272,123408
1629316650,32628642301418,2552741888,123408
1629316651,32628701086638,2552606720,123408
1629316653,32628760789519,2552573952,123412
1629316655,32628994244923,2563338240,123412
1629316656,32630801903040,2552692736,123412
1629316658,32632724073440,2552823808,123416
1629316660,32632788696099,2552938496,123416
1629316662,32632851653098,2552733696,123416
1629316664,32632910924169,2552741888,123420
1629316665,32634043053011,2623156224,123420
1629316667,32634929728972,2552516608,123420
1629316669,32634999878466,2552684544,123424
1629316671,32635058529476,2552848384,123424
1629316673,32635118555134,2552811520,123424
1629316675,32635252731795,2554810368,123428
1629316676,32637648869152,2552750080,123428
1629316678,32637716180950,2552651776,123432
1629316680,32637784710215,2552729600,123432
1629316682,32637847278279,2552659968,123432
1629316684,32637912511936,2552700928,123436
1629316686,32639001084498,2622537728,123436
1629316687,32640183980966,2558070784,123436
1629316689,32642298072063,2552627200,123440
1629316691,32642362804240,2552700928,123440
1629316692,32642428880962,2552664064,123440
1629316694,32642481963229,2552623104,123444
1629316696,32644196507342,2635378688,123444
1629316698,32644582864062,2552836096,123444
1629316700,32644640842883,2552926208,123448
1629316702,32644704520705,2552766464,123448
1629316703,32644763860679,2552913920,123448
1629316705,32646012081826,2624417792,123452
