current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
26.896,1.305317,1,25.590683
26.896,1.301357,1,25.594643
26.896,1.297392,1,25.598608
26.896,1.293432,1,25.602568
26.896,1.289475,1,25.606525
26.896,1.285502,1,25.610498
26.896,1.27762,1,25.61838
26.896,1.27396,1,25.62204
26.896,1.269762,1,25.626238
26.896,1.265741,1,25.630259
26.896,0.56923,1,26.32677
26.896,0.614523,1,26.281477
26.896,0.57193,1,26.32407
26.896,0.555185,1,26.340815
26.896,0.543964,1,26.352036
26.896,0.537891,1,26.358109
26.896,0.533543,1,26.362457
26.896,0.529884,1,26.366116
26.896,0.526384,1,26.369616
26.896,0.522862,1,26.373138
26.896,0.519222,1,26.376778
26.896,0.515501,1,26.380499
26.896,0.50777,1,26.38823
26.896,0.504213,1,26.391787
26.896,0.500088,1,26.395912
26.896,0.496092,1,26.399908
26.896,0.492119,1,26.403881
26.896,0.488148,1,26.407852
26.896,0.484198,1,26.411802
26.896,0.480234,1,26.415766
26.896,0.476276,1,26.419724
26.896,0.472317,1,26.423683
26.896,0.46836,1,26.42764
26.896,0.464394,1,26.431606
26.896,0.456484,1,26.439516
26.896,0.45281,1,26.44319
26.896,0.448622,1,26.447378
26.896,0.444592,1,26.451408
26.896,0.440579,1,26.455421
26.896,0.4366,1,26.4594
26.896,0.432642,1,26.463358
26.896,0.428673,1,26.467327
26.896,0.424702,1,26.471298
26.896,0.420744,1,26.475256
26.896,0.416773,1,26.479227
26.896,0.40887,1,26.48713
26.896,0.405207,1,26.490793
26.896,0.401014,1,26.494986
26.896,0.396969,1,26.499031
26.896,0.39296,1,26.50304
26.896,0.388981,1,26.507019
26.896,0.385008,1,26.510992
26.896,0.381039,1,26.514961
26.896,0.37708,1,26.51892
26.896,0.373114,1,26.522886
26.896,0.36915,1,26.52685
26.896,0.365193,1,26.530807
26.896,0.361216,1,26.534784
26.896,0.35331,1,26.54269
26.896,0.349644,1,26.546356
26.896,0.345448,1,26.550552
26.896,0.341412,1,26.554588
26.896,0.3374,1,26.5586
26.896,0.333428,1,26.562572
26.896,0.329453,1,26.566547
26.896,0.32548,1,26.57052
26.896,0.321522,1,26.574478
26.896,0.317555,1,26.578445
26.896,0.313593,1,26.582407
26.896,0.309626,1,26.586374
26.896,0.305657,1,26.590343
26.896,0.301687,1,26.594313
26.896,0.293785,1,26.602215
26.896,0.290115,1,26.605885
26.896,0.285923,1,26.610077
26.896,0.281883,1,26.614117
26.896,0.277876,1,26.618124
26.896,0.2739,1,26.6221
26.896,0.269928,1,26.626072
26.896,0.265955,1,26.630045
26.896,0.261982,1,26.634018
26.896,0.258019,1,26.637981
26.896,0.254053,1,26.641947
26.896,0.246147,1,26.649853
26.896,0.242483,1,26.653517
26.896,0.238297,1,26.657703
26.896,0.23426,1,26.66174
26.896,0.230246,1,26.665754
26.896,0.226265,1,26.669735
26.896,0.222298,1,26.673702
26.896,0.218329,1,26.677671
26.896,0.21437,1,26.68163
26.896,0.210396,1,26.685604
26.896,0.20643,1,26.68957
26.896,0.202458,1,26.693542
26.896,0.194552,1,26.701448
26.896,0.190874,1,26.705126
26.896,0.18669,1,26.70931
26.896,0.182654,1,26.713346
26.896,0.17865,1,26.71735
26.896,0.174675,1,26.721325
26.896,0.17069,1,26.72531
26.896,0.166725,1,26.729275
26.896,0.162752,1,26.733248
26.896,0.158789,1,26.737211
26.896,0.154831,1,26.741169
26.896,0.150856,1,26.745144
26.896,0.142946,1,26.753054
26.896,0.13929,1,26.75671
26.896,0.135101,1,26.760899
26.896,0.131052,1,26.764948
26.896,0.127045,1,26.768955
26.896,0.12306,1,26.77294
26.896,0.119099,1,26.776901
26.896,0.115126,1,26.780874
26.896,0.111158,1,26.784842
26.896,0.107197,1,26.788803
26.896,0.103232,1,26.792768
26.896,0.09532,1,26.80068
26.896,0.091648,1,26.804352
26.896,0.087463,1,26.808537
26.896,0.083422,1,26.812578
26.896,0.07942,1,26.81658
26.896,0.07543,1,26.82057
26.896,0.071468,1,26.824532
26.896,0.067495,1,26.828505
26.896,0.063532,1,26.832468
26.896,0.059563,1,26.836437
26.896,0.055594,1,26.840406
26.896,0.051619,1,26.844381
26.896,0.043709,1,26.852291
26.896,0.040037,1,26.855963
26.896,0.035864,1,26.860136
26.896,0.03181,1,26.86419
26.896,0.027807,1,26.868193
26.896,0.02382,1,26.87218
26.896,0.019854,1,26.876146
26.896,0.015888,1,26.880112
26.896,0.011917,1,26.884083
26.896,0.007956,1,26.888044
26.896,0.003992,1,26.892008
26.896,2.00E-05,1,26.89598
31.896,0.00789,2,26.90389
31.896,4.988438,2,26.907562
31.896,4.984251,2,26.911749
31.896,4.980211,2,26.915789
31.896,4.9762,2,26.9198
31.896,4.972216,2,26.923784
31.896,4.968243,2,26.927757
31.896,4.964281,2,26.931719
31.896,4.960318,2,26.935682
31.896,4.956352,2,26.939648
31.896,4.952376,2,26.943624
31.896,4.944464,2,26.951536
31.896,4.9408,2,26.9552
31.896,4.936607,2,26.959393
31.896,4.932573,2,26.963427
31.896,4.928564,2,26.967436
31.896,4.92457,2,26.97143
31.896,4.920605,2,26.975395
31.896,4.916643,2,26.979357
31.896,4.912676,2,26.983324
31.896,4.908707,2,26.987293
31.896,4.904745,2,26.991255
31.896,4.900774,2,26.995226
31.896,4.896801,2,26.999199
31.896,4.892843,2,27.003157
31.896,4.88886,2,27.00714
31.896,4.884895,2,27.011105
31.896,4.880922,2,27.015078
31.896,4.872997,2,27.023003
31.896,4.869337,2,27.026663
31.896,4.865154,2,27.030846
31.896,4.8611,2,27.0349
31.896,4.8571,2,27.0389
31.896,4.853127,2,27.042873
31.896,4.849142,2,27.046858
31.896,4.845183,2,27.050817
31.896,4.841217,2,27.054783
31.896,4.837242,2,27.058758
31.896,4.833277,2,27.062723
31.896,4.829308,2,27.066692
31.896,4.821394,2,27.074606
31.896,4.81772,2,27.07828
31.896,4.813528,2,27.082472
31.896,4.809492,2,27.086508
31.896,4.805485,2,27.090515
31.896,4.801497,2,27.094503
31.896,4.79753,2,27.09847
31.896,4.793556,2,27.102444
31.896,4.789595,2,27.106405
31.896,4.785624,2,27.110376
31.896,4.781654,2,27.114346
31.896,4.777685,2,27.118315
31.896,4.76978,2,27.12622
31.896,4.76611,2,27.12989
31.896,4.761925,2,27.134075
31.896,4.757889,2,27.138111
31.896,4.753866,2,27.142134
31.896,4.74989,2,27.14611
31.896,4.745915,2,27.150085
31.896,4.741938,2,27.154062
31.896,4.737976,2,27.158024
31.896,4.734003,2,27.161997
31.896,4.72609,2,27.16991
31.896,4.72242,2,27.17358
31.896,4.718239,2,27.177761
31.896,4.714193,2,27.181807
31.896,4.710192,2,27.185808
31.896,4.706205,2,27.189795
31.896,4.702225,2,27.193775
31.896,4.698263,2,27.197737
31.896,4.694294,2,27.201706
31.896,4.69033,2,27.20567
31.896,4.68635,2,27.20965
31.896,4.68239,2,27.21361
31.896,4.678417,2,27.217583
31.896,4.674444,2,27.221556
31.896,4.670485,2,27.225515
31.896,4.662558,2,27.233442
31.896,4.658896,2,27.237104
31.896,4.6547,2,27.2413
31.896,4.650652,2,27.245348
31.896,4.646648,2,27.249352
31.896,4.642668,2,27.253332
31.896,4.6387,2,27.2573
31.896,4.634728,2,27.261272
31.896,4.630762,2,27.265238
31.896,4.622845,2,27.273155
31.896,4.619175,2,27.276825
31.896,4.614994,2,27.281006
31.896,4.61094,2,27.28506
31.896,4.606943,2,27.289057
31.896,4.602963,2,27.293037
31.896,4.59898,2,27.29702
31.896,4.595015,2,27.300985
31.896,4.59105,2,27.30495
31.896,4.58707,2,27.30893
31.896,4.583113,2,27.312887
31.896,4.579147,2,27.316853
31.896,4.575169,2,27.320831
31.896,4.567246,2,27.328754
31.896,4.563587,2,27.332413
31.896,4.559399,2,27.336601
31.896,4.555365,2,27.340635
31.896,4.551354,2,27.344646
31.896,4.547358,2,27.348642
31.896,4.543388,2,27.352612
31.896,4.539427,2,27.356573
31.896,4.53545,2,27.36055
31.896,4.531487,2,27.364513
31.896,4.527514,2,27.368486
31.896,4.519596,2,27.376404
31.896,4.515917,2,27.380083
31.896,4.511734,2,27.384266
31.896,4.507694,2,27.388306
31.896,4.50368,2,27.39232
31.896,4.499703,2,27.396297
31.896,4.495737,2,27.400263
31.896,4.491762,2,27.404238
31.896,4.48779,2,27.40821
31.896,4.48382,2,27.41218
31.896,4.475903,2,27.420097
31.896,4.472237,2,27.423763
31.896,4.468052,2,27.427948
31.896,3.766705,2,28.129295
31.896,3.812447,2,28.083553
31.896,3.771402,2,28.124598
31.896,3.755148,2,28.140852
31.896,3.744413,2,28.151587
31.896,3.73862,2,28.15738
31.896,3.734465,2,28.161535
31.896,3.730913,2,28.165087
31.896,3.727459,2,28.168541
31.896,3.723944,2,28.172056
31.896,3.720335,2,28.175665
31.896,3.71661,2,28.17939
31.896,3.712805,2,28.183195
31.896,3.708939,2,28.187061
31.896,3.705032,2,28.190968
31.896,3.701096,2,28.194904
31.896,3.697167,2,28.198833
31.896,3.68924,2,28.20676
31.896,3.685574,2,28.210426
31.896,3.681404,2,28.214596
31.896,3.677359,2,28.218641
31.896,3.673355,2,28.222645
31.896,3.669378,2,28.226622
31.896,3.665402,2,28.230598
31.896,3.661432,2,28.234568
31.896,3.657454,2,28.238546
31.896,3.6535,2,28.2425
31.896,3.649515,2,28.246485
31.896,3.645552,2,28.250448
31.896,3.641579,2,28.254421
31.896,3.637606,2,28.258394
31.896,3.633621,2,28.262379
31.896,3.629654,2,28.266346
31.896,3.62567,2,28.27033
31.896,3.617737,2,28.278263
31.896,3.614065,2,28.281935
31.896,3.609888,2,28.286112
31.896,3.605843,2,28.290157
31.896,3.60183,2,28.29417
31.896,3.597841,2,28.298159
31.896,3.59387,2,28.30213
31.896,3.58989,2,28.30611
31.896,3.585932,2,28.310068
31.896,3.58195,2,28.31405
31.896,3.577969,2,28.318031
31.896,3.574007,2,28.321993
31.896,3.57003,2,28.32597
31.896,3.56606,2,28.32994
31.896,3.562086,2,28.333914
31.896,3.558113,2,28.337887
31.896,3.554136,2,28.341864
31.896,3.55015,2,28.34585
31.896,3.54618,2,28.34982
31.896,3.542208,2,28.353792
31.896,3.534271,2,28.361729
31.896,3.5306,2,28.3654
31.896,3.526407,2,28.369593
31.896,3.522366,2,28.373634
31.896,3.518366,2,28.377634
31.896,3.514374,2,28.381626
31.896,3.510405,2,28.385595
31.896,3.506428,2,28.389572
31.896,3.502453,2,28.393547
31.896,3.49848,2,28.39752
31.896,3.490547,2,28.405453
31.896,3.486868,2,28.409132
31.896,3.482699,2,28.413301
31.896,3.478657,2,28.417343
